#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            2240          1.1409        1.165649     0.003885242
            2241        1.140167        1.165637     0.003883525
            2242        1.139456        1.165626      0.00388181
            2243        1.138767        1.165614     0.003880098
            2244        1.138099        1.165601     0.003878388
            2245        1.137452        1.165589     0.003876681
            2246        1.136824        1.165576     0.003874976
            2247        1.136216        1.165563     0.003873274
            2248        1.135626         1.16555     0.003871573
            2249        1.135053        1.165536     0.003869876
            2250        1.134497        1.165522      0.00386818
            2251        1.133957        1.165508     0.003866487
            2252        1.133431        1.165494     0.003864797
            2253        1.132919         1.16548     0.003863108
            2254         1.13242        1.165465     0.003861422
            2255        1.131932         1.16545     0.003859739
            2256        1.131454        1.165435     0.003858057
            2257        1.130985         1.16542     0.003856378
            2258        1.130523        1.165404     0.003854701
            2259        1.130068        1.165389     0.003853026
            2260        1.129618        1.165373     0.003851354
            2261        1.129173        1.165357     0.003849684
            2262         1.12873        1.165341     0.003848016
            2263        1.128289        1.165324      0.00384635
            2264        1.127849        1.165308     0.003844687
            2265        1.127408        1.165291     0.003843026
            2266        1.126965        1.165274     0.003841367
            2267         1.12652        1.165257     0.003839711
            2268        1.126071         1.16524     0.003838057
            2269        1.125618        1.165222     0.003836405
            2270        1.125159        1.165205     0.003834756
            2271        1.124694        1.165187     0.003833109
            2272        1.124222        1.165169     0.003831464
            2273        1.123741         1.16515     0.003829822
            2274        1.123252        1.165132     0.003828182
            2275        1.122753        1.165113     0.003826544
            2276        1.122244        1.165095     0.003824909
            2277        1.121725        1.165076     0.003823277
            2278        1.121195        1.165056     0.003821647
            2279        1.120655        1.165037      0.00382002
            2280        1.120103        1.165017     0.003818395
            2281        1.119541        1.164997     0.003816773
            2282        1.118968        1.164977     0.003815154
            2283        1.118386        1.164957     0.003813538
            2284        1.117793        1.164936     0.003811924
            2285         1.11719        1.164915     0.003810313
            2286        1.116577        1.164894     0.003808705
            2287        1.115954        1.164872     0.003807099
            2288        1.115322        1.164851     0.003805497
            2289        1.114681        1.164829     0.003803898
            2290        1.114032        1.164807     0.003802301
            2291        1.113376        1.164784     0.003800708
            2292        1.112714        1.164762     0.003799118
            2293        1.112046        1.164739      0.00379753
            2294        1.111374        1.164715     0.003795946
            2295        1.110698        1.164692     0.003794365
            2296         1.11002        1.164668     0.003792787
            2297         1.10934        1.164644     0.003791213
            2298        1.108659        1.164619     0.003789641
            2299         1.10798        1.164595     0.003788073
            2300        1.107303         1.16457     0.003786508
            2301         1.10663        1.164545     0.003784946
            2302         1.10596        1.164519     0.003783387
            2303        1.105296        1.164494     0.003781832
            2304        1.104639        1.164468     0.003780279
            2305         1.10399        1.164441      0.00377873
            2306         1.10335        1.164415     0.003777185
            2307        1.102721        1.164388     0.003775642
            2308        1.102104        1.164361     0.003774103
            2309          1.1015        1.164334     0.003772566
            2310         1.10091        1.164306     0.003771033
            2311        1.100335        1.164279     0.003769503
            2312        1.099778        1.164251     0.003767976
            2313        1.099237        1.164223     0.003766452
            2314        1.098715        1.164194      0.00376493
            2315        1.098212        1.164166     0.003763412
            2316         1.09773        1.164137     0.003761896
            2317        1.097269        1.164108     0.003760383
            2318        1.096829        1.164079     0.003758873
            2319        1.096412         1.16405     0.003757365
            2320        1.096017        1.164021      0.00375586
            2321        1.095646        1.163991     0.003754358
            2322        1.095299        1.163962     0.003752857
            2323        1.094975        1.163932     0.003751359
            2324        1.094675        1.163902     0.003749863
            2325        1.094399        1.163872      0.00374837
            2326        1.094147        1.163842     0.003746878
            2327        1.093918        1.163812     0.003745388
            2328        1.093713        1.163782     0.003743901
            2329         1.09353        1.163752     0.003742415
            2330         1.09337        1.163722      0.00374093
            2331        1.093232        1.163692     0.003739448
            2332        1.093116        1.163661     0.003737967
            2333        1.093021        1.163631     0.003736487
            2334        1.092946        1.163601     0.003735009
            2335        1.092891        1.163571     0.003733532
            2336        1.092855         1.16354     0.003732057
            2337        1.092837         1.16351     0.003730582
            2338        1.092836         1.16348     0.003729109
            2339        1.092851         1.16345     0.003727637
            2340        1.092882         1.16342     0.003726166
            2341        1.092927        1.163389     0.003724696
            2342        1.092986        1.163359     0.003723227
            2343        1.093056        1.163329     0.003721759
            2344        1.093137        1.163299     0.003720291
            2345        1.093228        1.163269     0.003718825
            2346        1.093329         1.16324     0.003717359
            2347        1.093437         1.16321     0.003715894
            2348        1.093553         1.16318      0.00371443
            2349        1.093675        1.163151     0.003712967
            2350        1.093803        1.163121     0.003711504
            2351        1.093935        1.163092     0.003710042
            2352        1.094072        1.163062     0.003708581
            2353        1.094212        1.163033      0.00370712
            2354        1.094352        1.163004      0.00370566
            2355        1.094494        1.162975     0.003704201
            2356        1.094635        1.162946     0.003702742
            2357        1.094776        1.162917     0.003701284
            2358        1.094915        1.162888     0.003699827
            2359        1.095053        1.162859      0.00369837
            2360        1.095189        1.162831     0.003696914
            2361        1.095323        1.162802     0.003695459
            2362        1.095453        1.162774     0.003694004
            2363        1.095581        1.162745      0.00369255
            2364        1.095705        1.162717     0.003691097
            2365        1.095825        1.162688     0.003689645
            2366        1.095941         1.16266     0.003688193
            2367        1.096052        1.162632     0.003686743
            2368         1.09616        1.162604     0.003685292
            2369        1.096264        1.162576     0.003683843
            2370        1.096364        1.162548     0.003682395
            2371        1.096461         1.16252     0.003680947
            2372        1.096554        1.162492       0.0036795
            2373        1.096644        1.162465     0.003678054
            2374        1.096731        1.162437     0.003676609
            2375        1.096817        1.162409     0.003675165
            2376          1.0969        1.162382     0.003673722
            2377        1.096983        1.162354     0.003672279
            2378        1.097066        1.162327     0.003670838
            2379        1.097149        1.162299     0.003669397
            2380        1.097233        1.162272     0.003667957
            2381         1.09732        1.162245     0.003666518
            2382         1.09741        1.162218      0.00366508
            2383        1.097506         1.16219     0.003663642
            2384        1.097607        1.162163     0.003662206
            2385        1.097716        1.162136      0.00366077
            2386        1.097833        1.162109     0.003659335
            2387        1.097958        1.162083       0.0036579
            2388        1.098094        1.162056     0.003656467
            2389        1.098241        1.162029     0.003655034
            2390        1.098401        1.162002     0.003653601
            2391        1.098574        1.161976      0.00365217
            2392        1.098761        1.161949     0.003650738
            2393        1.098965        1.161923     0.003649308
            2394        1.099186        1.161897     0.003647877
            2395        1.099425        1.161871     0.003646448
            2396        1.099682        1.161845     0.003645018
            2397        1.099959        1.161819     0.003643589
            2398        1.100256        1.161793      0.00364216
            2399        1.100576        1.161768     0.003640731
            2400        1.100918        1.161742     0.003639302
            2401        1.101283        1.161717     0.003637874
            2402        1.101671        1.161692     0.003636445
            2403        1.102083        1.161668     0.003635016
            2404        1.102518        1.161643     0.003633588
            2405        1.102978        1.161619     0.003632159
            2406        1.103461        1.161594     0.003630729
            2407        1.103969         1.16157       0.0036293
            2408        1.104499        1.161547      0.00362787
            2409        1.105053        1.161523      0.00362644
            2410        1.105629          1.1615     0.003625009
            2411        1.106228        1.161477     0.003623578
            2412        1.106848        1.161454     0.003622147
            2413        1.107488        1.161432     0.003620715
            2414        1.108148         1.16141     0.003619282
            2415        1.108828        1.161388     0.003617849
            2416        1.109526        1.161367     0.003616415
            2417         1.11024        1.161346     0.003614981
            2418         1.11097        1.161325     0.003613546
            2419        1.111714        1.161304      0.00361211
            2420        1.112472        1.161284     0.003610674
            2421        1.113241        1.161264     0.003609237
            2422        1.114021        1.161245       0.0036078
            2423        1.114809        1.161226     0.003606362
            2424        1.115605        1.161207     0.003604923
            2425        1.116408        1.161188     0.003603484
            2426        1.117216         1.16117     0.003602044
            2427        1.118027        1.161152     0.003600604
            2428        1.118841        1.161135     0.003599163
            2429        1.119656        1.161118     0.003597722
            2430        1.120472        1.161101      0.00359628
            2431        1.121288        1.161085     0.003594838
            2432        1.122102        1.161069     0.003593396
            2433        1.122913        1.161053     0.003591953
            2434        1.123722        1.161038      0.00359051
            2435        1.124526        1.161023     0.003589067
            2436        1.125325        1.161008     0.003587623
            2437        1.126118        1.160994      0.00358618
            2438        1.126906         1.16098     0.003584736
            2439        1.127688        1.160966     0.003583292
            2440        1.128463        1.160953     0.003581848
            2441        1.129232         1.16094     0.003580405
            2442        1.129993        1.160927     0.003578961
            2443        1.130747        1.160915     0.003577517
            2444        1.131494        1.160903     0.003576074
            2445        1.132233        1.160891      0.00357463
            2446        1.132965         1.16088     0.003573187
            2447        1.133689        1.160869     0.003571744
            2448        1.134404        1.160858     0.003570301
            2449        1.135111        1.160847     0.003568859
            2450        1.135811        1.160837     0.003567417
            2451        1.136503        1.160827     0.003565975
            2452        1.137187        1.160817     0.003564534
            2453        1.137864        1.160808     0.003563093
            2454        1.138533        1.160799     0.003561653
            2455        1.139195         1.16079     0.003560213
            2456         1.13985        1.160782     0.003558773
            2457        1.140497        1.160773     0.003557335
            2458        1.141137        1.160765     0.003555896
            2459         1.14177        1.160758     0.003554459
            2460        1.142395         1.16075     0.003553022
            2461        1.143012        1.160743     0.003551585
            2462         1.14362        1.160736     0.003550149
            2463        1.144221        1.160729     0.003548714
            2464        1.144812        1.160723      0.00354728
            2465        1.145395        1.160717     0.003545846
            2466        1.145969        1.160711     0.003544414
            2467        1.146534        1.160705     0.003542981
            2468        1.147089        1.160699      0.00354155
            2469        1.147634        1.160694      0.00354012
            2470        1.148168        1.160689      0.00353869
            2471        1.148692        1.160684     0.003537261
            2472        1.149204         1.16068     0.003535833
            2473        1.149703        1.160675     0.003534406
            2474         1.15019        1.160671      0.00353298
            2475        1.150664        1.160667     0.003531555
            2476        1.151124        1.160663     0.003530131
            2477         1.15157        1.160659     0.003528708
            2478           1.152        1.160656     0.003527286
            2479        1.152415        1.160653     0.003525864
            2480        1.152814        1.160649     0.003524444
            2481        1.153196        1.160646     0.003523025
            2482        1.153559        1.160643     0.003521606
            2483        1.153904        1.160641     0.003520189
            2484        1.154229        1.160638     0.003518773
            2485        1.154534        1.160636     0.003517358
            2486        1.154819        1.160633     0.003515944
            2487        1.155082        1.160631     0.003514531
            2488        1.155323        1.160629     0.003513119
            2489        1.155543        1.160627     0.003511708
            2490         1.15574        1.160625     0.003510298
            2491        1.155913        1.160623     0.003508889
            2492        1.156063        1.160621     0.003507482
            2493        1.156188         1.16062     0.003506075
            2494        1.156288        1.160618      0.00350467
            2495        1.156364        1.160616     0.003503266
            2496        1.156413        1.160614     0.003501863
            2497        1.156436        1.160613      0.00350046
            2498        1.156433        1.160611      0.00349906
            2499        1.156404        1.160609      0.00349766
            2500        1.156349        1.160608     0.003496261
            2501        1.156267        1.160606     0.003494864
            2502        1.156159        1.160604     0.003493467
            2503        1.156023        1.160602     0.003492072
            2504         1.15586          1.1606     0.003490678
            2505        1.155671        1.160598     0.003489285
            2506        1.155455        1.160596     0.003487893
            2507        1.155213        1.160594     0.003486503
            2508        1.154946        1.160592     0.003485113
            2509        1.154652         1.16059     0.003483725
            2510        1.154334        1.160587     0.003482338
            2511         1.15399        1.160585     0.003480952
            2512        1.153622        1.160582     0.003479567
            2513         1.15323        1.160579     0.003478184
            2514        1.152815        1.160576     0.003476802
            2515        1.152378        1.160572     0.003475421
            2516        1.151918        1.160569     0.003474041
            2517        1.151438        1.160565     0.003472663
            2518        1.150936        1.160562     0.003471286
            2519        1.150415        1.160558      0.00346991
            2520        1.149875        1.160553     0.003468536
            2521        1.149317        1.160549     0.003467163
            2522        1.148742        1.160544     0.003465791
            2523        1.148151        1.160539     0.003464421
            2524        1.147545        1.160534     0.003463052
            2525        1.146925        1.160529     0.003461685
            2526        1.146292        1.160523     0.003460319
            2527        1.145647        1.160517     0.003458955
            2528        1.144992        1.160511     0.003457592
            2529        1.144327        1.160505     0.003456231
            2530        1.143654        1.160498     0.003454871
            2531        1.142974        1.160491     0.003453513
            2532        1.142287        1.160484     0.003452157
            2533        1.141595        1.160476     0.003450802
            2534        1.140899        1.160469     0.003449449
            2535          1.1402        1.160461     0.003448097
            2536        1.139499        1.160452     0.003446747
            2537        1.138798        1.160444     0.003445399
            2538        1.138097        1.160435     0.003444053
            2539        1.137397        1.160426     0.003442709
            2540        1.136701        1.160417     0.003441366
            2541        1.136007        1.160407     0.003440025
            2542        1.135319        1.160397     0.003438686
            2543        1.134636        1.160387     0.003437349
            2544         1.13396        1.160377     0.003436013
            2545        1.133292        1.160366     0.003434679
            2546        1.132632        1.160355     0.003433348
            2547        1.131982        1.160344     0.003432018
            2548        1.131342        1.160333      0.00343069
            2549        1.130714        1.160321     0.003429364
            2550        1.130098        1.160309     0.003428039
            2551        1.129495        1.160297     0.003426717
            2552        1.128906        1.160285     0.003425396
            2553        1.128331        1.160272     0.003424077
            2554        1.127772         1.16026      0.00342276
            2555        1.127227        1.160247     0.003421445
            2556        1.126699        1.160233     0.003420131
            2557        1.126188         1.16022      0.00341882
            2558        1.125695        1.160207      0.00341751
            2559        1.125219        1.160193     0.003416202
            2560        1.124762        1.160179     0.003414895
            2561        1.124324        1.160165     0.003413591
            2562        1.123906        1.160151     0.003412288
            2563        1.123507        1.160137     0.003410986
            2564        1.123127        1.160122     0.003409686
            2565        1.122768        1.160108     0.003408388
            2566        1.122429        1.160093     0.003407091
            2567         1.12211        1.160078     0.003405796
            2568         1.12181        1.160063     0.003404503
            2569        1.121532        1.160048     0.003403211
            2570        1.121275        1.160033      0.00340192
            2571        1.121038        1.160018      0.00340063
            2572        1.120821        1.160003     0.003399342
            2573        1.120625        1.159988     0.003398056
            2574         1.12045        1.159972      0.00339677
            2575        1.120294        1.159957     0.003395486
            2576        1.120157        1.159941     0.003394203
            2577         1.12004        1.159926     0.003392921
            2578        1.119942         1.15991     0.003391641
            2579        1.119862        1.159895     0.003390361
            2580        1.119801        1.159879     0.003389083
            2581        1.119759        1.159864     0.003387805
            2582        1.119734        1.159848     0.003386529
            2583        1.119728        1.159833     0.003385253
            2584        1.119738        1.159817     0.003383979
            2585        1.119764        1.159802     0.003382705
            2586        1.119808        1.159786     0.003381432
            2587        1.119867        1.159771     0.003380161
            2588        1.119942        1.159755     0.003378889
            2589        1.120031         1.15974     0.003377619
            2590        1.120133        1.159725      0.00337635
            2591        1.120249        1.159709     0.003375081
            2592        1.120377        1.159694     0.003373813
            2593        1.120517        1.159679     0.003372546
            2594        1.120668        1.159664     0.003371279
            2595        1.120831        1.159649     0.003370013
            2596        1.121003        1.159634     0.003368748
            2597        1.121184        1.159619     0.003367483
            2598        1.121374        1.159605     0.003366219
            2599        1.121572         1.15959     0.003364956
            2600        1.121778        1.159576     0.003363693
            2601         1.12199        1.159561     0.003362431
            2602        1.122207        1.159547     0.003361169
            2603         1.12243        1.159533     0.003359908
            2604        1.122657        1.159518     0.003358648
            2605        1.122888        1.159504     0.003357388
            2606        1.123123         1.15949     0.003356129
            2607        1.123359        1.159476      0.00335487
            2608        1.123597        1.159463     0.003353612
            2609        1.123835        1.159449     0.003352354
            2610        1.124073        1.159436     0.003351097
            2611        1.124311        1.159422     0.003349841
            2612        1.124546        1.159409     0.003348585
            2613         1.12478        1.159395     0.003347329
            2614        1.125009        1.159382     0.003346075
            2615        1.125235        1.159369     0.003344821
            2616        1.125457        1.159356     0.003343567
            2617        1.125673        1.159343     0.003342314
            2618        1.125882        1.159331     0.003341062
            2619        1.126084        1.159318     0.003339811
            2620        1.126279        1.159305      0.00333856
            2621        1.126466        1.159293     0.003337309
            2622        1.126643         1.15928      0.00333606
            2623        1.126811        1.159268     0.003334811
            2624        1.126969        1.159256     0.003333563
            2625        1.127117        1.159243     0.003332315
            2626        1.127253        1.159231     0.003331069
            2627        1.127377        1.159219     0.003329823
            2628         1.12749        1.159207     0.003328577
            2629         1.12759        1.159195     0.003327333
            2630        1.127677        1.159183      0.00332609
            2631        1.127749        1.159171     0.003324847
            2632        1.127809        1.159159     0.003323605
            2633        1.127854        1.159147     0.003322364
            2634        1.127885        1.159135     0.003321124
            2635        1.127901        1.159124     0.003319885
            2636        1.127904        1.159112     0.003318646
            2637        1.127892          1.1591     0.003317409
            2638        1.127866        1.159088     0.003316172
            2639        1.127826        1.159076     0.003314937
            2640        1.127771        1.159064     0.003313703
            2641        1.127702        1.159052     0.003312469
            2642        1.127618        1.159041     0.003311237
            2643         1.12752        1.159029     0.003310005
            2644        1.127408        1.159017     0.003308775
            2645        1.127283        1.159005     0.003307546
            2646        1.127145        1.158993     0.003306318
            2647        1.126994        1.158981     0.003305091
            2648        1.126832        1.158968     0.003303865
            2649        1.126659        1.158956      0.00330264
            2650        1.126476        1.158944     0.003301417
            2651        1.126282        1.158932     0.003300194
            2652        1.126079        1.158919     0.003298973
            2653        1.125868        1.158907     0.003297753
            2654         1.12565        1.158894     0.003296534
            2655        1.125426        1.158882     0.003295317
            2656        1.125197        1.158869     0.003294101
            2657        1.124963        1.158856     0.003292886
            2658        1.124727        1.158843     0.003291672
            2659        1.124488         1.15883     0.003290459
            2660        1.124249        1.158817     0.003289248
            2661        1.124009        1.158804     0.003288038
            2662        1.123772        1.158791     0.003286829
            2663        1.123538        1.158778     0.003285621
            2664        1.123309        1.158765     0.003284415
            2665        1.123087        1.158751      0.00328321
            2666        1.122871        1.158738     0.003282006
            2667        1.122665        1.158724     0.003280803
            2668        1.122469        1.158711     0.003279602
            2669        1.122285        1.158697     0.003278401
            2670        1.122115        1.158683     0.003277202
            2671         1.12196         1.15867     0.003276004
            2672        1.121822        1.158656     0.003274807
            2673        1.121702        1.158642     0.003273611
            2674        1.121601        1.158628     0.003272416
            2675        1.121522        1.158614     0.003271222
            2676        1.121465          1.1586     0.003270029
            2677        1.121434        1.158586     0.003268837
            2678        1.121428        1.158573     0.003267646
            2679        1.121449        1.158559     0.003266455
            2680          1.1215        1.158545     0.003265266
            2681        1.121581        1.158531     0.003264077
            2682        1.121695        1.158517     0.003262889
            2683        1.121841        1.158504     0.003261701
            2684        1.122022         1.15849     0.003260514
            2685        1.122239        1.158477     0.003259328
            2686        1.122494        1.158463     0.003258142
            2687        1.122786         1.15845     0.003256957
            2688        1.123118        1.158437     0.003255772
            2689         1.12349        1.158424     0.003254587
            2690        1.123903        1.158411     0.003253402
            2691         1.12436        1.158398     0.003252218
            2692        1.124859        1.158386     0.003251033
            2693        1.125403        1.158374     0.003249849
            2694        1.125991        1.158362     0.003248665
            2695        1.126624         1.15835     0.003247481
            2696        1.127304        1.158338     0.003246297
            2697        1.128028        1.158327     0.003245113
            2698          1.1288        1.158316     0.003243928
            2699        1.129617        1.158305     0.003242744
            2700        1.130481        1.158295     0.003241559
            2701        1.131391        1.158285     0.003240375
            2702        1.132348        1.158276     0.003239189
            2703         1.13335        1.158266     0.003238004
            2704        1.134398        1.158258     0.003236819
            2705         1.13549        1.158249     0.003235633
            2706        1.136626        1.158241     0.003234447
            2707        1.137806        1.158234     0.003233261
            2708        1.139027        1.158227     0.003232075
            2709        1.140291         1.15822     0.003230889
            2710        1.141593        1.158214     0.003229702
            2711        1.142935        1.158208     0.003228516
            2712        1.144315        1.158203      0.00322733
            2713         1.14573        1.158198     0.003226143
            2714         1.14718        1.158194     0.003224957
            2715        1.148663        1.158191     0.003223771
            2716        1.150178        1.158188     0.003222586
            2717        1.151721        1.158186       0.0032214
            2718        1.153293        1.158184     0.003220216
            2719        1.154889        1.158183     0.003219032
            2720        1.156509        1.158182     0.003217848
            2721        1.158151        1.158182     0.003216666
            2722        1.159811        1.158182     0.003215484
            2723        1.161488        1.158184     0.003214303
            2724        1.163179        1.158186     0.003213124
            2725        1.164882        1.158188     0.003211946
            2726        1.166593        1.158191     0.003210769
            2727        1.168312        1.158195     0.003209594
            2728        1.170035        1.158199      0.00320842
            2729        1.171759        1.158204     0.003207248
            2730        1.173483         1.15821     0.003206078
            2731        1.175203        1.158216      0.00320491
            2732        1.176919        1.158223     0.003203744
            2733        1.178626         1.15823     0.003202581
            2734        1.180322        1.158238      0.00320142
            2735        1.182004        1.158247     0.003200261
            2736         1.18367        1.158256     0.003199105
            2737        1.185317        1.158266     0.003197951
            2738        1.186942        1.158277       0.0031968
            2739        1.188544        1.158288     0.003195652
            2740        1.190119        1.158299     0.003194507
            2741        1.191665        1.158311     0.003193365
            2742         1.19318        1.158324     0.003192226
            2743        1.194661        1.158337     0.003191089
            2744        1.196107        1.158351     0.003189956
            2745        1.197515        1.158365     0.003188826
            2746        1.198882         1.15838     0.003187699
            2747        1.200206        1.158395     0.003186575
            2748        1.201485        1.158411     0.003185454
            2749        1.202717        1.158427     0.003184336
            2750          1.2039        1.158444     0.003183221
            2751        1.205032        1.158461     0.003182109
            2752         1.20611        1.158478     0.003180999
            2753        1.207133        1.158496     0.003179893
            2754        1.208099        1.158514     0.003178789
            2755        1.209006        1.158532     0.003177688
            2756        1.209853        1.158551      0.00317659
            2757        1.210638         1.15857     0.003175494
            2758        1.211359        1.158589       0.0031744
            2759        1.212015        1.158608     0.003173309
            2760        1.212604        1.158628     0.003172219
            2761        1.213125        1.158647     0.003171132
            2762        1.213577        1.158667     0.003170046
            2763        1.213957        1.158687     0.003168962
            2764        1.214266        1.158707     0.003167879
            2765        1.214502        1.158728     0.003166798
            2766        1.214665        1.158748     0.003165717
            2767        1.214752        1.158768     0.003164638
            2768        1.214765        1.158788     0.003163559
            2769        1.214701        1.158808     0.003162481
            2770        1.214561        1.158829     0.003161404
            2771        1.214344        1.158849     0.003160326
            2772        1.214049        1.158869     0.003159249
            2773        1.213676        1.158888     0.003158171
            2774        1.213226        1.158908     0.003157094
            2775        1.212698        1.158927     0.003156016
            2776        1.212092        1.158946     0.003154937
            2777        1.211408        1.158965     0.003153857
            2778        1.210647        1.158984     0.003152777
            2779        1.209809        1.159002     0.003151695
            2780        1.208894         1.15902     0.003150613
            2781        1.207904        1.159038     0.003149529
            2782        1.206838        1.159055     0.003148444
            2783        1.205697        1.159072     0.003147357
            2784        1.204482        1.159088     0.003146269
            2785        1.203194        1.159104     0.003145179
            2786        1.201835        1.159119     0.003144087
            2787        1.200406        1.159134     0.003142994
            2788        1.198908        1.159148     0.003141899
            2789        1.197341        1.159162     0.003140802
            2790        1.195709        1.159175     0.003139704
            2791        1.194012        1.159188     0.003138604
            2792        1.192253        1.159199     0.003137502
            2793        1.190433        1.159211     0.003136399
            2794        1.188554        1.159221     0.003135294
            2795        1.186619        1.159231     0.003134187
            2796        1.184629         1.15924     0.003133079
            2797        1.182587        1.159248      0.00313197
            2798        1.180495        1.159256      0.00313086
            2799        1.178356        1.159263     0.003129749
            2800        1.176172        1.159269     0.003128637
            2801        1.173946        1.159274     0.003127525
            2802        1.171681        1.159278     0.003126412
            2803        1.169379        1.159282     0.003125298
            2804        1.167044        1.159285     0.003124185
            2805        1.164679        1.159287     0.003123072
            2806        1.162288        1.159288     0.003121959
            2807        1.159873        1.159288     0.003120847
            2808        1.157438        1.159287     0.003119735
            2809        1.154986        1.159286     0.003118625
            2810         1.15252        1.159283     0.003117516
            2811        1.150043         1.15928     0.003116409
            2812         1.14756        1.159276     0.003115303
            2813        1.145074        1.159271       0.0031142
            2814        1.142588        1.159265     0.003113099
            2815        1.140106        1.159258     0.003112001
            2816        1.137631         1.15925     0.003110905
            2817        1.135167        1.159242     0.003109812
            2818        1.132716        1.159232     0.003108723
            2819        1.130284        1.159222     0.003107637
            2820        1.127872        1.159211     0.003106555
            2821        1.125484        1.159199     0.003105477
            2822        1.123124        1.159186     0.003104403
            2823        1.120793        1.159173     0.003103333
            2824        1.118497        1.159158     0.003102267
            2825        1.116236        1.159143     0.003101206
            2826        1.114014        1.159127      0.00310015
            2827        1.111834         1.15911     0.003099099
            2828        1.109698        1.159093     0.003098052
            2829        1.107608        1.159075      0.00309701
            2830        1.105567        1.159056     0.003095974
            2831        1.103576        1.159036     0.003094942
            2832        1.101638        1.159016     0.003093916
            2833        1.099754        1.158995     0.003092894
            2834        1.097926        1.158974     0.003091878
            2835        1.096155        1.158951     0.003090867
            2836        1.094443        1.158929     0.003089861
            2837        1.092789        1.158905     0.003088859
            2838        1.091196        1.158881     0.003087863
            2839        1.089663        1.158857     0.003086872
            2840        1.088191        1.158832     0.003085885
            2841         1.08678        1.158807     0.003084903
            2842         1.08543        1.158781     0.003083926
            2843        1.084142        1.158755     0.003082953
            2844        1.082915        1.158728     0.003081984
            2845        1.081749        1.158701      0.00308102
            2846        1.080644        1.158674     0.003080059
            2847          1.0796        1.158646     0.003079102
            2848        1.078615        1.158618     0.003078149
            2849        1.077689        1.158589       0.0030772
            2850        1.076821        1.158561     0.003076254
            2851         1.07601        1.158532     0.003075311
            2852        1.075255        1.158502     0.003074372
            2853        1.074555        1.158473     0.003073435
            2854        1.073908        1.158443     0.003072501
            2855        1.073313        1.158414     0.003071569
            2856        1.072771        1.158384      0.00307064
            2857        1.072278        1.158354     0.003069713
            2858        1.071835        1.158323     0.003068789
            2859        1.071439        1.158293     0.003067866
            2860         1.07109        1.158262     0.003066944
            2861        1.070787        1.158232     0.003066025
            2862        1.070527        1.158201     0.003065107
            2863         1.07031         1.15817      0.00306419
            2864        1.070135         1.15814     0.003063274
            2865            1.07        1.158109     0.003062359
            2866        1.069905        1.158078     0.003061446
            2867        1.069848        1.158047     0.003060532
            2868        1.069829        1.158017      0.00305962
            2869        1.069846        1.157986     0.003058708
            2870        1.069898        1.157955     0.003057796
            2871        1.069986        1.157925     0.003056884
            2872        1.070106        1.157894     0.003055973
            2873        1.070259        1.157863     0.003055062
            2874        1.070443        1.157833      0.00305415
            2875        1.070657        1.157803     0.003053238
            2876        1.070901        1.157773     0.003052326
            2877        1.071173        1.157742     0.003051414
            2878        1.071473        1.157712       0.0030505
            2879        1.071801        1.157683     0.003049587
            2880        1.072153        1.157653     0.003048673
            2881        1.072531        1.157623     0.003047758
            2882        1.072934        1.157594     0.003046842
            2883         1.07336        1.157565     0.003045925
            2884        1.073808        1.157536     0.003045007
            2885        1.074279        1.157507     0.003044089
            2886        1.074771        1.157478     0.003043169
            2887        1.075283         1.15745     0.003042248
            2888        1.075814        1.157421     0.003041326
            2889        1.076363        1.157393     0.003040402
            2890         1.07693        1.157366     0.003039478
            2891        1.077513        1.157338     0.003038552
            2892        1.078113        1.157311     0.003037625
            2893        1.078727        1.157283     0.003036696
            2894        1.079355        1.157256     0.003035766
            2895        1.079996         1.15723     0.003034835
            2896        1.080648        1.157203     0.003033902
            2897        1.081311        1.157177     0.003032968
            2898        1.081983        1.157151     0.003032033
            2899        1.082663        1.157125     0.003031096
            2900        1.083351          1.1571     0.003030157
            2901        1.084045        1.157075     0.003029217
            2902        1.084743         1.15705     0.003028276
            2903        1.085445        1.157025     0.003027333
            2904        1.086151        1.157001     0.003026389
            2905        1.086857        1.156977     0.003025444
            2906        1.087564        1.156953     0.003024497
            2907        1.088269        1.156929     0.003023549
            2908        1.088972        1.156906     0.003022599
            2909        1.089671        1.156883     0.003021649
            2910        1.090365         1.15686     0.003020697
            2911        1.091053        1.156837     0.003019744
            2912        1.091733        1.156815     0.003018789
            2913        1.092404        1.156793     0.003017834
            2914        1.093065        1.156771     0.003016878
            2915        1.093715        1.156749      0.00301592
            2916        1.094353        1.156728     0.003014962
            2917        1.094976        1.156707     0.003014003
            2918        1.095585        1.156686     0.003013042
            2919        1.096178        1.156665     0.003012082
            2920        1.096755        1.156645      0.00301112
            2921        1.097314        1.156624     0.003010158
            2922        1.097854        1.156604     0.003009195
            2923        1.098375        1.156584     0.003008231
            2924        1.098877        1.156564     0.003007267
            2925        1.099358        1.156545     0.003006302
            2926        1.099818        1.156525     0.003005338
            2927        1.100256        1.156506     0.003004372
            2928        1.100671        1.156487     0.003003407
            2929        1.101065        1.156468     0.003002441
            2930        1.101435        1.156449     0.003001475
            2931        1.101783        1.156431     0.003000509
            2932        1.102108        1.156412     0.002999543
