#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             721        1.527371        1.527787    1.055865e-05
             722         1.52737        1.527786    1.055975e-05
             723        1.527368        1.527785    1.056097e-05
             724        1.527368        1.527785    1.056214e-05
             725        1.527367        1.527784    1.056325e-05
             726        1.527367        1.527784     1.05643e-05
             727        1.527365        1.527783    1.056548e-05
             728        1.527365        1.527783    1.056659e-05
             729        1.527362        1.527782    1.056783e-05
             730        1.527362        1.527781    1.056901e-05
             731        1.527362        1.527781    1.057014e-05
             732        1.527362         1.52778    1.057121e-05
             733        1.527361         1.52778    1.057223e-05
             734        1.527359        1.527779    1.057337e-05
             735        1.527354        1.527779     1.05748e-05
             736        1.527351        1.527778    1.057635e-05
             737        1.527349        1.527777    1.057802e-05
             738        1.527349        1.527777    1.057963e-05
             739        1.527348        1.527776    1.058119e-05
             740        1.527348        1.527776    1.058269e-05
             741        1.527346        1.527775     1.05843e-05
             742        1.527348        1.527774    1.058568e-05
             743        1.527348        1.527774    1.058701e-05
             744        1.527347        1.527773    1.058829e-05
             745        1.527347        1.527773    1.058951e-05
             746        1.527349        1.527772     1.05905e-05
             747        1.527349        1.527772    1.059145e-05
             748        1.527347        1.527771    1.059251e-05
             749        1.527349        1.527771    1.059335e-05
             750        1.527351         1.52777    1.059398e-05
             751        1.527351        1.527769    1.059456e-05
             752        1.527351        1.527769    1.059509e-05
             753        1.527351        1.527768    1.059557e-05
             754        1.527353        1.527768    1.059584e-05
             755        1.527353        1.527767    1.059607e-05
             756        1.527352        1.527767    1.059625e-05
             757         1.52735        1.527766    1.059655e-05
             758         1.52735        1.527766    1.059681e-05
             759        1.527349        1.527765    1.059702e-05
             760        1.527349        1.527764    1.059719e-05
             761        1.527349        1.527764    1.059732e-05
             762        1.527351        1.527763    1.059725e-05
             763        1.527346        1.527763    1.059745e-05
             764        1.527344        1.527762    1.059777e-05
             765        1.527341        1.527762     1.05982e-05
             766        1.527341        1.527761     1.05986e-05
             767        1.527341        1.527761    1.059895e-05
             768        1.527338         1.52776    1.059941e-05
             769        1.527338        1.527759    1.059983e-05
             770        1.527338        1.527759    1.060021e-05
             771        1.527338        1.527758    1.060055e-05
             772        1.527335        1.527758      1.0601e-05
             773        1.527335        1.527757     1.06014e-05
             774        1.527332        1.527757    1.060193e-05
             775        1.527332        1.527756     1.06024e-05
             776        1.527334        1.527756    1.060268e-05
             777        1.527334        1.527755    1.060292e-05
             778        1.527334        1.527755    1.060312e-05
             779        1.527334        1.527754    1.060327e-05
             780        1.527336        1.527754    1.060324e-05
             781        1.527335        1.527753    1.060316e-05
             782        1.527335        1.527752    1.060305e-05
             783        1.527335        1.527752    1.060289e-05
             784        1.527335        1.527751     1.06027e-05
             785        1.527335        1.527751    1.060248e-05
             786        1.527332         1.52775    1.060237e-05
             787        1.527329         1.52775    1.060237e-05
             788        1.527329        1.527749    1.060233e-05
             789        1.527327        1.527749    1.060241e-05
             790        1.527329        1.527748     1.06023e-05
             791        1.527329        1.527748    1.060216e-05
             792        1.527326        1.527747    1.060212e-05
             793        1.527326        1.527747    1.060205e-05
             794        1.527326        1.527746    1.060195e-05
             795        1.527325        1.527746    1.060181e-05
             796        1.527325        1.527745    1.060163e-05
             797        1.527325        1.527744    1.060142e-05
             798        1.527325        1.527744    1.060117e-05
             799        1.527325        1.527743    1.060089e-05
             800        1.527324        1.527743    1.060057e-05
             801        1.527324        1.527742    1.060022e-05
             802        1.527324        1.527742    1.059984e-05
             803        1.527324        1.527741    1.059942e-05
             804        1.527321        1.527741    1.059912e-05
             805        1.527321         1.52774    1.059878e-05
             806        1.527321         1.52774    1.059841e-05
             807        1.527318        1.527739    1.059815e-05
             808        1.527318        1.527739    1.059786e-05
             809        1.527318        1.527738    1.059754e-05
             810        1.527317        1.527738    1.059718e-05
             811        1.527317        1.527737    1.059679e-05
             812        1.527317        1.527737    1.059637e-05
             813        1.527317        1.527736    1.059592e-05
             814        1.527319        1.527736     1.05953e-05
             815        1.527319        1.527735    1.059464e-05
             816        1.527318        1.527735    1.059396e-05
             817        1.527318        1.527734    1.059325e-05
             818        1.527318        1.527734    1.059251e-05
             819        1.527315        1.527733    1.059188e-05
             820        1.527313        1.527733    1.059136e-05
             821         1.52731        1.527732    1.059095e-05
             822        1.527312        1.527732    1.059037e-05
             823        1.527312        1.527731    1.058977e-05
             824        1.527312        1.527731    1.058913e-05
             825        1.527312         1.52773    1.058847e-05
             826        1.527311        1.527729    1.058777e-05
             827        1.527311        1.527729    1.058705e-05
             828        1.527308        1.527728    1.058644e-05
             829        1.527308        1.527728    1.058581e-05
             830        1.527308        1.527727    1.058514e-05
             831        1.527308        1.527727    1.058445e-05
             832        1.527305        1.527726    1.058386e-05
             833        1.527307        1.527726    1.058311e-05
             834        1.527307        1.527725    1.058234e-05
             835        1.527307        1.527725    1.058154e-05
             836        1.527309        1.527724    1.058058e-05
             837        1.527309        1.527724     1.05796e-05
             838        1.527308        1.527723    1.057859e-05
             839        1.527308        1.527723    1.057756e-05
             840        1.527308        1.527722     1.05765e-05
             841        1.527308        1.527722    1.057542e-05
             842        1.527307        1.527721    1.057432e-05
             843        1.527307        1.527721    1.057319e-05
             844        1.527307         1.52772    1.057204e-05
             845        1.527307         1.52772    1.057087e-05
             846        1.527304         1.52772    1.056981e-05
             847        1.527304        1.527719    1.056872e-05
             848        1.527303        1.527719    1.056761e-05
             849        1.527303        1.527718    1.056648e-05
             850        1.527303        1.527718    1.056533e-05
             851        1.527303        1.527717    1.056415e-05
             852        1.527302        1.527717    1.056296e-05
             853        1.527302        1.527716    1.056174e-05
             854        1.527302        1.527716     1.05605e-05
             855        1.527302        1.527715    1.055924e-05
             856        1.527299        1.527715    1.055809e-05
             857        1.527299        1.527714    1.055692e-05
             858        1.527296        1.527714    1.055585e-05
             859        1.527296        1.527713    1.055476e-05
             860        1.527296        1.527713    1.055366e-05
             861        1.527295        1.527712    1.055253e-05
             862        1.527295        1.527712    1.055138e-05
             863        1.527295        1.527711    1.055021e-05
             864        1.527294        1.527711    1.054902e-05
             865        1.527294         1.52771    1.054781e-05
             866        1.527294         1.52771    1.054658e-05
             867        1.527291        1.527709    1.054545e-05
             868        1.527289        1.527709    1.054443e-05
             869        1.527286        1.527708    1.054352e-05
             870        1.527286        1.527708    1.054258e-05
             871        1.527285        1.527707    1.054163e-05
             872        1.527283        1.527707    1.054078e-05
             873        1.527283        1.527706    1.053991e-05
             874        1.527282        1.527706    1.053902e-05
             875        1.527277        1.527705    1.053835e-05
             876        1.527277        1.527705    1.053767e-05
             877        1.527277        1.527704    1.053697e-05
             878        1.527279        1.527704    1.053612e-05
             879        1.527276        1.527703    1.053537e-05
             880        1.527276        1.527703    1.053461e-05
             881        1.527275        1.527703    1.053382e-05
             882        1.527275        1.527702    1.053301e-05
             883        1.527275        1.527702    1.053219e-05
             884        1.527272        1.527701    1.053146e-05
             885        1.527272        1.527701    1.053072e-05
             886        1.527272          1.5277    1.052996e-05
             887        1.527269          1.5277     1.05293e-05
             888        1.527264        1.527699    1.052887e-05
             889        1.527264        1.527699    1.052841e-05
             890        1.527263        1.527698    1.052794e-05
             891        1.527265        1.527698    1.052732e-05
             892        1.527267        1.527697    1.052656e-05
             893        1.527267        1.527697    1.052578e-05
             894        1.527269        1.527696    1.052486e-05
             895        1.527269        1.527696    1.052393e-05
             896        1.527269        1.527695    1.052297e-05
             897        1.527266        1.527695    1.052212e-05
             898        1.527261        1.527694    1.052149e-05
             899        1.527263        1.527694    1.052073e-05
             900        1.527263        1.527693    1.051994e-05
             901         1.52726        1.527693    1.051926e-05
             902        1.527255        1.527692     1.05188e-05
             903        1.527255        1.527692    1.051832e-05
             904        1.527254        1.527691    1.051782e-05
             905        1.527254        1.527691     1.05173e-05
             906        1.527254         1.52769    1.051677e-05
             907        1.527251         1.52769    1.051633e-05
             908        1.527251        1.527689    1.051588e-05
             909         1.52725        1.527689    1.051541e-05
             910         1.52725        1.527688    1.051492e-05
             911         1.52725        1.527688    1.051441e-05
             912        1.527249        1.527688    1.051388e-05
             913        1.527251        1.527687    1.051322e-05
             914        1.527249        1.527687    1.051266e-05
             915        1.527251        1.527686    1.051196e-05
             916        1.527253        1.527686    1.051113e-05
             917        1.527252        1.527685    1.051028e-05
             918        1.527252        1.527685    1.050942e-05
             919        1.527252        1.527684    1.050855e-05
             920        1.527251        1.527684    1.050766e-05
             921        1.527251        1.527683    1.050675e-05
             922        1.527251        1.527683    1.050583e-05
             923         1.52725        1.527682     1.05049e-05
             924         1.52725        1.527682    1.050395e-05
             925         1.52725        1.527681    1.050299e-05
             926        1.527249        1.527681    1.050201e-05
             927        1.527249         1.52768    1.050102e-05
             928        1.527248         1.52768    1.050002e-05
             929        1.527248         1.52768      1.0499e-05
             930        1.527248        1.527679    1.049797e-05
             931        1.527247        1.527679    1.049693e-05
             932        1.527247        1.527678    1.049587e-05
             933        1.527244        1.527678    1.049492e-05
             934        1.527244        1.527677    1.049395e-05
             935        1.527244        1.527677    1.049297e-05
             936        1.527243        1.527676    1.049198e-05
             937        1.527245        1.527676    1.049086e-05
             938        1.527242        1.527675    1.048984e-05
             939        1.527242        1.527675    1.048881e-05
             940        1.527239        1.527674    1.048788e-05
             941        1.527239        1.527674    1.048694e-05
             942        1.527239        1.527674    1.048599e-05
             943        1.527231        1.527673    1.048536e-05
             944        1.527231        1.527673    1.048472e-05
             945         1.52723        1.527672    1.048406e-05
             946         1.52723        1.527672    1.048339e-05
             947         1.52723        1.527671    1.048271e-05
             948        1.527229        1.527671    1.048202e-05
             949        1.527229         1.52767    1.048131e-05
             950        1.527228         1.52767    1.048059e-05
             951        1.527228        1.527669    1.047986e-05
             952         1.52723        1.527669    1.047901e-05
             953         1.52723        1.527668    1.047815e-05
             954        1.527229        1.527668    1.047727e-05
             955        1.527229        1.527667    1.047639e-05
             956        1.527228        1.527667    1.047549e-05
             957        1.527228        1.527667    1.047459e-05
             958        1.527228        1.527666    1.047367e-05
             959        1.527227        1.527666    1.047274e-05
             960        1.527227        1.527665    1.047181e-05
             961        1.527226        1.527665    1.047086e-05
             962        1.527226        1.527664    1.046991e-05
             963        1.527223        1.527664    1.046905e-05
             964        1.527223        1.527663    1.046819e-05
             965        1.527222        1.527663    1.046731e-05
             966        1.527222        1.527662    1.046643e-05
             967        1.527226        1.527662    1.046532e-05
             968        1.527226        1.527662    1.046421e-05
             969        1.527225        1.527661    1.046309e-05
             970        1.527225        1.527661    1.046196e-05
             971        1.527224         1.52766    1.046082e-05
             972        1.527222         1.52766    1.045979e-05
             973        1.527221        1.527659    1.045874e-05
             974        1.527218        1.527659    1.045779e-05
             975        1.527216        1.527658    1.045694e-05
             976        1.527215        1.527658    1.045608e-05
             977        1.527215        1.527657    1.045522e-05
             978        1.527214        1.527657    1.045434e-05
             979        1.527211        1.527657    1.045357e-05
             980        1.527211        1.527656    1.045278e-05
             981        1.527208        1.527656    1.045209e-05
             982        1.527208        1.527655     1.04514e-05
             983        1.527207        1.527655     1.04507e-05
             984        1.527204        1.527654    1.045009e-05
             985        1.527204        1.527654    1.044948e-05
             986        1.527203        1.527653    1.044885e-05
             987        1.527203        1.527653    1.044822e-05
             988        1.527203        1.527652    1.044759e-05
             989        1.527202        1.527652    1.044694e-05
             990        1.527204        1.527652    1.044619e-05
             991        1.527204        1.527651    1.044542e-05
             992        1.527203        1.527651    1.044465e-05
             993        1.527205         1.52765    1.044378e-05
             994        1.527204         1.52765    1.044289e-05
             995        1.527204        1.527649      1.0442e-05
             996        1.527203        1.527649    1.044111e-05
             997        1.527203        1.527648    1.044021e-05
             998          1.5272        1.527648     1.04394e-05
             999        1.527197        1.527647     1.04387e-05
            1000        1.527197        1.527647    1.043799e-05
            1001        1.527196        1.527647    1.043727e-05
            1002        1.527193        1.527646    1.043665e-05
            1003        1.527193        1.527646    1.043602e-05
            1004        1.527192        1.527645    1.043539e-05
            1005        1.527192        1.527645    1.043475e-05
            1006        1.527187        1.527644    1.043432e-05
            1007        1.527186        1.527644    1.043387e-05
            1008        1.527186        1.527643    1.043342e-05
            1009        1.527185        1.527643    1.043297e-05
            1010        1.527185        1.527643    1.043251e-05
            1011        1.527186        1.527642    1.043194e-05
            1012        1.527186        1.527642    1.043137e-05
            1013        1.527185        1.527641    1.043079e-05
            1014        1.527187        1.527641    1.043011e-05
            1015        1.527187         1.52764    1.042942e-05
            1016        1.527188         1.52764    1.042863e-05
            1017        1.527188        1.527639    1.042784e-05
            1018        1.527185        1.527639    1.042715e-05
            1019        1.527184        1.527638    1.042645e-05
            1020        1.527182        1.527638    1.042585e-05
            1021        1.527181        1.527638    1.042524e-05
            1022        1.527183        1.527637    1.042453e-05
            1023        1.527182        1.527637    1.042382e-05
            1024        1.527182        1.527636    1.042311e-05
            1025        1.527181        1.527636    1.042239e-05
            1026        1.527181        1.527635    1.042167e-05
            1027         1.52718        1.527635    1.042095e-05
            1028        1.527179        1.527634    1.042023e-05
            1029        1.527181        1.527634    1.041941e-05
            1030        1.527181        1.527634    1.041859e-05
            1031         1.52718        1.527633    1.041776e-05
            1032         1.52718        1.527633    1.041694e-05
            1033        1.527179        1.527632    1.041611e-05
            1034        1.527176        1.527632    1.041538e-05
            1035        1.527175        1.527631    1.041465e-05
            1036        1.527175        1.527631    1.041392e-05
            1037        1.527174        1.527631    1.041318e-05
            1038        1.527174         1.52763    1.041245e-05
            1039        1.527173         1.52763    1.041172e-05
            1040        1.527172        1.527629    1.041098e-05
            1041        1.527172        1.527629    1.041025e-05
            1042        1.527169        1.527628    1.040961e-05
            1043        1.527171        1.527628    1.040887e-05
            1044        1.527172        1.527627    1.040804e-05
            1045        1.527174        1.527627    1.040712e-05
            1046        1.527174        1.527627    1.040619e-05
            1047        1.527173        1.527626    1.040527e-05
            1048         1.52717        1.527626    1.040445e-05
            1049        1.527169        1.527625    1.040362e-05
            1050        1.527169        1.527625     1.04028e-05
            1051        1.527168        1.527624    1.040197e-05
            1052        1.527167        1.527624    1.040115e-05
            1053        1.527167        1.527624    1.040033e-05
            1054        1.527169        1.527623    1.039942e-05
            1055        1.527166        1.527623     1.03986e-05
            1056        1.527165        1.527622    1.039779e-05
            1057        1.527164        1.527622    1.039698e-05
            1058        1.527164        1.527621    1.039617e-05
            1059        1.527161        1.527621    1.039545e-05
            1060         1.52716         1.52762    1.039474e-05
            1061        1.527159         1.52762    1.039403e-05
            1062        1.527159         1.52762    1.039332e-05
            1063        1.527158        1.527619    1.039261e-05
            1064        1.527155        1.527619      1.0392e-05
            1065        1.527154        1.527618    1.039139e-05
            1066        1.527156        1.527618    1.039069e-05
            1067        1.527155        1.527617       1.039e-05
            1068        1.527152        1.527617    1.038939e-05
            1069        1.527152        1.527617     1.03888e-05
            1070        1.527151        1.527616     1.03882e-05
            1071         1.52715        1.527616     1.03876e-05
            1072         1.52715        1.527615    1.038701e-05
            1073        1.527146        1.527615    1.038652e-05
            1074        1.527146        1.527614    1.038602e-05
            1075        1.527145        1.527614    1.038553e-05
            1076        1.527144        1.527614    1.038504e-05
            1077        1.527144        1.527613    1.038456e-05
            1078        1.527143        1.527613    1.038407e-05
            1079         1.52714        1.527612    1.038368e-05
            1080        1.527142        1.527612    1.038321e-05
            1081        1.527141        1.527611    1.038273e-05
            1082         1.52714        1.527611    1.038226e-05
            1083        1.527135         1.52761    1.038198e-05
            1084        1.527134         1.52761     1.03817e-05
            1085        1.527136         1.52761    1.038132e-05
            1086        1.527135        1.527609    1.038096e-05
            1087        1.527134        1.527609    1.038059e-05
            1088        1.527134        1.527608    1.038023e-05
            1089        1.527133        1.527608    1.037987e-05
            1090        1.527132        1.527607    1.037952e-05
            1091        1.527132        1.527607    1.037916e-05
            1092        1.527131        1.527607    1.037881e-05
            1093         1.52713        1.527606    1.037847e-05
            1094        1.527129        1.527606    1.037813e-05
            1095        1.527126        1.527605    1.037788e-05
            1096        1.527126        1.527605    1.037764e-05
            1097        1.527125        1.527604    1.037739e-05
            1098        1.527122        1.527604    1.037725e-05
            1099        1.527123        1.527603    1.037701e-05
            1100        1.527123        1.527603    1.037678e-05
            1101        1.527122        1.527603    1.037655e-05
            1102        1.527121        1.527602    1.037633e-05
            1103         1.52712        1.527602    1.037611e-05
            1104         1.52712        1.527601    1.037589e-05
            1105        1.527114        1.527601    1.037586e-05
            1106        1.527114          1.5276    1.037582e-05
            1107        1.527113          1.5276     1.03758e-05
            1108        1.527112          1.5276    1.037577e-05
            1109        1.527111        1.527599    1.037575e-05
            1110        1.527113        1.527599    1.037564e-05
            1111        1.527115        1.527598    1.037544e-05
            1112        1.527114        1.527598    1.037525e-05
            1113        1.527113        1.527597    1.037506e-05
            1114        1.527112        1.527597    1.037487e-05
            1115        1.527114        1.527596     1.03746e-05
            1116        1.527116        1.527596    1.037425e-05
            1117        1.527115        1.527596    1.037389e-05
            1118        1.527114        1.527595    1.037354e-05
            1119        1.527114        1.527595     1.03732e-05
            1120        1.527115        1.527594    1.037277e-05
            1121        1.527114        1.527594    1.037235e-05
            1122        1.527114        1.527593    1.037193e-05
            1123        1.527113        1.527593    1.037151e-05
            1124        1.527112        1.527593     1.03711e-05
            1125        1.527112        1.527592    1.037069e-05
            1126        1.527111        1.527592    1.037028e-05
            1127         1.52711        1.527591    1.036988e-05
            1128        1.527109        1.527591    1.036948e-05
            1129        1.527109         1.52759    1.036908e-05
            1130        1.527108         1.52759    1.036869e-05
            1131        1.527105         1.52759    1.036839e-05
            1132        1.527104        1.527589    1.036809e-05
            1133        1.527104        1.527589    1.036779e-05
            1134        1.527103        1.527588    1.036749e-05
            1135        1.527102        1.527588     1.03672e-05
            1136        1.527102        1.527587    1.036691e-05
            1137        1.527099        1.527587     1.03667e-05
            1138        1.527098        1.527587     1.03665e-05
            1139        1.527097        1.527586    1.036629e-05
            1140        1.527097        1.527586    1.036609e-05
            1141        1.527094        1.527585    1.036598e-05
            1142        1.527093        1.527585    1.036586e-05
            1143        1.527092        1.527584    1.036575e-05
            1144        1.527092        1.527584    1.036563e-05
            1145        1.527091        1.527584    1.036552e-05
            1146         1.52709        1.527583     1.03654e-05
            1147        1.527088        1.527583    1.036537e-05
            1148        1.527087        1.527582    1.036533e-05
            1149        1.527086        1.527582    1.036529e-05
            1150        1.527083        1.527581    1.036534e-05
            1151         1.52708        1.527581    1.036547e-05
            1152        1.527078        1.527581    1.036568e-05
            1153        1.527077         1.52758    1.036589e-05
            1154        1.527074         1.52758    1.036618e-05
            1155        1.527074        1.527579    1.036646e-05
            1156        1.527068        1.527579    1.036691e-05
            1157        1.527068        1.527578    1.036736e-05
            1158        1.527067        1.527578     1.03678e-05
            1159        1.527067        1.527577    1.036822e-05
            1160        1.527066        1.527577    1.036864e-05
            1161        1.527066        1.527577    1.036906e-05
            1162        1.527066        1.527576    1.036946e-05
            1163        1.527063        1.527576    1.036994e-05
            1164        1.527062        1.527575     1.03704e-05
            1165        1.527064        1.527575    1.037077e-05
            1166        1.527064        1.527574    1.037113e-05
            1167        1.527064        1.527574    1.037148e-05
            1168        1.527066        1.527574    1.037173e-05
            1169        1.527063        1.527573    1.037205e-05
            1170        1.527063        1.527573    1.037235e-05
            1171        1.527062        1.527572    1.037264e-05
            1172        1.527062        1.527572    1.037292e-05
            1173        1.527062        1.527571    1.037318e-05
            1174        1.527062        1.527571    1.037343e-05
            1175        1.527062         1.52757    1.037365e-05
            1176        1.527061         1.52757    1.037386e-05
            1177        1.527061         1.52757    1.037405e-05
            1178        1.527061        1.527569    1.037422e-05
            1179        1.527061        1.527569    1.037437e-05
            1180        1.527061        1.527568     1.03745e-05
            1181        1.527061        1.527568    1.037461e-05
            1182        1.527061        1.527567    1.037469e-05
            1183        1.527061        1.527567    1.037475e-05
            1184        1.527061        1.527567    1.037478e-05
            1185        1.527056        1.527566    1.037496e-05
            1186        1.527057        1.527566     1.03751e-05
            1187        1.527057        1.527565    1.037522e-05
            1188        1.527057        1.527565    1.037531e-05
            1189        1.527057        1.527564    1.037536e-05
            1190        1.527057        1.527564    1.037539e-05
            1191        1.527058        1.527564    1.037538e-05
            1192        1.527058        1.527563    1.037534e-05
            1193        1.527059        1.527563    1.037526e-05
            1194        1.527059        1.527562    1.037515e-05
            1195        1.527057        1.527562    1.037507e-05
            1196        1.527058        1.527562    1.037496e-05
            1197        1.527056        1.527561    1.037489e-05
            1198        1.527057        1.527561    1.037478e-05
            1199        1.527057         1.52756    1.037462e-05
            1200        1.527056         1.52756     1.03745e-05
            1201        1.527056        1.527559    1.037433e-05
            1202         1.52706        1.527559    1.037403e-05
            1203        1.527058        1.527559    1.037376e-05
            1204        1.527061        1.527558    1.037336e-05
            1205         1.52706        1.527558    1.037299e-05
            1206        1.527061        1.527557    1.037256e-05
            1207        1.527065        1.527557      1.0372e-05
            1208        1.527066        1.527557    1.037138e-05
            1209        1.527067        1.527556    1.037071e-05
            1210        1.527068        1.527556    1.036997e-05
            1211        1.527067        1.527555    1.036925e-05
            1212        1.527069        1.527555    1.036846e-05
            1213        1.527073        1.527555    1.036754e-05
            1214        1.527074        1.527554    1.036654e-05
            1215        1.527074        1.527554    1.036555e-05
            1216        1.527073        1.527553    1.036457e-05
            1217        1.527077        1.527553    1.036344e-05
            1218        1.527079        1.527553    1.036223e-05
            1219        1.527081        1.527552    1.036095e-05
            1220        1.527083        1.527552    1.035959e-05
            1221        1.527083        1.527551    1.035822e-05
            1222        1.527085        1.527551    1.035677e-05
            1223        1.527085        1.527551     1.03553e-05
            1224        1.527088         1.52755    1.035375e-05
            1225        1.527092         1.52755    1.035205e-05
            1226        1.527095         1.52755    1.035025e-05
            1227        1.527098        1.527549    1.034836e-05
            1228        1.527101        1.527549    1.034638e-05
            1229        1.527103        1.527548     1.03443e-05
            1230        1.527107        1.527548    1.034213e-05
            1231         1.52711        1.527548    1.033986e-05
            1232        1.527113        1.527547    1.033748e-05
            1233        1.527112        1.527547    1.033514e-05
            1234        1.527113        1.527547    1.033276e-05
            1235        1.527116        1.527546    1.033027e-05
            1236         1.52712        1.527546    1.032767e-05
            1237        1.527121        1.527546    1.032503e-05
            1238        1.527125        1.527545    1.032227e-05
            1239        1.527129        1.527545    1.031939e-05
            1240        1.527133        1.527545    1.031641e-05
            1241        1.527138        1.527544     1.03133e-05
            1242        1.527142        1.527544    1.031008e-05
            1243        1.527147        1.527544    1.030673e-05
            1244        1.527151        1.527543    1.030327e-05
            1245        1.527154        1.527543    1.029975e-05
            1246        1.527159        1.527543     1.02961e-05
            1247        1.527161        1.527542    1.029238e-05
            1248        1.527167        1.527542    1.028853e-05
            1249        1.527172        1.527542    1.028456e-05
            1250        1.527175        1.527541    1.028052e-05
            1251        1.527178        1.527541    1.027641e-05
            1252        1.527184        1.527541    1.027216e-05
            1253        1.527192        1.527541    1.026773e-05
            1254        1.527198         1.52754    1.026318e-05
            1255        1.527204         1.52754     1.02585e-05
            1256         1.52721         1.52754    1.025369e-05
            1257        1.527217         1.52754    1.024875e-05
            1258        1.527223        1.527539    1.024369e-05
            1259        1.527232        1.527539    1.023846e-05
            1260        1.527239        1.527539     1.02331e-05
            1261        1.527246        1.527539    1.022762e-05
            1262         1.52725        1.527538    1.022207e-05
            1263         1.52726        1.527538    1.021635e-05
            1264        1.527267        1.527538    1.021052e-05
            1265        1.527274        1.527538    1.020458e-05
            1266        1.527284        1.527538    1.019848e-05
            1267        1.527292        1.527537    1.019228e-05
            1268        1.527299        1.527537    1.018597e-05
            1269        1.527307        1.527537    1.017956e-05
            1270        1.527317        1.527537    1.017302e-05
            1271        1.527322        1.527537    1.016642e-05
            1272         1.52733        1.527536    1.015972e-05
            1273        1.527338        1.527536    1.015293e-05
            1274        1.527346        1.527536    1.014605e-05
            1275        1.527352        1.527536    1.013912e-05
            1276        1.527362        1.527536    1.013209e-05
            1277        1.527371        1.527536    1.012498e-05
            1278        1.527376        1.527536    1.011783e-05
            1279        1.527382        1.527536    1.011063e-05
            1280         1.52739        1.527535    1.010337e-05
            1281        1.527403        1.527535    1.009601e-05
            1282        1.527411        1.527535     1.00886e-05
            1283        1.527417        1.527535    1.008116e-05
            1284        1.527427        1.527535    1.007366e-05
            1285        1.527435        1.527535    1.006612e-05
            1286         1.52744        1.527535    1.005857e-05
            1287        1.527448        1.527535    1.005098e-05
            1288        1.527455        1.527535    1.004336e-05
            1289        1.527463        1.527535    1.003573e-05
            1290        1.527468        1.527535    1.002808e-05
            1291        1.527477        1.527535    1.002041e-05
            1292        1.527484        1.527535    1.001273e-05
            1293        1.527491        1.527535    1.000505e-05
            1294        1.527497        1.527534    9.997356e-06
            1295        1.527503        1.527534    9.989665e-06
            1296        1.527509        1.527534    9.981976e-06
            1297        1.527515        1.527534    9.974292e-06
            1298        1.527525        1.527534     9.96661e-06
            1299         1.52753        1.527534    9.958938e-06
            1300        1.527537        1.527534    9.951278e-06
            1301        1.527541        1.527534     9.94363e-06
            1302        1.527545        1.527534    9.935996e-06
            1303        1.527548        1.527534    9.928376e-06
            1304        1.527551        1.527534    9.920771e-06
            1305        1.527554        1.527534     9.91318e-06
            1306        1.527554        1.527534      9.9056e-06
            1307        1.527555        1.527535    9.898034e-06
            1308        1.527559        1.527535    9.890483e-06
            1309        1.527559        1.527535    9.882946e-06
            1310        1.527559        1.527535    9.875419e-06
            1311        1.527559        1.527535    9.867904e-06
            1312        1.527558        1.527535    9.860398e-06
            1313        1.527556        1.527535    9.852902e-06
            1314        1.527552        1.527535    9.845412e-06
            1315        1.527549        1.527535    9.837931e-06
            1316        1.527545        1.527535    9.830459e-06
            1317        1.527541        1.527535    9.822996e-06
            1318        1.527534        1.527535    9.815543e-06
            1319        1.527532        1.527535    9.808102e-06
            1320        1.527526        1.527535    9.800673e-06
            1321        1.527519        1.527535    9.793261e-06
            1322         1.52751        1.527535    9.785871e-06
            1323        1.527502        1.527535    9.778505e-06
            1324        1.527496        1.527535    9.771161e-06
            1325         1.52749        1.527535    9.763845e-06
            1326        1.527478        1.527534    9.756573e-06
            1327        1.527468        1.527534    9.749348e-06
            1328        1.527463        1.527534    9.742156e-06
            1329        1.527452        1.527534    9.735024e-06
            1330         1.52744        1.527534    9.727962e-06
            1331        1.527428        1.527534    9.720979e-06
            1332        1.527416        1.527534    9.714087e-06
            1333        1.527403        1.527534    9.707297e-06
            1334         1.52739        1.527534    9.700623e-06
            1335        1.527376        1.527534    9.694076e-06
            1336         1.52736        1.527534    9.687695e-06
            1337        1.527341        1.527533    9.681524e-06
            1338        1.527326        1.527533    9.675528e-06
            1339        1.527314        1.527533    9.669692e-06
            1340        1.527299        1.527533    9.664058e-06
            1341        1.527284        1.527533    9.658642e-06
            1342        1.527268        1.527533    9.653457e-06
            1343        1.527253        1.527532    9.648518e-06
            1344        1.527237        1.527532    9.643838e-06
            1345        1.527222        1.527532    9.639429e-06
            1346        1.527204        1.527532    9.635348e-06
            1347        1.527186        1.527531    9.631612e-06
            1348        1.527173        1.527531    9.628136e-06
            1349        1.527158        1.527531    9.624976e-06
            1350        1.527143        1.527531    9.622141e-06
            1351        1.527128         1.52753    9.619638e-06
            1352        1.527113         1.52753    9.617472e-06
            1353        1.527099         1.52753    9.615647e-06
            1354        1.527082        1.527529    9.614225e-06
            1355        1.527068        1.527529     9.61315e-06
            1356        1.527055        1.527529    9.612421e-06
            1357        1.527042        1.527528    9.612037e-06
            1358        1.527026        1.527528    9.612061e-06
            1359        1.527012        1.527528    9.612491e-06
            1360        1.526997        1.527527    9.613325e-06
            1361        1.526988        1.527527    9.614413e-06
            1362        1.526977        1.527526    9.615818e-06
            1363        1.526967        1.527526    9.617529e-06
            1364        1.526952        1.527526    9.619687e-06
            1365        1.526942        1.527525     9.62213e-06
            1366        1.526933        1.527525    9.624846e-06
            1367        1.526922        1.527524    9.627898e-06
