#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            1522        -5.08348        -5.11843      0.00833269
            1523        -5.08376        -5.11841      0.00832725
            1524        -5.08423        -5.11838      0.00832181
            1525        -5.08457        -5.11836      0.00831638
            1526        -5.08509        -5.11834      0.00831096
            1527        -5.08563        -5.11832      0.00830555
            1528        -5.08634         -5.1183      0.00830014
            1529        -5.08662        -5.11828      0.00829474
            1530        -5.08691        -5.11826      0.00828934
            1531        -5.08752        -5.11824      0.00828395
            1532        -5.08783        -5.11822      0.00827857
            1533        -5.08846         -5.1182      0.00827319
            1534        -5.08923        -5.11818      0.00826782
            1535        -5.09016        -5.11816      0.00826245
            1536        -5.09063        -5.11814      0.00825709
            1537        -5.09141        -5.11812      0.00825174
            1538        -5.09187        -5.11811      0.00824639
            1539        -5.09232        -5.11809      0.00824105
            1540        -5.09261        -5.11807      0.00823571
            1541        -5.09289        -5.11806      0.00823039
            1542        -5.09376        -5.11804      0.00822506
            1543        -5.09431        -5.11803      0.00821975
            1544        -5.09468        -5.11801      0.00821444
            1545        -5.09535          -5.118      0.00820913
            1546        -5.09568        -5.11798      0.00820384
            1547        -5.09615        -5.11797      0.00819855
            1548        -5.09689        -5.11795      0.00819326
            1549        -5.09746        -5.11794      0.00818798
            1550        -5.09756        -5.11793      0.00818271
            1551        -5.09762        -5.11791      0.00817744
            1552        -5.09811         -5.1179      0.00817219
            1553        -5.09843        -5.11789      0.00816693
            1554        -5.09872        -5.11788      0.00816169
            1555        -5.09912        -5.11787      0.00815645
            1556        -5.09935        -5.11785      0.00815121
            1557        -5.09971        -5.11784      0.00814599
            1558        -5.09988        -5.11783      0.00814077
            1559        -5.10003        -5.11782      0.00813555
            1560        -5.10015        -5.11781      0.00813035
            1561        -5.10039         -5.1178      0.00812514
            1562        -5.10076        -5.11779      0.00811995
            1563        -5.10049        -5.11777      0.00811476
            1564         -5.1005        -5.11776      0.00810958
            1565        -5.10049        -5.11775      0.00810441
            1566        -5.10075        -5.11774      0.00809924
            1567        -5.10039        -5.11773      0.00809408
            1568            -5.1        -5.11772      0.00808892
            1569        -5.10034        -5.11771      0.00808378
            1570        -5.10006         -5.1177      0.00807864
            1571        -5.09961        -5.11769       0.0080735
            1572        -5.09929        -5.11767      0.00806837
            1573        -5.09895        -5.11766      0.00806325
            1574         -5.0989        -5.11765      0.00805814
            1575        -5.09853        -5.11764      0.00805303
            1576        -5.09814        -5.11762      0.00804793
            1577        -5.09805        -5.11761      0.00804284
            1578        -5.09764         -5.1176      0.00803775
            1579        -5.09737        -5.11759      0.00803267
            1580        -5.09695        -5.11757       0.0080276
            1581        -5.09637        -5.11756      0.00802253
            1582        -5.09608        -5.11755      0.00801747
            1583         -5.0958        -5.11753      0.00801242
            1584        -5.09551        -5.11752      0.00800737
            1585        -5.09537        -5.11751      0.00800233
            1586        -5.09554        -5.11749       0.0079973
            1587        -5.09511        -5.11748      0.00799227
            1588        -5.09499        -5.11746      0.00798725
            1589        -5.09473        -5.11745      0.00798224
            1590        -5.09417        -5.11743      0.00797723
            1591        -5.09439        -5.11742      0.00797223
            1592        -5.09401        -5.11741      0.00796724
            1593        -5.09411        -5.11739      0.00796225
            1594        -5.09392        -5.11738      0.00795727
            1595         -5.0936        -5.11736      0.00795229
            1596        -5.09361        -5.11735      0.00794732
            1597        -5.09334        -5.11733      0.00794236
            1598        -5.09264        -5.11732      0.00793741
            1599        -5.09303         -5.1173      0.00793246
            1600        -5.09299        -5.11729      0.00792751
            1601        -5.09344        -5.11727      0.00792258
            1602        -5.09346        -5.11726      0.00791764
            1603        -5.09352        -5.11724      0.00791272
            1604        -5.09345        -5.11723       0.0079078
            1605        -5.09342        -5.11721      0.00790289
            1606        -5.09373         -5.1172      0.00789798
            1607        -5.09392        -5.11718      0.00789308
            1608        -5.09415        -5.11717      0.00788818
            1609        -5.09411        -5.11715      0.00788329
            1610        -5.09411        -5.11714      0.00787841
            1611        -5.09444        -5.11712      0.00787353
            1612        -5.09466        -5.11711      0.00786866
            1613        -5.09507         -5.1171      0.00786379
            1614        -5.09566        -5.11708      0.00785893
            1615        -5.09598        -5.11707      0.00785408
            1616        -5.09679        -5.11706      0.00784923
            1617        -5.09718        -5.11705      0.00784438
            1618         -5.0973        -5.11703      0.00783954
            1619        -5.09775        -5.11702      0.00783471
            1620        -5.09808        -5.11701      0.00782988
            1621        -5.09873          -5.117      0.00782506
            1622        -5.09941        -5.11699      0.00782024
            1623        -5.09997        -5.11698      0.00781543
            1624        -5.10099        -5.11697      0.00781063
            1625        -5.10174        -5.11696      0.00780582
            1626         -5.1025        -5.11695      0.00780103
            1627        -5.10358        -5.11694      0.00779624
            1628        -5.10436        -5.11693      0.00779145
            1629        -5.10517        -5.11693      0.00778667
            1630        -5.10597        -5.11692       0.0077819
            1631        -5.10679        -5.11691      0.00777713
            1632        -5.10761        -5.11691      0.00777237
            1633        -5.10843         -5.1169      0.00776761
            1634         -5.1091         -5.1169      0.00776286
            1635        -5.10977        -5.11689      0.00775811
            1636        -5.11089        -5.11689      0.00775337
            1637         -5.1117        -5.11689      0.00774863
            1638         -5.1125        -5.11688       0.0077439
            1639          -5.113        -5.11688      0.00773918
            1640        -5.11393        -5.11688      0.00773446
            1641         -5.1147        -5.11688      0.00772975
            1642        -5.11515        -5.11688      0.00772504
            1643        -5.11589        -5.11688      0.00772034
            1644        -5.11616        -5.11688      0.00771564
            1645        -5.11717        -5.11688      0.00771095
            1646        -5.11816        -5.11688      0.00770627
            1647        -5.11837        -5.11688      0.00770159
            1648        -5.11871        -5.11688      0.00769692
            1649        -5.11979        -5.11688      0.00769225
            1650        -5.12039        -5.11688      0.00768759
            1651        -5.12067        -5.11689      0.00768293
            1652        -5.12123        -5.11689      0.00767828
            1653        -5.12191        -5.11689      0.00767364
            1654        -5.12226        -5.11689        0.007669
            1655        -5.12305         -5.1169      0.00766436
            1656        -5.12381         -5.1169      0.00765974
            1657         -5.1244        -5.11691      0.00765512
            1658        -5.12467        -5.11691       0.0076505
            1659        -5.12491        -5.11692      0.00764589
            1660        -5.12528        -5.11692      0.00764129
            1661        -5.12547        -5.11693      0.00763669
            1662        -5.12595        -5.11693      0.00763209
            1663        -5.12641        -5.11694      0.00762751
            1664        -5.12684        -5.11694      0.00762293
            1665        -5.12726        -5.11695      0.00761835
            1666        -5.12766        -5.11696      0.00761378
            1667        -5.12774        -5.11696      0.00760921
            1668        -5.12795        -5.11697      0.00760466
            1669          -5.128        -5.11698       0.0076001
            1670        -5.12819        -5.11698      0.00759555
            1671        -5.12852        -5.11699      0.00759101
            1672        -5.12898          -5.117      0.00758648
            1673        -5.12883          -5.117      0.00758194
            1674        -5.12928        -5.11701      0.00757742
            1675        -5.12956        -5.11702       0.0075729
            1676        -5.12969        -5.11703      0.00756838
            1677        -5.13012        -5.11703      0.00756387
            1678        -5.13039        -5.11704      0.00755937
            1679        -5.13035        -5.11705      0.00755487
            1680        -5.13046        -5.11706      0.00755038
            1681        -5.13073        -5.11707      0.00754589
            1682        -5.13084        -5.11707      0.00754141
            1683        -5.13095        -5.11708      0.00753693
            1684        -5.13061        -5.11709      0.00753246
            1685        -5.13058         -5.1171        0.007528
            1686        -5.13071        -5.11711      0.00752354
            1687        -5.13084        -5.11711      0.00751908
            1688        -5.13098        -5.11712      0.00751463
            1689        -5.13143        -5.11713      0.00751019
            1690        -5.13159        -5.11714      0.00750575
            1691         -5.1316        -5.11715      0.00750131
            1692        -5.13178        -5.11716      0.00749689
            1693        -5.13182        -5.11717      0.00749246
            1694        -5.13188        -5.11717      0.00748804
            1695        -5.13195        -5.11718      0.00748363
            1696        -5.13218        -5.11719      0.00747922
            1697        -5.13243         -5.1172      0.00747482
            1698         -5.1324        -5.11721      0.00747043
            1699        -5.13253        -5.11722      0.00746603
            1700        -5.13299        -5.11723      0.00746165
            1701        -5.13361        -5.11724      0.00745727
            1702        -5.13396        -5.11725      0.00745289
            1703        -5.13417        -5.11726      0.00744852
            1704        -5.13425        -5.11727      0.00744416
            1705        -5.13465        -5.11728       0.0074398
            1706        -5.13492        -5.11729      0.00743545
            1707        -5.13552         -5.1173       0.0074311
            1708        -5.13569        -5.11731      0.00742675
            1709        -5.13663        -5.11732      0.00742242
            1710        -5.13669        -5.11733      0.00741809
            1711        -5.13738        -5.11734      0.00741376
            1712        -5.13763        -5.11736      0.00740944
            1713        -5.13806        -5.11737      0.00740512
            1714        -5.13911        -5.11738      0.00740081
            1715        -5.13973        -5.11739      0.00739651
            1716        -5.14037        -5.11741      0.00739221
            1717        -5.14119        -5.11742      0.00738792
            1718        -5.14187        -5.11743      0.00738363
            1719        -5.14257        -5.11745      0.00737935
            1720        -5.14314        -5.11746      0.00737508
            1721        -5.14357        -5.11748      0.00737081
            1722        -5.14432         -5.1175      0.00736654
            1723        -5.14494        -5.11751      0.00736228
            1724        -5.14557        -5.11753      0.00735803
            1725        -5.14636        -5.11754      0.00735379
            1726        -5.14717        -5.11756      0.00734954
            1727        -5.14844        -5.11758      0.00734531
            1728        -5.14927         -5.1176      0.00734108
            1729        -5.14995        -5.11762      0.00733686
            1730        -5.15079        -5.11764      0.00733265
            1731        -5.15133        -5.11765      0.00732843
            1732        -5.15218        -5.11767      0.00732423
            1733        -5.15303         -5.1177      0.00732003
            1734        -5.15387        -5.11772      0.00731584
            1735        -5.15472        -5.11774      0.00731166
            1736        -5.15556        -5.11776      0.00730748
            1737        -5.15639        -5.11778       0.0073033
            1738        -5.15736         -5.1178      0.00729914
            1739        -5.15817        -5.11783      0.00729498
            1740        -5.15897        -5.11785      0.00729082
            1741        -5.15961        -5.11788      0.00728667
            1742        -5.16052         -5.1179      0.00728253
            1743        -5.16142        -5.11792       0.0072784
            1744        -5.16215        -5.11795      0.00727427
            1745         -5.1627        -5.11798      0.00727014
            1746        -5.16354          -5.118      0.00726603
            1747        -5.16434        -5.11803      0.00726192
            1748        -5.16451        -5.11805      0.00725781
            1749        -5.16496        -5.11808      0.00725371
            1750        -5.16567        -5.11811      0.00724962
            1751        -5.16634        -5.11814      0.00724553
            1752        -5.16714        -5.11816      0.00724145
            1753        -5.16744        -5.11819      0.00723737
            1754        -5.16815        -5.11822       0.0072333
            1755        -5.16883        -5.11825      0.00722924
            1756          -5.169        -5.11828      0.00722518
            1757        -5.16944        -5.11831      0.00722112
            1758        -5.16968        -5.11834      0.00721707
            1759        -5.16942        -5.11837      0.00721303
            1760        -5.16971         -5.1184      0.00720899
            1761         -5.1698        -5.11842      0.00720496
            1762         -5.1697        -5.11845      0.00720093
            1763        -5.16969        -5.11848       0.0071969
            1764        -5.16918        -5.11851      0.00719288
            1765        -5.16906        -5.11854      0.00718886
            1766        -5.16875        -5.11857      0.00718485
            1767        -5.16808         -5.1186      0.00718083
            1768        -5.16795        -5.11862      0.00717683
            1769        -5.16763        -5.11865      0.00717282
            1770        -5.16724        -5.11868      0.00716882
            1771         -5.1668        -5.11871      0.00716483
            1772        -5.16616        -5.11873      0.00716083
            1773        -5.16546        -5.11876      0.00715684
            1774        -5.16546        -5.11879      0.00715286
            1775        -5.16495        -5.11881      0.00714887
            1776        -5.16438        -5.11884       0.0071449
            1777        -5.16391        -5.11886      0.00714092
            1778        -5.16309        -5.11889      0.00713695
            1779        -5.16251        -5.11891      0.00713298
            1780        -5.16127        -5.11894      0.00712901
            1781        -5.16014        -5.11896      0.00712504
            1782        -5.15925        -5.11898      0.00712108
            1783         -5.1583          -5.119      0.00711712
            1784        -5.15716        -5.11903      0.00711316
            1785        -5.15596        -5.11905      0.00710921
            1786         -5.1547        -5.11907      0.00710526
            1787         -5.1534        -5.11909      0.00710131
            1788         -5.1522         -5.1191      0.00709736
            1789        -5.15079        -5.11912      0.00709341
            1790        -5.14934        -5.11914      0.00708947
            1791        -5.14784        -5.11915      0.00708553
            1792        -5.14658        -5.11917      0.00708159
            1793        -5.14483        -5.11918      0.00707766
            1794        -5.14333         -5.1192      0.00707373
            1795        -5.14163        -5.11921       0.0070698
            1796        -5.13943        -5.11922      0.00706587
            1797        -5.13778        -5.11923      0.00706194
            1798        -5.13609        -5.11924      0.00705802
            1799         -5.1342        -5.11925       0.0070541
            1800        -5.13256        -5.11926      0.00705019
            1801        -5.13057        -5.11926      0.00704628
            1802        -5.12853        -5.11927      0.00704237
            1803        -5.12629        -5.11927      0.00703846
            1804        -5.12385        -5.11927      0.00703456
            1805        -5.12151        -5.11928      0.00703067
            1806        -5.11927        -5.11928      0.00702677
            1807        -5.11683        -5.11927      0.00702289
            1808        -5.11404        -5.11927        0.007019
            1809         -5.1121        -5.11927      0.00701512
            1810        -5.10996        -5.11926      0.00701125
            1811        -5.10731        -5.11926      0.00700738
            1812        -5.10476        -5.11925      0.00700352
            1813         -5.1026        -5.11924      0.00699966
            1814        -5.09979        -5.11923      0.00699581
            1815        -5.09707        -5.11922      0.00699197
            1816        -5.09413         -5.1192      0.00698813
            1817        -5.09099        -5.11919       0.0069843
            1818        -5.08794        -5.11917      0.00698048
            1819        -5.08513        -5.11915      0.00697667
            1820         -5.0818        -5.11913      0.00697286
            1821        -5.07886        -5.11911      0.00696907
            1822        -5.07555        -5.11908      0.00696529
            1823        -5.07233        -5.11906      0.00696151
            1824        -5.06919        -5.11903      0.00695775
            1825        -5.06568          -5.119        0.006954
            1826        -5.06225        -5.11897      0.00695026
            1827         -5.0589        -5.11894      0.00694653
            1828        -5.05533         -5.1189      0.00694282
            1829        -5.05169        -5.11887      0.00693912
            1830        -5.04797        -5.11883      0.00693544
            1831        -5.04403        -5.11879      0.00693177
            1832        -5.04046        -5.11874      0.00692812
            1833        -5.03637         -5.1187      0.00692449
            1834        -5.03206        -5.11865      0.00692087
            1835        -5.02782         -5.1186      0.00691728
            1836        -5.02351        -5.11855       0.0069137
            1837        -5.01927         -5.1185      0.00691015
            1838        -5.01481        -5.11844      0.00690662
            1839        -5.01058        -5.11838      0.00690311
            1840        -5.00628        -5.11832      0.00689963
            1841         -5.0019        -5.11826      0.00689617
            1842         -4.9973        -5.11819      0.00689274
            1843        -4.99279        -5.11812      0.00688934
            1844        -4.98776        -5.11805      0.00688596
            1845        -4.98296        -5.11798      0.00688262
            1846        -4.97795         -5.1179      0.00687931
            1847        -4.97287        -5.11783      0.00687604
            1848        -4.96759        -5.11774      0.00687279
            1849        -4.96255        -5.11766      0.00686959
            1850        -4.95716        -5.11757      0.00686642
            1851        -4.95203        -5.11748       0.0068633
            1852         -4.9473        -5.11739      0.00686021
            1853        -4.94222         -5.1173      0.00685716
            1854        -4.93696         -5.1172      0.00685415
            1855        -4.93182         -5.1171      0.00685118
            1856         -4.9265          -5.117      0.00684826
            1857          -4.921        -5.11689      0.00684538
            1858        -4.91549        -5.11678      0.00684256
            1859        -4.90997        -5.11667      0.00683978
            1860        -4.90474        -5.11656      0.00683705
            1861        -4.89982        -5.11644      0.00683437
            1862        -4.89475        -5.11632      0.00683174
            1863        -4.88955         -5.1162      0.00682916
            1864        -4.88407        -5.11608      0.00682663
            1865        -4.87892        -5.11595      0.00682415
            1866        -4.87351        -5.11582      0.00682173
            1867        -4.86859        -5.11569      0.00681936
            1868        -4.86343        -5.11555      0.00681705
            1869        -4.85847        -5.11541      0.00681479
            1870        -4.85404        -5.11527      0.00681258
            1871        -4.84908        -5.11513      0.00681042
            1872        -4.84421        -5.11499      0.00680832
            1873        -4.83927        -5.11484      0.00680628
            1874        -4.83428        -5.11469      0.00680429
            1875        -4.82971        -5.11454      0.00680236
            1876        -4.82494        -5.11438      0.00680049
            1877         -4.8203        -5.11423      0.00679867
            1878        -4.81609        -5.11407       0.0067969
            1879        -4.81186        -5.11391      0.00679519
            1880        -4.80777        -5.11375      0.00679352
            1881        -4.80444        -5.11358       0.0067919
            1882         -4.8011        -5.11341      0.00679032
            1883        -4.79747        -5.11325      0.00678879
            1884         -4.7943        -5.11308      0.00678729
            1885          -4.791        -5.11291      0.00678584
            1886        -4.78802        -5.11273      0.00678443
            1887        -4.78535        -5.11256      0.00678305
            1888        -4.78317        -5.11239      0.00678171
            1889         -4.7807        -5.11221      0.00678039
            1890        -4.77826        -5.11203       0.0067791
            1891         -4.7763        -5.11186      0.00677784
            1892        -4.77436        -5.11168      0.00677661
            1893         -4.7726         -5.1115      0.00677539
            1894        -4.77116        -5.11132       0.0067742
            1895        -4.77005        -5.11114      0.00677302
            1896        -4.76866        -5.11096      0.00677185
            1897         -4.7679        -5.11078       0.0067707
            1898          -4.767         -5.1106      0.00676955
            1899        -4.76627        -5.11042      0.00676842
            1900        -4.76585        -5.11023      0.00676728
            1901        -4.76545        -5.11005      0.00676615
            1902        -4.76506        -5.10987      0.00676503
            1903        -4.76497        -5.10969       0.0067639
            1904        -4.76504        -5.10951      0.00676277
            1905        -4.76512        -5.10933      0.00676163
            1906        -4.76549        -5.10915      0.00676049
            1907        -4.76602        -5.10897      0.00675934
            1908        -4.76685        -5.10879      0.00675818
            1909        -4.76767        -5.10861        0.006757
            1910        -4.76849        -5.10843      0.00675581
            1911         -4.7696        -5.10825       0.0067546
            1912        -4.77055        -5.10808      0.00675337
            1913        -4.77225         -5.1079      0.00675212
            1914        -4.77379        -5.10773      0.00675085
            1915        -4.77532        -5.10755      0.00674956
            1916          -4.777        -5.10738      0.00674824
            1917        -4.77926        -5.10721      0.00674689
            1918        -4.78151        -5.10704      0.00674551
            1919         -4.7833        -5.10687       0.0067441
            1920        -4.78584         -5.1067      0.00674266
            1921        -4.78791        -5.10654       0.0067412
            1922        -4.79042        -5.10637      0.00673969
            1923        -4.79292        -5.10621      0.00673816
            1924        -4.79571        -5.10605      0.00673659
            1925        -4.79849        -5.10589      0.00673499
            1926        -4.80171        -5.10573      0.00673334
            1927        -4.80507        -5.10558      0.00673165
            1928        -4.80856        -5.10542      0.00672992
            1929        -4.81219        -5.10527      0.00672815
            1930         -4.8161        -5.10512      0.00672633
            1931        -4.81969        -5.10497      0.00672447
            1932        -4.82386        -5.10483      0.00672257
            1933        -4.82817        -5.10468      0.00672061
            1934         -4.8323        -5.10454      0.00671861
            1935         -4.8367         -5.1044      0.00671657
            1936        -4.84107        -5.10427      0.00671448
            1937        -4.84556        -5.10414      0.00671234
            1938        -4.85032          -5.104      0.00671015
            1939        -4.85549        -5.10388      0.00670791
            1940        -4.86016        -5.10375      0.00670563
            1941        -4.86509        -5.10363      0.00670331
            1942        -4.87041        -5.10351      0.00670093
            1943        -4.87583        -5.10339      0.00669851
            1944        -4.88133        -5.10328      0.00669603
            1945        -4.88646        -5.10316      0.00669352
            1946        -4.89167        -5.10306      0.00669096
            1947        -4.89756        -5.10295      0.00668836
            1948        -4.90335        -5.10285      0.00668571
            1949        -4.90905        -5.10275      0.00668302
            1950        -4.91465        -5.10265      0.00668029
            1951        -4.92029        -5.10256      0.00667752
            1952        -4.92627        -5.10247      0.00667471
            1953        -4.93183        -5.10238      0.00667186
            1954        -4.93741         -5.1023      0.00666898
            1955        -4.94345        -5.10222      0.00666606
            1956        -4.94936        -5.10214      0.00666311
            1957        -4.95541        -5.10206      0.00666013
            1958          -4.961        -5.10199      0.00665712
            1959        -4.96718        -5.10192      0.00665408
            1960        -4.97289        -5.10186      0.00665101
            1961        -4.97917        -5.10179      0.00664791
            1962        -4.98466        -5.10173      0.00664479
            1963         -4.9904        -5.10168      0.00664165
            1964        -4.99594        -5.10162      0.00663848
            1965        -5.00173        -5.10157       0.0066353
            1966        -5.00745        -5.10152       0.0066321
            1967        -5.01295        -5.10148      0.00662888
            1968        -5.01852        -5.10144      0.00662564
            1969          -5.024         -5.1014       0.0066224
            1970         -5.0291        -5.10136      0.00661914
            1971        -5.03424        -5.10133      0.00661587
            1972        -5.03929         -5.1013      0.00661258
            1973        -5.04453        -5.10127       0.0066093
            1974        -5.04966        -5.10124        0.006606
            1975        -5.05452        -5.10122       0.0066027
            1976         -5.0591         -5.1012      0.00659939
            1977        -5.06357        -5.10118      0.00659608
            1978         -5.0682        -5.10116      0.00659277
            1979        -5.07225        -5.10114      0.00658945
            1980        -5.07632        -5.10113      0.00658613
            1981        -5.08039        -5.10112      0.00658282
            1982        -5.08448        -5.10111       0.0065795
            1983        -5.08827        -5.10111      0.00657619
            1984        -5.09131         -5.1011      0.00657287
            1985        -5.09495         -5.1011      0.00656956
            1986        -5.09815         -5.1011      0.00656626
            1987        -5.10104         -5.1011      0.00656295
            1988        -5.10363         -5.1011      0.00655965
            1989        -5.10622         -5.1011      0.00655635
            1990        -5.10835         -5.1011      0.00655306
            1991        -5.11093        -5.10111      0.00654977
            1992        -5.11276        -5.10112      0.00654648
            1993        -5.11488        -5.10112       0.0065432
            1994        -5.11701        -5.10113      0.00653993
            1995        -5.11868        -5.10114      0.00653665
            1996         -5.1205        -5.10115      0.00653339
            1997        -5.12202        -5.10116      0.00653012
            1998        -5.12339        -5.10117      0.00652686
            1999        -5.12462        -5.10118      0.00652361
            2000        -5.12555        -5.10119      0.00652036
            2001        -5.12633        -5.10121      0.00651711
            2002        -5.12683        -5.10122      0.00651387
            2003        -5.12764        -5.10123      0.00651063
            2004        -5.12832        -5.10125       0.0065074
            2005        -5.12872        -5.10126      0.00650417
            2006        -5.12898        -5.10127      0.00650094
            2007        -5.12942        -5.10129      0.00649771
            2008        -5.12974         -5.1013      0.00649449
            2009        -5.12948        -5.10132      0.00649128
            2010        -5.12941        -5.10133      0.00648806
            2011        -5.12892        -5.10134      0.00648485
            2012        -5.12847        -5.10136      0.00648164
            2013        -5.12776        -5.10137      0.00647843
            2014        -5.12695        -5.10138      0.00647523
            2015        -5.12573         -5.1014      0.00647203
            2016        -5.12487        -5.10141      0.00646883
            2017        -5.12392        -5.10142      0.00646563
            2018        -5.12287        -5.10143      0.00646244
            2019        -5.12143        -5.10144      0.00645924
            2020        -5.11976        -5.10145      0.00645605
            2021        -5.11891        -5.10146      0.00645286
            2022        -5.11753        -5.10146      0.00644968
            2023        -5.11592        -5.10147      0.00644649
            2024        -5.11469        -5.10148      0.00644331
            2025        -5.11309        -5.10148      0.00644013
            2026        -5.11142        -5.10149      0.00643695
            2027        -5.10968        -5.10149      0.00643378
            2028        -5.10803         -5.1015      0.00643061
            2029        -5.10617         -5.1015      0.00642744
            2030        -5.10424         -5.1015      0.00642427
            2031        -5.10226         -5.1015      0.00642111
            2032        -5.10022         -5.1015      0.00641795
            2033        -5.09874         -5.1015      0.00641479
            2034         -5.0966         -5.1015      0.00641164
            2035         -5.0944        -5.10149      0.00640849
            2036        -5.09216        -5.10149      0.00640534
            2037        -5.08956        -5.10148       0.0064022
            2038        -5.08738        -5.10147      0.00639906
            2039        -5.08499        -5.10147      0.00639593
            2040        -5.08241        -5.10146       0.0063928
            2041        -5.07994        -5.10145      0.00638968
            2042        -5.07713        -5.10143      0.00638656
            2043        -5.07457        -5.10142      0.00638345
            2044        -5.07168        -5.10141      0.00638034
            2045         -5.0689        -5.10139      0.00637724
            2046        -5.06608        -5.10137      0.00637415
            2047        -5.06323        -5.10136      0.00637106
            2048        -5.06034        -5.10134      0.00636798
            2049        -5.05757        -5.10131      0.00636491
            2050        -5.05477        -5.10129      0.00636185
            2051        -5.05194        -5.10127      0.00635879
            2052        -5.04863        -5.10124      0.00635574
            2053        -5.04605        -5.10121       0.0063527
            2054         -5.0433        -5.10119      0.00634967
            2055        -5.04037        -5.10116      0.00634665
            2056        -5.03743        -5.10113      0.00634364
            2057        -5.03402        -5.10109      0.00634064
            2058        -5.03135        -5.10106      0.00633765
            2059        -5.02807        -5.10102      0.00633467
            2060        -5.02508        -5.10099       0.0063317
            2061        -5.02209        -5.10095      0.00632875
            2062         -5.0194        -5.10091       0.0063258
            2063        -5.01687        -5.10087      0.00632287
            2064        -5.01404        -5.10083      0.00631994
            2065        -5.01107        -5.10078      0.00631703
            2066        -5.00811        -5.10074      0.00631413
            2067        -5.00503        -5.10069      0.00631125
            2068        -5.00226        -5.10064      0.00630838
            2069        -4.99968         -5.1006      0.00630552
            2070        -4.99667        -5.10055      0.00630267
            2071          -4.994        -5.10049      0.00629984
            2072        -4.99123        -5.10044      0.00629702
            2073        -4.98879        -5.10039      0.00629421
            2074        -4.98626        -5.10033      0.00629142
            2075        -4.98349        -5.10028      0.00628864
            2076        -4.98077        -5.10022      0.00628587
            2077        -4.97827        -5.10016      0.00628312
            2078        -4.97569         -5.1001      0.00628038
            2079        -4.97288        -5.10004      0.00627766
            2080        -4.97015        -5.09998      0.00627495
            2081        -4.96811        -5.09991      0.00627225
            2082        -4.96617        -5.09985      0.00626957
            2083        -4.96416        -5.09978       0.0062669
            2084        -4.96256        -5.09972      0.00626424
            2085        -4.96076        -5.09965      0.00626159
            2086        -4.95891        -5.09958      0.00625895
            2087        -4.95733        -5.09952      0.00625632
            2088        -4.95601        -5.09945       0.0062537
            2089        -4.95466        -5.09938      0.00625109
            2090        -4.95313        -5.09931      0.00624849
            2091        -4.95188        -5.09924       0.0062459
            2092        -4.95091        -5.09917      0.00624332
            2093        -4.94992        -5.09909      0.00624074
            2094        -4.94921        -5.09902      0.00623817
            2095        -4.94864        -5.09895      0.00623561
            2096        -4.94821        -5.09888      0.00623305
            2097        -4.94793        -5.09881      0.00623049
            2098        -4.94748        -5.09874      0.00622794
            2099        -4.94732        -5.09866      0.00622539
            2100        -4.94777        -5.09859      0.00622284
            2101        -4.94805        -5.09852      0.00622029
            2102        -4.94878        -5.09845      0.00621774
            2103         -4.9495        -5.09838      0.00621519
            2104        -4.95037        -5.09831      0.00621263
            2105        -4.95137        -5.09824      0.00621007
            2106        -4.95207        -5.09817      0.00620751
            2107        -4.95335         -5.0981      0.00620495
            2108        -4.95493        -5.09803      0.00620237
            2109        -4.95603        -5.09796       0.0061998
            2110        -4.95772         -5.0979      0.00619722
            2111        -4.96014        -5.09783      0.00619462
            2112        -4.96179        -5.09777      0.00619203
            2113        -4.96386         -5.0977      0.00618942
            2114        -4.96574        -5.09764      0.00618681
            2115         -4.9682        -5.09758      0.00618418
            2116        -4.97046        -5.09752      0.00618155
            2117        -4.97268        -5.09746      0.00617891
            2118          -4.975         -5.0974      0.00617627
            2119        -4.97773        -5.09735      0.00617361
            2120        -4.98039        -5.09729      0.00617095
            2121        -4.98314        -5.09724      0.00616827
            2122        -4.98568        -5.09719      0.00616559
            2123        -4.98859        -5.09713       0.0061629
            2124        -4.99173        -5.09709      0.00616019
            2125        -4.99508        -5.09704      0.00615748
            2126        -4.99804        -5.09699      0.00615476
            2127        -5.00091        -5.09695      0.00615203
            2128        -5.00413         -5.0969       0.0061493
            2129        -5.00755        -5.09686      0.00614655
            2130        -5.01085        -5.09682       0.0061438
            2131        -5.01434        -5.09678      0.00614104
            2132        -5.01741        -5.09674      0.00613827
            2133        -5.02095        -5.09671       0.0061355
            2134        -5.02451        -5.09667      0.00613271
            2135        -5.02808        -5.09664      0.00612993
            2136        -5.03151        -5.09661      0.00612713
            2137        -5.03509        -5.09658      0.00612433
            2138        -5.03836        -5.09656      0.00612153
            2139        -5.04178        -5.09653      0.00611872
            2140        -5.04518        -5.09651      0.00611591
            2141        -5.04872        -5.09648      0.00611309
            2142        -5.05208        -5.09646      0.00611027
            2143        -5.05541        -5.09644      0.00610745
            2144        -5.05871        -5.09643      0.00610463
            2145        -5.06213        -5.09641       0.0061018
            2146        -5.06519         -5.0964      0.00609898
            2147        -5.06807        -5.09638      0.00609615
            2148        -5.07104        -5.09637      0.00609333
            2149        -5.07426        -5.09636       0.0060905
            2150        -5.07712        -5.09635      0.00608767
            2151        -5.08007        -5.09634      0.00608485
            2152        -5.08281        -5.09634      0.00608202
            2153        -5.08548        -5.09633       0.0060792
            2154        -5.08822        -5.09633      0.00607638
            2155        -5.09089        -5.09633      0.00607356
            2156        -5.09348        -5.09632      0.00607074
            2157        -5.09584        -5.09632      0.00606793
