#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            2288         1.77949         1.64613       0.0016364
            2289         1.77927         1.64619      0.00163671
            2290         1.77904         1.64624      0.00163703
            2291          1.7788          1.6463      0.00163734
            2292         1.77855         1.64636      0.00163764
            2293         1.77829         1.64642      0.00163793
            2294         1.77803         1.64647      0.00163822
            2295         1.77776         1.64653      0.00163851
            2296         1.77749         1.64659      0.00163879
            2297          1.7772         1.64665      0.00163906
            2298         1.77691          1.6467      0.00163933
            2299         1.77661         1.64676      0.00163959
            2300         1.77631         1.64681      0.00163984
            2301         1.77599         1.64687      0.00164009
            2302         1.77567         1.64693      0.00164033
            2303         1.77535         1.64698      0.00164057
            2304         1.77502         1.64704       0.0016408
            2305         1.77468         1.64709      0.00164102
            2306         1.77433         1.64715      0.00164123
            2307         1.77398          1.6472      0.00164144
            2308         1.77362         1.64726      0.00164165
            2309         1.77326         1.64731      0.00164184
            2310         1.77289         1.64737      0.00164203
            2311         1.77251         1.64742      0.00164221
            2312         1.77213         1.64748      0.00164239
            2313         1.77175         1.64753      0.00164256
            2314         1.77136         1.64758      0.00164272
            2315         1.77096         1.64764      0.00164287
            2316         1.77056         1.64769      0.00164302
            2317         1.77016         1.64774      0.00164316
            2318         1.76976         1.64779      0.00164329
            2319         1.76935         1.64785      0.00164342
            2320         1.76893          1.6479      0.00164354
            2321         1.76852         1.64795      0.00164366
            2322          1.7681           1.648      0.00164376
            2323         1.76768         1.64805      0.00164386
            2324         1.76726         1.64811      0.00164395
            2325         1.76684         1.64816      0.00164404
            2326         1.76642         1.64821      0.00164412
            2327         1.76599         1.64826      0.00164419
            2328         1.76557         1.64831      0.00164426
            2329         1.76514         1.64836      0.00164432
            2330         1.76472         1.64841      0.00164437
            2331          1.7643         1.64846      0.00164442
            2332         1.76388         1.64851      0.00164445
            2333         1.76346         1.64856      0.00164449
            2334         1.76304         1.64861      0.00164451
            2335         1.76262         1.64866      0.00164453
            2336         1.76221          1.6487      0.00164455
            2337         1.76181         1.64875      0.00164456
            2338          1.7614          1.6488      0.00164456
            2339           1.761         1.64885      0.00164456
            2340         1.76061          1.6489      0.00164455
            2341         1.76022         1.64894      0.00164453
            2342         1.75983         1.64899      0.00164451
            2343         1.75946         1.64904      0.00164448
            2344         1.75908         1.64909      0.00164445
            2345         1.75872         1.64913      0.00164442
            2346         1.75836         1.64918      0.00164437
            2347         1.75801         1.64922      0.00164433
            2348         1.75767         1.64927      0.00164428
            2349         1.75734         1.64932      0.00164422
            2350         1.75701         1.64936      0.00164416
            2351          1.7567         1.64941      0.00164409
            2352         1.75639         1.64945      0.00164402
            2353          1.7561          1.6495      0.00164395
            2354         1.75581         1.64954      0.00164387
            2355         1.75554         1.64959      0.00164379
            2356         1.75527         1.64963       0.0016437
            2357         1.75502         1.64968      0.00164361
            2358         1.75477         1.64972      0.00164352
            2359         1.75454         1.64977      0.00164342
            2360         1.75432         1.64981      0.00164332
            2361         1.75411         1.64986      0.00164322
            2362         1.75392          1.6499      0.00164312
            2363         1.75373         1.64994      0.00164301
            2364         1.75356         1.64999       0.0016429
            2365          1.7534         1.65003      0.00164279
            2366         1.75325         1.65008      0.00164267
            2367         1.75312         1.65012      0.00164255
            2368         1.75299         1.65016      0.00164243
            2369         1.75288         1.65021      0.00164231
            2370         1.75278         1.65025      0.00164219
            2371          1.7527         1.65029      0.00164207
            2372         1.75262         1.65034      0.00164194
            2373         1.75256         1.65038      0.00164181
            2374         1.75252         1.65042      0.00164169
            2375         1.75248         1.65046      0.00164156
            2376         1.75245         1.65051      0.00164143
            2377         1.75244         1.65055       0.0016413
            2378         1.75244         1.65059      0.00164117
            2379         1.75245         1.65064      0.00164103
            2380         1.75248         1.65068       0.0016409
            2381         1.75251         1.65072      0.00164077
            2382         1.75256         1.65076      0.00164064
            2383         1.75261         1.65081      0.00164051
            2384         1.75268         1.65085      0.00164037
            2385         1.75276         1.65089      0.00164024
            2386         1.75285         1.65094      0.00164011
            2387         1.75295         1.65098      0.00163998
            2388         1.75305         1.65102      0.00163985
            2389         1.75317         1.65106      0.00163972
            2390          1.7533         1.65111      0.00163959
            2391         1.75344         1.65115      0.00163947
            2392         1.75358         1.65119      0.00163934
            2393         1.75374         1.65123      0.00163922
            2394          1.7539         1.65128      0.00163909
            2395         1.75407         1.65132      0.00163897
            2396         1.75425         1.65136      0.00163885
            2397         1.75444         1.65141      0.00163873
            2398         1.75463         1.65145      0.00163861
            2399         1.75484         1.65149      0.00163849
            2400         1.75504         1.65154      0.00163838
            2401         1.75526         1.65158      0.00163827
            2402         1.75548         1.65162      0.00163816
            2403         1.75571         1.65167      0.00163805
            2404         1.75594         1.65171      0.00163794
            2405         1.75618         1.65175      0.00163783
            2406         1.75643          1.6518      0.00163773
            2407         1.75668         1.65184      0.00163763
            2408         1.75693         1.65188      0.00163753
            2409         1.75719         1.65193      0.00163744
            2410         1.75746         1.65197      0.00163734
            2411         1.75773         1.65201      0.00163725
            2412           1.758         1.65206      0.00163716
            2413         1.75828          1.6521      0.00163707
            2414         1.75856         1.65215      0.00163699
            2415         1.75884         1.65219      0.00163691
            2416         1.75913         1.65224      0.00163683
            2417         1.75942         1.65228      0.00163675
            2418         1.75972         1.65232      0.00163668
            2419         1.76001         1.65237      0.00163661
            2420         1.76031         1.65241      0.00163654
            2421         1.76061         1.65246      0.00163647
            2422         1.76092          1.6525      0.00163641
            2423         1.76123         1.65255      0.00163635
            2424         1.76153         1.65259      0.00163629
            2425         1.76184         1.65264      0.00163624
            2426         1.76216         1.65268      0.00163619
            2427         1.76247         1.65273      0.00163614
            2428         1.76279         1.65277      0.00163609
            2429          1.7631         1.65282      0.00163605
            2430         1.76342         1.65286      0.00163601
            2431         1.76374         1.65291      0.00163597
            2432         1.76406         1.65296      0.00163594
            2433         1.76438           1.653       0.0016359
            2434          1.7647         1.65305      0.00163588
            2435         1.76502         1.65309      0.00163585
            2436         1.76535         1.65314      0.00163583
            2437         1.76567         1.65319      0.00163581
            2438         1.76599         1.65323      0.00163579
            2439         1.76631         1.65328      0.00163578
            2440         1.76664         1.65332      0.00163577
            2441         1.76696         1.65337      0.00163576
            2442         1.76728         1.65342      0.00163575
            2443         1.76761         1.65346      0.00163575
            2444         1.76793         1.65351      0.00163575
            2445         1.76825         1.65356      0.00163576
            2446         1.76857         1.65361      0.00163576
            2447         1.76889         1.65365      0.00163577
            2448         1.76921          1.6537      0.00163579
            2449         1.76953         1.65375       0.0016358
            2450         1.76985         1.65379      0.00163582
            2451         1.77016         1.65384      0.00163584
            2452         1.77048         1.65389      0.00163587
            2453         1.77079         1.65394      0.00163589
            2454         1.77111         1.65398      0.00163592
            2455         1.77142         1.65403      0.00163596
            2456         1.77173         1.65408      0.00163599
            2457         1.77204         1.65413      0.00163603
            2458         1.77234         1.65418      0.00163607
            2459         1.77265         1.65422      0.00163612
            2460         1.77295         1.65427      0.00163616
            2461         1.77325         1.65432      0.00163621
            2462         1.77355         1.65437      0.00163626
            2463         1.77385         1.65442      0.00163632
            2464         1.77415         1.65447      0.00163637
            2465         1.77444         1.65452      0.00163643
            2466         1.77473         1.65456       0.0016365
            2467         1.77502         1.65461      0.00163656
            2468         1.77531         1.65466      0.00163663
            2469          1.7756         1.65471       0.0016367
            2470         1.77588         1.65476      0.00163677
            2471         1.77616         1.65481      0.00163685
            2472         1.77644         1.65486      0.00163692
            2473         1.77671         1.65491        0.001637
            2474         1.77699         1.65496      0.00163709
            2475         1.77726         1.65501      0.00163717
            2476         1.77753         1.65506      0.00163726
            2477         1.77779         1.65511      0.00163734
            2478         1.77806         1.65515      0.00163744
            2479         1.77832          1.6552      0.00163753
            2480         1.77857         1.65525      0.00163762
            2481         1.77883          1.6553      0.00163772
            2482         1.77908         1.65535      0.00163782
            2483         1.77933          1.6554      0.00163792
            2484         1.77958         1.65545      0.00163802
            2485         1.77982          1.6555      0.00163813
            2486         1.78006         1.65555      0.00163824
            2487          1.7803          1.6556      0.00163835
            2488         1.78054         1.65565      0.00163846
            2489         1.78077          1.6557      0.00163857
            2490           1.781         1.65576      0.00163868
            2491         1.78123         1.65581       0.0016388
            2492         1.78145         1.65586      0.00163892
            2493         1.78167         1.65591      0.00163904
            2494         1.78189         1.65596      0.00163916
            2495         1.78211         1.65601      0.00163928
            2496         1.78232         1.65606       0.0016394
            2497         1.78253         1.65611      0.00163953
            2498         1.78274         1.65616      0.00163966
            2499         1.78295         1.65621      0.00163979
            2500         1.78315         1.65626      0.00163992
            2501         1.78335         1.65631      0.00164005
            2502         1.78355         1.65636      0.00164018
            2503         1.78374         1.65641      0.00164031
            2504         1.78393         1.65646      0.00164045
            2505         1.78412         1.65652      0.00164059
            2506         1.78431         1.65657      0.00164072
            2507         1.78449         1.65662      0.00164086
            2508         1.78468         1.65667        0.001641
            2509         1.78486         1.65672      0.00164114
            2510         1.78503         1.65677      0.00164129
            2511         1.78521         1.65682      0.00164143
            2512         1.78538         1.65687      0.00164157
            2513         1.78555         1.65692      0.00164172
            2514         1.78572         1.65698      0.00164186
            2515         1.78589         1.65703      0.00164201
            2516         1.78605         1.65708      0.00164216
            2517         1.78621         1.65713      0.00164231
            2518         1.78637         1.65718      0.00164246
            2519         1.78653         1.65723      0.00164261
            2520         1.78669         1.65728      0.00164276
            2521         1.78684         1.65733      0.00164291
            2522         1.78699         1.65739      0.00164306
            2523         1.78714         1.65744      0.00164322
            2524         1.78729         1.65749      0.00164337
            2525         1.78744         1.65754      0.00164353
            2526         1.78758         1.65759      0.00164368
            2527         1.78773         1.65764      0.00164384
            2528         1.78787         1.65769        0.001644
            2529         1.78801         1.65775      0.00164415
            2530         1.78815          1.6578      0.00164431
            2531         1.78829         1.65785      0.00164447
            2532         1.78843          1.6579      0.00164463
            2533         1.78856         1.65795      0.00164479
            2534          1.7887           1.658      0.00164495
            2535         1.78883         1.65806      0.00164511
            2536         1.78896         1.65811      0.00164527
            2537         1.78909         1.65816      0.00164543
            2538         1.78922         1.65821      0.00164559
            2539         1.78935         1.65826      0.00164575
            2540         1.78948         1.65831      0.00164592
            2541         1.78961         1.65837      0.00164608
            2542         1.78973         1.65842      0.00164624
            2543         1.78986         1.65847      0.00164641
            2544         1.78998         1.65852      0.00164657
            2545         1.79011         1.65857      0.00164674
            2546         1.79023         1.65862       0.0016469
            2547         1.79036         1.65868      0.00164707
            2548         1.79048         1.65873      0.00164723
            2549          1.7906         1.65878       0.0016474
            2550         1.79072         1.65883      0.00164756
            2551         1.79085         1.65888      0.00164773
            2552         1.79097         1.65893       0.0016479
            2553         1.79109         1.65899      0.00164807
            2554         1.79121         1.65904      0.00164823
            2555         1.79133         1.65909       0.0016484
            2556         1.79145         1.65914      0.00164857
            2557         1.79157         1.65919      0.00164874
            2558         1.79169         1.65925      0.00164891
            2559         1.79181          1.6593      0.00164908
            2560         1.79193         1.65935      0.00164925
            2561         1.79206          1.6594      0.00164942
            2562         1.79218         1.65945      0.00164959
            2563          1.7923          1.6595      0.00164976
            2564         1.79242         1.65956      0.00164993
            2565         1.79254         1.65961       0.0016501
            2566         1.79266         1.65966      0.00165027
            2567         1.79278         1.65971      0.00165044
            2568         1.79291         1.65976      0.00165061
            2569         1.79303         1.65982      0.00165079
            2570         1.79315         1.65987      0.00165096
            2571         1.79327         1.65992      0.00165113
            2572          1.7934         1.65997      0.00165131
            2573         1.79352         1.66002      0.00165148
            2574         1.79365         1.66008      0.00165165
            2575         1.79377         1.66013      0.00165183
            2576          1.7939         1.66018        0.001652
            2577         1.79403         1.66023      0.00165218
            2578         1.79415         1.66028      0.00165235
            2579         1.79428         1.66033      0.00165253
            2580         1.79441         1.66039      0.00165271
            2581         1.79454         1.66044      0.00165288
            2582         1.79467         1.66049      0.00165306
            2583          1.7948         1.66054      0.00165324
            2584         1.79493         1.66059      0.00165342
            2585         1.79506         1.66065      0.00165359
            2586         1.79519          1.6607      0.00165377
            2587         1.79532         1.66075      0.00165395
            2588         1.79546          1.6608      0.00165413
            2589         1.79559         1.66085      0.00165431
            2590         1.79572         1.66091      0.00165449
            2591         1.79586         1.66096      0.00165467
            2592           1.796         1.66101      0.00165485
            2593         1.79613         1.66106      0.00165504
            2594         1.79627         1.66112      0.00165522
            2595         1.79641         1.66117       0.0016554
            2596         1.79655         1.66122      0.00165559
            2597         1.79669         1.66127      0.00165577
            2598         1.79683         1.66132      0.00165595
            2599         1.79697         1.66138      0.00165614
            2600         1.79711         1.66143      0.00165633
            2601         1.79726         1.66148      0.00165651
            2602          1.7974         1.66153       0.0016567
            2603         1.79754         1.66159      0.00165689
            2604         1.79769         1.66164      0.00165707
            2605         1.79783         1.66169      0.00165726
            2606         1.79798         1.66174      0.00165745
            2607         1.79813         1.66179      0.00165764
            2608         1.79828         1.66185      0.00165783
            2609         1.79842          1.6619      0.00165802
            2610         1.79857         1.66195      0.00165821
            2611         1.79872           1.662      0.00165841
            2612         1.79887         1.66206       0.0016586
            2613         1.79903         1.66211      0.00165879
            2614         1.79918         1.66216      0.00165899
            2615         1.79933         1.66221      0.00165918
            2616         1.79948         1.66227      0.00165938
            2617         1.79964         1.66232      0.00165957
            2618         1.79979         1.66237      0.00165977
            2619         1.79995         1.66242      0.00165997
            2620          1.8001         1.66248      0.00166016
            2621         1.80026         1.66253      0.00166036
            2622         1.80041         1.66258      0.00166056
            2623         1.80057         1.66263      0.00166076
            2624         1.80073         1.66269      0.00166096
            2625         1.80089         1.66274      0.00166116
            2626         1.80104         1.66279      0.00166137
            2627          1.8012         1.66284      0.00166157
            2628         1.80136          1.6629      0.00166177
            2629         1.80152         1.66295      0.00166198
            2630         1.80168           1.663      0.00166218
            2631         1.80184         1.66306      0.00166239
            2632           1.802         1.66311      0.00166259
            2633         1.80217         1.66316       0.0016628
            2634         1.80233         1.66321      0.00166301
            2635         1.80249         1.66327      0.00166322
            2636         1.80265         1.66332      0.00166343
            2637         1.80281         1.66337      0.00166364
            2638         1.80298         1.66343      0.00166385
            2639         1.80314         1.66348      0.00166406
            2640          1.8033         1.66353      0.00166427
            2641         1.80347         1.66358      0.00166448
            2642         1.80363         1.66364       0.0016647
            2643         1.80379         1.66369      0.00166491
            2644         1.80396         1.66374      0.00166513
            2645         1.80412          1.6638      0.00166534
            2646         1.80428         1.66385      0.00166556
            2647         1.80445          1.6639      0.00166578
            2648         1.80461         1.66396        0.001666
            2649         1.80478         1.66401      0.00166622
            2650         1.80494         1.66406      0.00166644
            2651         1.80511         1.66412      0.00166666
            2652         1.80527         1.66417      0.00166688
            2653         1.80544         1.66422       0.0016671
            2654          1.8056         1.66428      0.00166732
            2655         1.80576         1.66433      0.00166755
            2656         1.80593         1.66438      0.00166777
            2657         1.80609         1.66443      0.00166799
            2658         1.80626         1.66449      0.00166822
            2659         1.80642         1.66454      0.00166845
            2660         1.80658          1.6646      0.00166867
            2661         1.80675         1.66465       0.0016689
            2662         1.80691          1.6647      0.00166913
            2663         1.80707         1.66476      0.00166936
            2664         1.80724         1.66481      0.00166959
            2665          1.8074         1.66486      0.00166982
            2666         1.80756         1.66492      0.00167005
            2667         1.80773         1.66497      0.00167028
            2668         1.80789         1.66502      0.00167052
            2669         1.80805         1.66508      0.00167075
            2670         1.80821         1.66513      0.00167098
            2671         1.80837         1.66518      0.00167122
            2672         1.80853         1.66524      0.00167145
            2673         1.80869         1.66529      0.00167169
            2674         1.80885         1.66534      0.00167193
            2675         1.80901          1.6654      0.00167216
            2676         1.80917         1.66545       0.0016724
            2677         1.80933         1.66551      0.00167264
            2678         1.80949         1.66556      0.00167288
            2679         1.80965         1.66561      0.00167312
            2680         1.80981         1.66567      0.00167336
            2681         1.80996         1.66572       0.0016736
            2682         1.81012         1.66578      0.00167384
            2683         1.81028         1.66583      0.00167409
            2684         1.81043         1.66588      0.00167433
            2685         1.81059         1.66594      0.00167457
            2686         1.81074         1.66599      0.00167482
            2687          1.8109         1.66604      0.00167506
            2688         1.81105          1.6661      0.00167531
            2689         1.81121         1.66615      0.00167555
            2690         1.81136         1.66621       0.0016758
            2691         1.81151         1.66626      0.00167605
            2692         1.81166         1.66631      0.00167629
            2693         1.81181         1.66637      0.00167654
            2694         1.81196         1.66642      0.00167679
            2695         1.81211         1.66648      0.00167704
            2696         1.81226         1.66653      0.00167729
            2697         1.81241         1.66658      0.00167754
            2698         1.81256         1.66664      0.00167779
            2699         1.81271         1.66669      0.00167804
            2700         1.81285         1.66675      0.00167829
            2701           1.813          1.6668      0.00167854
            2702         1.81314         1.66686       0.0016788
            2703         1.81329         1.66691      0.00167905
            2704         1.81343         1.66696       0.0016793
            2705         1.81357         1.66702      0.00167955
            2706         1.81371         1.66707      0.00167981
            2707         1.81386         1.66713      0.00168006
            2708           1.814         1.66718      0.00168032
            2709         1.81414         1.66723      0.00168057
            2710         1.81427         1.66729      0.00168083
            2711         1.81441         1.66734      0.00168108
            2712         1.81455          1.6674      0.00168134
            2713         1.81468         1.66745       0.0016816
            2714         1.81482         1.66751      0.00168185
            2715         1.81495         1.66756      0.00168211
            2716         1.81509         1.66761      0.00168237
            2717         1.81522         1.66767      0.00168263
            2718         1.81535         1.66772      0.00168288
            2719         1.81548         1.66778      0.00168314
            2720         1.81561         1.66783       0.0016834
            2721         1.81574         1.66789      0.00168366
            2722         1.81587         1.66794      0.00168392
            2723         1.81599           1.668      0.00168418
            2724         1.81612         1.66805      0.00168444
            2725         1.81624          1.6681       0.0016847
            2726         1.81637         1.66816      0.00168496
            2727         1.81649         1.66821      0.00168522
            2728         1.81661         1.66827      0.00168548
            2729         1.81673         1.66832      0.00168574
            2730         1.81685         1.66838        0.001686
            2731         1.81697         1.66843      0.00168626
            2732         1.81708         1.66848      0.00168652
            2733          1.8172         1.66854      0.00168678
            2734         1.81731         1.66859      0.00168704
            2735         1.81742         1.66865       0.0016873
            2736         1.81754          1.6687      0.00168756
            2737         1.81765         1.66876      0.00168782
            2738         1.81776         1.66881      0.00168808
            2739         1.81786         1.66887      0.00168834
            2740         1.81797         1.66892       0.0016886
            2741         1.81807         1.66897      0.00168886
            2742         1.81818         1.66903      0.00168912
            2743         1.81828         1.66908      0.00168938
            2744         1.81838         1.66914      0.00168964
            2745         1.81848         1.66919       0.0016899
            2746         1.81858         1.66925      0.00169016
            2747         1.81867          1.6693      0.00169042
            2748         1.81877         1.66936      0.00169068
            2749         1.81886         1.66941      0.00169094
            2750         1.81895         1.66946       0.0016912
            2751         1.81904         1.66952      0.00169146
            2752         1.81913         1.66957      0.00169172
            2753         1.81922         1.66963      0.00169198
            2754          1.8193         1.66968      0.00169224
            2755         1.81938         1.66974      0.00169249
            2756         1.81947         1.66979      0.00169275
            2757         1.81955         1.66984      0.00169301
            2758         1.81962          1.6699      0.00169327
            2759          1.8197         1.66995      0.00169352
            2760         1.81977         1.67001      0.00169378
            2761         1.81985         1.67006      0.00169403
            2762         1.81992         1.67012      0.00169429
            2763         1.81998         1.67017      0.00169454
            2764         1.82005         1.67022       0.0016948
            2765         1.82012         1.67028      0.00169505
            2766         1.82018         1.67033      0.00169531
            2767         1.82024         1.67039      0.00169556
            2768          1.8203         1.67044      0.00169581
            2769         1.82035          1.6705      0.00169606
            2770         1.82041         1.67055      0.00169631
            2771         1.82046          1.6706      0.00169656
            2772         1.82051         1.67066      0.00169681
            2773         1.82055         1.67071      0.00169706
            2774          1.8206         1.67077      0.00169731
            2775         1.82064         1.67082      0.00169756
            2776         1.82068         1.67087       0.0016978
            2777         1.82072         1.67093      0.00169805
            2778         1.82075         1.67098       0.0016983
            2779         1.82079         1.67104      0.00169854
            2780         1.82082         1.67109      0.00169878
            2781         1.82085         1.67114      0.00169903
            2782         1.82087          1.6712      0.00169927
            2783         1.82089         1.67125      0.00169951
            2784         1.82091          1.6713      0.00169975
            2785         1.82093         1.67136      0.00169999
            2786         1.82095         1.67141      0.00170022
            2787         1.82096         1.67147      0.00170046
            2788         1.82097         1.67152       0.0017007
            2789         1.82097         1.67157      0.00170093
            2790         1.82098         1.67163      0.00170116
            2791         1.82098         1.67168      0.00170139
            2792         1.82098         1.67173      0.00170162
            2793         1.82097         1.67179      0.00170185
            2794         1.82096         1.67184      0.00170208
            2795         1.82095         1.67189      0.00170231
            2796         1.82094         1.67195      0.00170254
            2797         1.82092           1.672      0.00170276
            2798          1.8209         1.67205      0.00170298
            2799         1.82088         1.67211       0.0017032
            2800         1.82085         1.67216      0.00170342
            2801         1.82082         1.67221      0.00170364
            2802         1.82079         1.67227      0.00170386
            2803         1.82075         1.67232      0.00170407
            2804         1.82072         1.67237      0.00170429
            2805         1.82067         1.67242       0.0017045
            2806         1.82063         1.67248      0.00170471
            2807         1.82058         1.67253      0.00170492
            2808         1.82053         1.67258      0.00170513
            2809         1.82047         1.67264      0.00170533
            2810         1.82041         1.67269      0.00170554
            2811         1.82035         1.67274      0.00170574
            2812         1.82028         1.67279      0.00170594
            2813         1.82022         1.67285      0.00170614
            2814         1.82014          1.6729      0.00170633
            2815         1.82007         1.67295      0.00170653
            2816         1.81999           1.673      0.00170672
            2817         1.81991         1.67305      0.00170691
            2818         1.81982         1.67311       0.0017071
            2819         1.81973         1.67316      0.00170729
            2820         1.81964         1.67321      0.00170747
            2821         1.81954         1.67326      0.00170765
            2822         1.81944         1.67331      0.00170783
            2823         1.81934         1.67337      0.00170801
            2824         1.81923         1.67342      0.00170819
            2825         1.81912         1.67347      0.00170836
            2826         1.81901         1.67352      0.00170853
            2827         1.81889         1.67357       0.0017087
            2828         1.81877         1.67362      0.00170887
            2829         1.81864         1.67367      0.00170903
            2830         1.81852         1.67373       0.0017092
            2831         1.81839         1.67378      0.00170936
            2832         1.81825         1.67383      0.00170951
            2833         1.81812         1.67388      0.00170967
            2834         1.81798         1.67393      0.00170982
            2835         1.81783         1.67398      0.00170997
            2836         1.81769         1.67403      0.00171012
            2837         1.81754         1.67408      0.00171027
            2838         1.81738         1.67413      0.00171041
            2839         1.81723         1.67418      0.00171055
            2840         1.81707         1.67423      0.00171069
            2841         1.81691         1.67428      0.00171082
            2842         1.81675         1.67433      0.00171095
            2843         1.81658         1.67438      0.00171108
            2844         1.81641         1.67443      0.00171121
            2845         1.81624         1.67448      0.00171133
            2846         1.81606         1.67453      0.00171145
            2847         1.81589         1.67458      0.00171157
            2848         1.81571         1.67463      0.00171169
            2849         1.81553         1.67468       0.0017118
            2850         1.81535         1.67473      0.00171191
            2851         1.81516         1.67478      0.00171202
            2852         1.81497         1.67483      0.00171213
            2853         1.81479         1.67488      0.00171223
            2854          1.8146         1.67493      0.00171233
            2855          1.8144         1.67498      0.00171243
            2856         1.81421         1.67503      0.00171252
            2857         1.81402         1.67507      0.00171261
            2858         1.81382         1.67512       0.0017127
            2859         1.81363         1.67517      0.00171279
            2860         1.81343         1.67522      0.00171287
            2861         1.81323         1.67527      0.00171295
            2862         1.81303         1.67532      0.00171303
            2863         1.81283         1.67536       0.0017131
            2864         1.81263         1.67541      0.00171318
            2865         1.81243         1.67546      0.00171324
            2866         1.81223         1.67551      0.00171331
            2867         1.81203         1.67555      0.00171338
            2868         1.81182          1.6756      0.00171344
            2869         1.81162         1.67565       0.0017135
            2870         1.81142          1.6757      0.00171355
            2871         1.81122         1.67574       0.0017136
            2872         1.81102         1.67579      0.00171366
            2873         1.81082         1.67584       0.0017137
            2874         1.81062         1.67588      0.00171375
            2875         1.81042         1.67593      0.00171379
            2876         1.81022         1.67598      0.00171383
            2877         1.81003         1.67603      0.00171387
            2878         1.80983         1.67607       0.0017139
            2879         1.80963         1.67612      0.00171394
            2880         1.80944         1.67616      0.00171397
            2881         1.80924         1.67621      0.00171399
            2882         1.80905         1.67626      0.00171402
            2883         1.80886          1.6763      0.00171404
            2884         1.80867         1.67635      0.00171406
            2885         1.80848         1.67639      0.00171408
            2886         1.80829         1.67644      0.00171409
            2887          1.8081         1.67649      0.00171411
            2888         1.80792         1.67653      0.00171412
            2889         1.80773         1.67658      0.00171413
            2890         1.80755         1.67662      0.00171413
            2891         1.80737         1.67667      0.00171413
            2892         1.80718         1.67671      0.00171414
            2893           1.807         1.67676      0.00171414
            2894         1.80682          1.6768      0.00171413
            2895         1.80664         1.67685      0.00171413
            2896         1.80647         1.67689      0.00171412
            2897         1.80629         1.67694      0.00171411
            2898         1.80611         1.67698       0.0017141
            2899         1.80593         1.67703      0.00171408
            2900         1.80575         1.67707      0.00171407
            2901         1.80558         1.67711      0.00171405
            2902          1.8054         1.67716      0.00171403
            2903         1.80522          1.6772        0.001714
            2904         1.80505         1.67725      0.00171398
            2905         1.80487         1.67729      0.00171395
            2906         1.80469         1.67733      0.00171392
            2907         1.80451         1.67738      0.00171389
            2908         1.80433         1.67742      0.00171386
            2909         1.80415         1.67747      0.00171382
            2910         1.80397         1.67751      0.00171379
            2911         1.80379         1.67755      0.00171375
            2912         1.80361          1.6776       0.0017137
            2913         1.80342         1.67764      0.00171366
            2914         1.80323         1.67768      0.00171361
            2915         1.80304         1.67772      0.00171356
            2916         1.80285         1.67777      0.00171351
            2917         1.80266         1.67781      0.00171346
            2918         1.80246         1.67785      0.00171341
            2919         1.80226          1.6779      0.00171335
            2920         1.80206         1.67794      0.00171329
            2921         1.80186         1.67798      0.00171323
            2922         1.80166         1.67802      0.00171317
            2923         1.80145         1.67807       0.0017131
            2924         1.80124         1.67811      0.00171303
            2925         1.80102         1.67815      0.00171296
            2926         1.80081         1.67819      0.00171289
            2927         1.80059         1.67823      0.00171281
            2928         1.80036         1.67827      0.00171274
            2929         1.80014         1.67832      0.00171266
            2930         1.79991         1.67836      0.00171258
            2931         1.79968          1.6784      0.00171249
            2932         1.79944         1.67844      0.00171241
            2933         1.79921         1.67848      0.00171232
            2934         1.79897         1.67852      0.00171223
            2935         1.79872         1.67856      0.00171213
            2936         1.79848          1.6786      0.00171204
            2937         1.79823         1.67865      0.00171194
            2938         1.79799         1.67869      0.00171184
            2939         1.79774         1.67873      0.00171173
            2940         1.79748         1.67877      0.00171163
            2941         1.79723         1.67881      0.00171152
            2942         1.79698         1.67885      0.00171141
            2943         1.79672         1.67889       0.0017113
            2944         1.79647         1.67893      0.00171118
            2945         1.79622         1.67897      0.00171106
            2946         1.79596         1.67901      0.00171094
            2947         1.79571         1.67905      0.00171082
            2948         1.79546         1.67909       0.0017107
            2949         1.79521         1.67913      0.00171057
            2950         1.79496         1.67916      0.00171044
            2951         1.79471          1.6792      0.00171031
            2952         1.79447         1.67924      0.00171017
            2953         1.79424         1.67928      0.00171004
            2954           1.794         1.67932       0.0017099
            2955         1.79377         1.67936      0.00170976
            2956         1.79355          1.6794      0.00170962
            2957         1.79333         1.67944      0.00170947
            2958         1.79312         1.67947      0.00170933
            2959         1.79292         1.67951      0.00170918
            2960         1.79272         1.67955      0.00170903
            2961         1.79253         1.67959      0.00170888
            2962         1.79236         1.67963      0.00170873
            2963         1.79219         1.67967      0.00170857
            2964         1.79203          1.6797      0.00170842
            2965         1.79188         1.67974      0.00170826
            2966         1.79175         1.67978       0.0017081
            2967         1.79162         1.67982      0.00170794
            2968         1.79151         1.67985      0.00170778
            2969         1.79141         1.67989      0.00170762
            2970         1.79133         1.67993      0.00170746
            2971         1.79126         1.67997      0.00170729
            2972         1.79121            1.68      0.00170713
            2973         1.79117         1.68004      0.00170696
            2974         1.79115         1.68008       0.0017068
            2975         1.79114         1.68012      0.00170663
            2976         1.79115         1.68015      0.00170647
            2977         1.79118         1.68019       0.0017063
            2978         1.79123         1.68023      0.00170614
            2979          1.7913         1.68027      0.00170597
            2980         1.79138          1.6803       0.0017058
