#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            2250         -3.3446       -3.348059    0.0001016877
            2251       -3.345075       -3.348058    0.0001016512
            2252       -3.345549       -3.348057    0.0001016121
            2253        -3.34587       -3.348056    0.0001015717
            2254       -3.345887       -3.348055    0.0001015311
            2255       -3.345902       -3.348054    0.0001014906
            2256       -3.346067       -3.348053    0.0001014494
            2257       -3.346078       -3.348052    0.0001014083
            2258       -3.345786       -3.348051    0.0001013683
            2259       -3.346096        -3.34805    0.0001013271
            2260       -3.345952       -3.348049    0.0001012866
            2261       -3.346107       -3.348049    0.0001012454
            2262        -3.34626       -3.348048    0.0001012037
            2263       -3.346412       -3.348047    0.0001011616
            2264        -3.34611       -3.348046    0.0001011205
            2265       -3.345956       -3.348045    0.0001010801
            2266       -3.346103       -3.348044    0.0001010391
            2267       -3.346098       -3.348044    0.0001009982
            2268       -3.346242       -3.348043    0.0001009568
            2269       -3.346234       -3.348042    0.0001009154
            2270       -3.346225       -3.348041    0.0001008742
            2271       -3.346365        -3.34804    0.0001008324
            2272       -3.346353        -3.34804    0.0001007908
            2273        -3.34634       -3.348039    0.0001007492
            2274       -3.346326       -3.348038    0.0001007077
            2275       -3.346311       -3.348037    0.0001006663
            2276       -3.346296       -3.348037     0.000100625
            2277       -3.346733       -3.348036    0.0001005825
            2278       -3.346566       -3.348035    0.0001005404
            2279        -3.34655       -3.348035    0.0001004984
            2280       -3.346534       -3.348034    0.0001004564
            2281       -3.346971       -3.348034    0.0001004135
            2282       -3.346956       -3.348033    0.0001003706
            2283       -3.346638       -3.348033    0.0001003285
            2284       -3.346472       -3.348032    0.0001002869
            2285       -3.346758       -3.348031    0.0001002446
            2286       -3.347046       -3.348031    0.0001002016
            2287       -3.346882        -3.34803    0.0001001591
            2288       -3.346717        -3.34803    0.0001001169
            2289       -3.347007       -3.348029    0.0001000742
            2290       -3.347147       -3.348029    0.0001000312
            2291       -3.347138       -3.348029    9.998834e-05
            2292        -3.34713       -3.348028    9.994548e-05
            2293       -3.347123       -3.348028    9.990267e-05
            2294       -3.347269       -3.348027    9.985967e-05
            2295       -3.347113       -3.348027    9.981696e-05
            2296       -3.347262       -3.348027    9.977404e-05
            2297        -3.34711       -3.348026     9.97314e-05
            2298       -3.347263       -3.348026    9.968855e-05
            2299       -3.347266       -3.348026    9.964574e-05
            2300       -3.347421       -3.348025    9.960276e-05
            2301       -3.347579       -3.348025    9.955966e-05
            2302       -3.347587       -3.348025    9.951659e-05
            2303       -3.347446       -3.348025     9.94737e-05
            2304       -3.347307       -3.348024    9.943101e-05
            2305       -3.347472       -3.348024    9.938817e-05
            2306       -3.347337       -3.348024    9.934551e-05
            2307       -3.347355       -3.348024    9.930287e-05
            2308       -3.347676       -3.348024    9.925996e-05
            2309          -3.348       -3.348023    9.921697e-05
            2310       -3.348023       -3.348023    9.917402e-05
            2311       -3.348048       -3.348024    9.913111e-05
            2312       -3.348376       -3.348024    9.908835e-05
            2313        -3.34795       -3.348024    9.904552e-05
            2314       -3.347828       -3.348024    9.900275e-05
            2315       -3.347859       -3.348023    9.896001e-05
            2316       -3.347891       -3.348023     9.89173e-05
            2317       -3.347923       -3.348023    9.887461e-05
            2318       -3.347957       -3.348023    9.883196e-05
            2319       -3.347991       -3.348023    9.878935e-05
            2320       -3.348026       -3.348023    9.874676e-05
            2321       -3.348212       -3.348023    9.870425e-05
            2322       -3.348097       -3.348023    9.866175e-05
            2323       -3.348133       -3.348023    9.861929e-05
            2324        -3.34832       -3.348024    9.857694e-05
            2325       -3.348204       -3.348024    9.853457e-05
            2326       -3.348239       -3.348024    9.849225e-05
            2327       -3.348274       -3.348024    9.844998e-05
            2328       -3.348309       -3.348024    9.840777e-05
            2329       -3.348192       -3.348024    9.836554e-05
            2330       -3.348376       -3.348024    9.832344e-05
            2331       -3.348258       -3.348024    9.828131e-05
            2332       -3.348591       -3.348025    9.823947e-05
            2333       -3.348924       -3.348025    9.819812e-05
            2334       -3.349256       -3.348025    9.815746e-05
            2335       -3.349284       -3.348026     9.81169e-05
            2336       -3.349462       -3.348027    9.807683e-05
            2337       -3.349488       -3.348027    9.803685e-05
            2338       -3.349361       -3.348028    9.799658e-05
            2339       -3.349536       -3.348028    9.795681e-05
            2340       -3.349557       -3.348029    9.791712e-05
            2341       -3.349577        -3.34803    9.787753e-05
            2342       -3.349444        -3.34803     9.78376e-05
            2343        -3.34931       -3.348031    9.779737e-05
            2344       -3.349174       -3.348031    9.775686e-05
            2345       -3.349187       -3.348032    9.771642e-05
            2346       -3.349049       -3.348032    9.767572e-05
            2347       -3.349211       -3.348033     9.76354e-05
            2348       -3.348918       -3.348033    9.759454e-05
            2349       -3.349078       -3.348034    9.755401e-05
            2350       -3.348783       -3.348034    9.751302e-05
            2351       -3.348487       -3.348034    9.747173e-05
            2352       -3.348491       -3.348034    9.743048e-05
            2353       -3.348493       -3.348035    9.738927e-05
            2354       -3.348494       -3.348035    9.734809e-05
            2355       -3.348494       -3.348035    9.730695e-05
            2356       -3.348493       -3.348035    9.726585e-05
            2357        -3.34834       -3.348035    9.722467e-05
            2358       -3.348186       -3.348035    9.718345e-05
            2359       -3.348184       -3.348035    9.714228e-05
            2360       -3.348029       -3.348035    9.710112e-05
            2361       -3.347722       -3.348035    9.706008e-05
            2362       -3.347869       -3.348035    9.701901e-05
            2363       -3.347712       -3.348035    9.697805e-05
            2364       -3.347858       -3.348035    9.693706e-05
            2365       -3.348154       -3.348035    9.689608e-05
            2366       -3.348147       -3.348035    9.685514e-05
            2367       -3.348292       -3.348035    9.681428e-05
            2368       -3.348136       -3.348035    9.677341e-05
            2369       -3.348583       -3.348035    9.673283e-05
            2370       -3.348729       -3.348036    9.669246e-05
            2371       -3.348421       -3.348036    9.665182e-05
            2372       -3.348567       -3.348036    9.661133e-05
            2373       -3.348563       -3.348036    9.657087e-05
            2374        -3.34856       -3.348037    9.653044e-05
            2375       -3.348859       -3.348037    9.649042e-05
            2376       -3.348858       -3.348037    9.645043e-05
            2377       -3.348707       -3.348038    9.641026e-05
            2378       -3.348707       -3.348038    9.637013e-05
            2379       -3.348558       -3.348038    9.632987e-05
            2380       -3.348411       -3.348038    9.628953e-05
            2381       -3.348718       -3.348039    9.624951e-05
            2382        -3.34797       -3.348039    9.620911e-05
            2383       -3.347979       -3.348038    9.616874e-05
            2384       -3.348141       -3.348039    9.612841e-05
            2385       -3.348304       -3.348039    9.608816e-05
            2386       -3.348468       -3.348039    9.604806e-05
            2387        -3.34803       -3.348039    9.600782e-05
            2388       -3.348349       -3.348039    9.596771e-05
            2389       -3.348519       -3.348039    9.592775e-05
            2390       -3.348539       -3.348039    9.588784e-05
            2391       -3.348108       -3.348039    9.584774e-05
            2392       -3.348283       -3.348039    9.580772e-05
            2393       -3.348157        -3.34804     9.57677e-05
            2394       -3.348184        -3.34804    9.572772e-05
            2395       -3.348363        -3.34804    9.568784e-05
            2396       -3.348543        -3.34804    9.564813e-05
            2397       -3.348725        -3.34804    9.560866e-05
            2398       -3.348758       -3.348041    9.556926e-05
            2399       -3.349094       -3.348041    9.553043e-05
            2400       -3.349128       -3.348041     9.54917e-05
            2401       -3.348861       -3.348042    9.545254e-05
            2402       -3.348746       -3.348042    9.541325e-05
            2403       -3.348781       -3.348042    9.537404e-05
            2404       -3.348364       -3.348042    9.533446e-05
            2405       -3.348551       -3.348043    9.529505e-05
            2406       -3.348586       -3.348043    9.525571e-05
            2407       -3.348773       -3.348043    9.521662e-05
            2408       -3.348656       -3.348043    9.517742e-05
            2409       -3.348841       -3.348044    9.513849e-05
            2410       -3.348875       -3.348044    9.509964e-05
            2411       -3.349058       -3.348045    9.506112e-05
            2412       -3.349391       -3.348045    9.502335e-05
            2413       -3.349421       -3.348046    9.498568e-05
            2414        -3.34945       -3.348046    9.494812e-05
            2415       -3.349327       -3.348047    9.491028e-05
            2416       -3.349805       -3.348048    9.487379e-05
            2417       -3.349677       -3.348048    9.483693e-05
            2418       -3.349548       -3.348049    9.479974e-05
            2419       -3.349568       -3.348049    9.476263e-05
            2420        -3.35019        -3.34805    9.472759e-05
            2421       -3.350356       -3.348051    9.469326e-05
            2422       -3.350521       -3.348052    9.465965e-05
            2423       -3.350835       -3.348053    9.462755e-05
            2424       -3.350694       -3.348055    9.459478e-05
            2425       -3.350853       -3.348056    9.456281e-05
            2426        -3.35116       -3.348057    9.453249e-05
            2427       -3.351315       -3.348058    9.450307e-05
            2428       -3.351167        -3.34806    9.447282e-05
            2429       -3.351319       -3.348061    9.444345e-05
            2430       -3.351318       -3.348062     9.44141e-05
            2431       -3.351165       -3.348064    9.438389e-05
            2432       -3.351011       -3.348065    9.435286e-05
            2433       -3.351005       -3.348066    9.432182e-05
            2434       -3.350848       -3.348067    9.428999e-05
            2435       -3.350992       -3.348068    9.425892e-05
            2436       -3.351135        -3.34807    9.422863e-05
            2437       -3.350975       -3.348071    9.419751e-05
            2438       -3.351117       -3.348072    9.416716e-05
            2439       -3.351107       -3.348073    9.413677e-05
            2440       -3.351248       -3.348075    9.410718e-05
            2441       -3.351086       -3.348076    9.407671e-05
            2442       -3.351075       -3.348077    9.404621e-05
            2443       -3.350914       -3.348078    9.401488e-05
            2444       -3.351054       -3.348079    9.398429e-05
            2445       -3.351193       -3.348081    9.395448e-05
            2446       -3.351181       -3.348082    9.392462e-05
            2447       -3.351017       -3.348083    9.389389e-05
            2448       -3.351307       -3.348084    9.386478e-05
            2449       -3.351295       -3.348086     9.38356e-05
            2450       -3.351284       -3.348087    9.380638e-05
            2451       -3.351272       -3.348088    9.377711e-05
            2452       -3.351563        -3.34809    9.374957e-05
            2453       -3.352005       -3.348091    9.372494e-05
            2454       -3.352145       -3.348093     9.37013e-05
            2455       -3.351681       -3.348095    9.367453e-05
            2456       -3.351367       -3.348096    9.364587e-05
            2457       -3.351357       -3.348097    9.361716e-05
            2458       -3.351043       -3.348098    9.358675e-05
            2459       -3.351031         -3.3481    9.355629e-05
            2460       -3.350868       -3.348101    9.352503e-05
            2461       -3.350705       -3.348102    9.349301e-05
            2462       -3.350541       -3.348103    9.346028e-05
            2463       -3.350528       -3.348104    9.342753e-05
            2464       -3.350515       -3.348105    9.339473e-05
            2465       -3.350501       -3.348106    9.336191e-05
            2466        -3.35079       -3.348107    9.333039e-05
            2467       -3.350775       -3.348108    9.329883e-05
            2468       -3.350911       -3.348109    9.326794e-05
            2469       -3.350895        -3.34811    9.323699e-05
            2470       -3.350878       -3.348111    9.320597e-05
            2471       -3.350861       -3.348112     9.31749e-05
            2472       -3.350691       -3.348113    9.314304e-05
            2473       -3.351125       -3.348115    9.311334e-05
            2474       -3.350955       -3.348116    9.308278e-05
            2475       -3.351236       -3.348117    9.305371e-05
            2476        -3.35061       -3.348118    9.302158e-05
            2477       -3.350739       -3.348119    9.299004e-05
            2478       -3.350564        -3.34812    9.295775e-05
            2479       -3.350238       -3.348121    9.292418e-05
            2480       -3.349759       -3.348122    9.288905e-05
            2481       -3.349732       -3.348122    9.285388e-05
            2482       -3.349552       -3.348123    9.281826e-05
            2483       -3.349523       -3.348123    9.278259e-05
            2484       -3.349342       -3.348124    9.274653e-05
            2485       -3.349311       -3.348124    9.271044e-05
            2486       -3.348977       -3.348125    9.267378e-05
            2487       -3.348793       -3.348125    9.263691e-05
            2488       -3.348307       -3.348125     9.25997e-05
            2489       -3.348273       -3.348125    9.256252e-05
            2490       -3.348087       -3.348125    9.252535e-05
            2491         -3.3479       -3.348125    9.248825e-05
            2492       -3.348165       -3.348125    9.245114e-05
            2493       -3.347826       -3.348125    9.241413e-05
            2494       -3.347638       -3.348125    9.237728e-05
            2495        -3.34775       -3.348125    9.234038e-05
            2496       -3.347711       -3.348124    9.230353e-05
            2497       -3.347672       -3.348124    9.226674e-05
            2498       -3.347633       -3.348124    9.223002e-05
            2499       -3.347594       -3.348124    9.219335e-05
            2500       -3.347403       -3.348124    9.215693e-05
            2501       -3.347513       -3.348123     9.21204e-05
            2502       -3.347322       -3.348123    9.208414e-05
            2503        -3.34713       -3.348123    9.204821e-05
            2504        -3.34709       -3.348122    9.201237e-05
            2505       -3.346748       -3.348122    9.197727e-05
            2506        -3.34686       -3.348121    9.194195e-05
            2507       -3.346972       -3.348121    9.190641e-05
            2508       -3.346934        -3.34812    9.187099e-05
            2509       -3.347198        -3.34812    9.183511e-05
            2510       -3.347312       -3.348119    9.179908e-05
            2511       -3.347426       -3.348119    9.176294e-05
            2512       -3.347239       -3.348119    9.172708e-05
            2513       -3.347204       -3.348118     9.16913e-05
            2514       -3.347169       -3.348118    9.165561e-05
            2515       -3.347137       -3.348118    9.161999e-05
            2516       -3.347256       -3.348117    9.158422e-05
            2517       -3.347225       -3.348117    9.154852e-05
            2518       -3.347346       -3.348117    9.151267e-05
            2519       -3.347167       -3.348116    9.147712e-05
            2520        -3.34714       -3.348116    9.144164e-05
            2521       -3.347114       -3.348116    9.140623e-05
            2522       -3.346788       -3.348115     9.13715e-05
            2523       -3.347067       -3.348115    9.133623e-05
            2524       -3.347198       -3.348114    9.130077e-05
            2525       -3.347329       -3.348114    9.126514e-05
            2526       -3.347009       -3.348113    9.123006e-05
            2527       -3.347144       -3.348113    9.119476e-05
            2528       -3.347433       -3.348113    9.115908e-05
            2529       -3.347118       -3.348112    9.112389e-05
            2530       -3.347107       -3.348112    9.108874e-05
            2531       -3.346946       -3.348112    9.105391e-05
            2532       -3.347089       -3.348111    9.101885e-05
            2533       -3.347386       -3.348111    9.098336e-05
            2534       -3.347532       -3.348111    9.094775e-05
            2535        -3.34768        -3.34811    9.091203e-05
            2536       -3.347679        -3.34811    9.087634e-05
            2537       -3.347377        -3.34811    9.084098e-05
            2538        -3.34738        -3.34811    9.080564e-05
            2539       -3.347081       -3.348109    9.077078e-05
            2540       -3.347086       -3.348109    9.073594e-05
            2541       -3.347244       -3.348109    9.070086e-05
            2542       -3.347706       -3.348108    9.066532e-05
            2543       -3.347414       -3.348108    9.063008e-05
            2544       -3.347727       -3.348108    9.059458e-05
            2545        -3.34774       -3.348108     9.05591e-05
            2546       -3.347754       -3.348108    9.052364e-05
            2547       -3.347468       -3.348107    9.048844e-05
            2548       -3.347787       -3.348107    9.045302e-05
            2549       -3.347503       -3.348107    9.041784e-05
            2550       -3.346919       -3.348107    9.038359e-05
            2551        -3.34694       -3.348106    9.034931e-05
            2552       -3.346961       -3.348106    9.031502e-05
            2553       -3.346983       -3.348105    9.028072e-05
            2554       -3.346855       -3.348105     9.02467e-05
            2555       -3.346729       -3.348104    9.021298e-05
            2556       -3.347057       -3.348104    9.017862e-05
            2557       -3.346932       -3.348103    9.014451e-05
            2558       -3.346808       -3.348103     9.01107e-05
            2559       -3.346987       -3.348102    9.007654e-05
            2560       -3.347318       -3.348102    9.004187e-05
            2561       -3.347347       -3.348102     9.00072e-05
            2562       -3.347527       -3.348102    8.997235e-05
            2563       -3.347557       -3.348101    8.993749e-05
            2564       -3.347587       -3.348101    8.990264e-05
            2565        -3.34807       -3.348101    8.986759e-05
            2566         -3.3481       -3.348101    8.983257e-05
            2567       -3.348281       -3.348101     8.97976e-05
            2568       -3.348161       -3.348101    8.976263e-05
            2569       -3.348797       -3.348102     8.97281e-05
            2570       -3.348677       -3.348102    8.969347e-05
            2571       -3.348707       -3.348102    8.965889e-05
            2572       -3.348889       -3.348102    8.962455e-05
            2573       -3.348617       -3.348103    8.958994e-05
            2574       -3.348496       -3.348103    8.955527e-05
            2575       -3.348526       -3.348103    8.952064e-05
            2576       -3.348555       -3.348103    8.948606e-05
            2577       -3.348734       -3.348103    8.945167e-05
            2578       -3.348913       -3.348104    8.941753e-05
            2579       -3.348186       -3.348104    8.938286e-05
            2580       -3.348063       -3.348104    8.934822e-05
            2581       -3.348543       -3.348104    8.931376e-05
            2582       -3.348418       -3.348104    8.927925e-05
            2583       -3.348292       -3.348104    8.924472e-05
            2584       -3.348167       -3.348104    8.921018e-05
            2585       -3.348645       -3.348104    8.917592e-05
            2586       -3.348367       -3.348104    8.914149e-05
            2587       -3.348088       -3.348104    8.910704e-05
            2588       -3.348109       -3.348104     8.90726e-05
            2589       -3.348129       -3.348104     8.90382e-05
            2590         -3.3483       -3.348104    8.900386e-05
            2591       -3.348168       -3.348104    8.896951e-05
            2592       -3.348488       -3.348105    8.893531e-05
            2593       -3.348505       -3.348105    8.890114e-05
            2594        -3.34837       -3.348105    8.886693e-05
            2595       -3.348082       -3.348105    8.883268e-05
            2596       -3.348097       -3.348105    8.879846e-05
            2597        -3.34826       -3.348105    8.876429e-05
            2598       -3.348121       -3.348105    8.873013e-05
            2599       -3.348132       -3.348105    8.869599e-05
            2600       -3.347991       -3.348105    8.866188e-05
            2601       -3.347698       -3.348105    8.862793e-05
            2602       -3.347554       -3.348104    8.859412e-05
            2603        -3.34741       -3.348104    8.856049e-05
            2604       -3.347265       -3.348104    8.852707e-05
            2605       -3.347421       -3.348104    8.849347e-05
            2606       -3.347575       -3.348103    8.845975e-05
            2607       -3.347879       -3.348103    8.842586e-05
            2608        -3.34788       -3.348103    8.839199e-05
            2609       -3.347426       -3.348103    8.835849e-05
            2610       -3.347274       -3.348103    8.832521e-05
            2611       -3.347423       -3.348102    8.829177e-05
            2612       -3.347268       -3.348102    8.825854e-05
            2613       -3.346658       -3.348102     8.82265e-05
            2614       -3.346804       -3.348101    8.819414e-05
            2615       -3.346797       -3.348101    8.816182e-05
            2616       -3.346788         -3.3481    8.812955e-05
            2617        -3.34693         -3.3481    8.809701e-05
            2618       -3.346769       -3.348099    8.806483e-05
            2619       -3.346606       -3.348099    8.803305e-05
            2620       -3.346594       -3.348098    8.800132e-05
            2621       -3.346278       -3.348097    8.797048e-05
            2622       -3.346112       -3.348096    8.794019e-05
            2623         -3.3464       -3.348096    8.790904e-05
            2624       -3.346233       -3.348095    8.787841e-05
            2625       -3.346216       -3.348094    8.784784e-05
            2626       -3.346048       -3.348094    8.781785e-05
            2627        -3.34603       -3.348093    8.778793e-05
            2628        -3.34586       -3.348092    8.775864e-05
            2629       -3.345991       -3.348091     8.77289e-05
            2630        -3.34597        -3.34809    8.769925e-05
            2631        -3.34595        -3.34809    8.766969e-05
            2632       -3.345627       -3.348089    8.764137e-05
            2633       -3.345606       -3.348088    8.761316e-05
            2634       -3.346037       -3.348087    8.758336e-05
            2635       -3.345714       -3.348086    8.755475e-05
            2636       -3.345088       -3.348085    8.752892e-05
            2637       -3.345218       -3.348084    8.750248e-05
            2638       -3.345045       -3.348083    8.747689e-05
            2639       -3.345174       -3.348082    8.745068e-05
            2640       -3.345303        -3.34808    8.742389e-05
            2641       -3.345131       -3.348079    8.739792e-05
            2642       -3.345109       -3.348078    8.737207e-05
            2643       -3.344938       -3.348077    8.734709e-05
            2644       -3.344918       -3.348076    8.732222e-05
            2645       -3.344899       -3.348075    8.729747e-05
            2646       -3.345031       -3.348074    8.727206e-05
            2647       -3.345467       -3.348073    8.724464e-05
            2648        -3.34545       -3.348072    8.721732e-05
            2649       -3.345283        -3.34807    8.719075e-05
            2650       -3.345268       -3.348069    8.716426e-05
            2651       -3.345254       -3.348068    8.713785e-05
            2652       -3.345393       -3.348067    8.711083e-05
            2653       -3.345382       -3.348066    8.708388e-05
            2654       -3.345373       -3.348065    8.705698e-05
            2655       -3.345667       -3.348064    8.702888e-05
            2656       -3.346114       -3.348064    8.699921e-05
            2657       -3.346109       -3.348063    8.696958e-05
            2658       -3.345955       -3.348062    8.694047e-05
            2659       -3.345802       -3.348061    8.691193e-05
            2660       -3.345803        -3.34806     8.68834e-05
            2661        -3.34641        -3.34806    8.685297e-05
            2662       -3.346264       -3.348059    8.682296e-05
            2663       -3.346573       -3.348059    8.679215e-05
            2664       -3.346582       -3.348058    8.676134e-05
            2665       -3.346594       -3.348058    8.673052e-05
            2666       -3.346456       -3.348057    8.670007e-05
            2667       -3.346471       -3.348056     8.66696e-05
            2668       -3.346338       -3.348056    8.663951e-05
            2669       -3.346509       -3.348055    8.660899e-05
            2670       -3.346834       -3.348055    8.657776e-05
            2671       -3.347162       -3.348054    8.654599e-05
            2672       -3.347189       -3.348054     8.65142e-05
            2673       -3.347218       -3.348054     8.64824e-05
            2674        -3.34725       -3.348053    8.645058e-05
            2675       -3.347435       -3.348053    8.641858e-05
            2676       -3.347925       -3.348053    8.638629e-05
            2677       -3.348115       -3.348053    8.635403e-05
            2678       -3.348156       -3.348053    8.632179e-05
            2679       -3.348048       -3.348053    8.628957e-05
            2680       -3.348245       -3.348053     8.62574e-05
            2681       -3.348595       -3.348053    8.622546e-05
            2682       -3.348947       -3.348054    8.619396e-05
            2683       -3.349301       -3.348054    8.616308e-05
            2684       -3.349203       -3.348055    8.613205e-05
            2685       -3.349259       -3.348055    8.610113e-05
            2686       -3.349618       -3.348056    8.607104e-05
            2687       -3.349677       -3.348056    8.604113e-05
            2688       -3.349737       -3.348057    8.601139e-05
            2689       -3.349347       -3.348057    8.598074e-05
            2690       -3.349562       -3.348058     8.59506e-05
            2691       -3.349778       -3.348059    8.592103e-05
            2692       -3.349843       -3.348059    8.589167e-05
            2693       -3.349457        -3.34806    8.586135e-05
            2694       -3.349374        -3.34806    8.583086e-05
            2695       -3.349442       -3.348061    8.580055e-05
            2696       -3.349662       -3.348061    8.577078e-05
            2697       -3.349882       -3.348062    8.574163e-05
            2698       -3.350103       -3.348063    8.571319e-05
            2699       -3.350475       -3.348064     8.56861e-05
            2700       -3.350545       -3.348065    8.565929e-05
            2701       -3.350463       -3.348065    8.563218e-05
            2702       -3.350985       -3.348067     8.56073e-05
            2703       -3.351204       -3.348068     8.55835e-05
            2704       -3.351271       -3.348069    8.556005e-05
            2705       -3.351488        -3.34807    8.553776e-05
            2706       -3.351402       -3.348071    8.551501e-05
            2707       -3.351466       -3.348073    8.549261e-05
            2708       -3.351528       -3.348074    8.547056e-05
            2709       -3.351588       -3.348075    8.544885e-05
            2710       -3.351797       -3.348077    8.542836e-05
            2711       -3.351854       -3.348078    8.540821e-05
            2712       -3.351908       -3.348079    8.538839e-05
            2713       -3.351809       -3.348081    8.536798e-05
            2714       -3.351557       -3.348082    8.534613e-05
            2715       -3.351453       -3.348083    8.532373e-05
            2716       -3.351648       -3.348085    8.530241e-05
            2717        -3.35184       -3.348086    8.528221e-05
            2718       -3.352181       -3.348088    8.526414e-05
            2719       -3.352065       -3.348089    8.524533e-05
            2720       -3.352551       -3.348091    8.522978e-05
            2721       -3.352731       -3.348092    8.521551e-05
            2722       -3.352605       -3.348094    8.520033e-05
            2723       -3.352777       -3.348096     8.51864e-05
            2724       -3.352795       -3.348097    8.517259e-05
            2725       -3.352506       -3.348099     8.51567e-05
            2726       -3.352517       -3.348101    8.514088e-05
            2727       -3.352675       -3.348102    8.512618e-05
            2728       -3.352828       -3.348104     8.51126e-05
            2729       -3.352827       -3.348106    8.509901e-05
            2730        -3.35237       -3.348107    8.508217e-05
            2731       -3.352211       -3.348109    8.506428e-05
            2732       -3.352199        -3.34811    8.504631e-05
            2733       -3.352484       -3.348112    8.503025e-05
            2734       -3.352313       -3.348114    8.501304e-05
            2735       -3.352138       -3.348115    8.499468e-05
            2736       -3.351958       -3.348116    8.497523e-05
            2737       -3.352229       -3.348118    8.495746e-05
            2738       -3.352042       -3.348119    8.493852e-05
            2739       -3.352003       -3.348121    8.491934e-05
            2740       -3.351959       -3.348122    8.489991e-05
            2741       -3.352063       -3.348124    8.488111e-05
            2742       -3.352315       -3.348125    8.486392e-05
            2743       -3.352564       -3.348127    8.484841e-05
            2744       -3.352809       -3.348128    8.483464e-05
            2745       -3.353051        -3.34813    8.482269e-05
            2746       -3.352987       -3.348132    8.481023e-05
            2747       -3.352617       -3.348134    8.479508e-05
            2748       -3.352547       -3.348135    8.477943e-05
            2749       -3.352473       -3.348137    8.476328e-05
            2750       -3.352547       -3.348138    8.474763e-05
            2751       -3.352317        -3.34814    8.473043e-05
            2752       -3.352234       -3.348141     8.47127e-05
            2753       -3.352149       -3.348143    8.469443e-05
            2754       -3.351758       -3.348144    8.467385e-05
            2755       -3.351517       -3.348145    8.465197e-05
            2756       -3.351274       -3.348147    8.462886e-05
            2757       -3.351329       -3.348148    8.460604e-05
            2758       -3.351231       -3.348149    8.458275e-05
            2759        -3.35098        -3.34815    8.455831e-05
            2760       -3.351029       -3.348151    8.453411e-05
            2761       -3.351076       -3.348152    8.451013e-05
            2762       -3.351121       -3.348153    8.448636e-05
            2763       -3.351164       -3.348154    8.446281e-05
            2764       -3.351206       -3.348155    8.443947e-05
            2765       -3.351095       -3.348156    8.441563e-05
            2766       -3.350832       -3.348157    8.439065e-05
            2767       -3.350417       -3.348158     8.43641e-05
            2768       -3.350303       -3.348159    8.433718e-05
            2769        -3.35049        -3.34816    8.431093e-05
            2770       -3.350375        -3.34816    8.428428e-05
            2771       -3.350107       -3.348161    8.425679e-05
            2772       -3.350141       -3.348162    8.422943e-05
            2773       -3.349571       -3.348162    8.420059e-05
            2774       -3.349304       -3.348163    8.417124e-05
            2775       -3.349036       -3.348163    8.414149e-05
            2776       -3.348919       -3.348163    8.411162e-05
            2777       -3.348803       -3.348164    8.408165e-05
            2778       -3.348537       -3.348164    8.405149e-05
            2779       -3.348724       -3.348164    8.402149e-05
            2780       -3.348761       -3.348164    8.399154e-05
            2781       -3.348648       -3.348164    8.396152e-05
            2782       -3.348384       -3.348164    8.393137e-05
            2783       -3.348273       -3.348164    8.390122e-05
            2784       -3.348013       -3.348164    8.387111e-05
            2785       -3.347906       -3.348164    8.384104e-05
            2786       -3.347951       -3.348164    8.381098e-05
            2787       -3.347847       -3.348164    8.378099e-05
            2788       -3.347897       -3.348164    8.375099e-05
            2789       -3.347948       -3.348164      8.3721e-05
            2790       -3.347701       -3.348164    8.369116e-05
            2791       -3.347758       -3.348164     8.36613e-05
            2792       -3.347515       -3.348163    8.363165e-05
            2793       -3.347125       -3.348163    8.360254e-05
            2794        -3.34704       -3.348163    8.357358e-05
            2795       -3.346958       -3.348162    8.354479e-05
            2796       -3.346729       -3.348162    8.351648e-05
            2797       -3.346352       -3.348161    8.348913e-05
            2798       -3.346281        -3.34816      8.3462e-05
            2799       -3.346062        -3.34816    8.343554e-05
            2800        -3.34615       -3.348159    8.340883e-05
            2801       -3.345939       -3.348158    8.338282e-05
            2802       -3.345884       -3.348157    8.335701e-05
            2803       -3.345986       -3.348157    8.333087e-05
            2804       -3.346092       -3.348156     8.33044e-05
            2805       -3.345901       -3.348155    8.327858e-05
            2806       -3.346017       -3.348154    8.325239e-05
            2807       -3.346439       -3.348154    8.322497e-05
            2808       -3.346413       -3.348153    8.319764e-05
            2809       -3.346543       -3.348152       8.317e-05
            2810       -3.346376       -3.348152     8.31428e-05
            2811       -3.346215       -3.348151    8.311608e-05
            2812        -3.34621        -3.34815    8.308939e-05
            2813       -3.345908        -3.34815    8.306367e-05
            2814       -3.345611       -3.348149    8.303905e-05
            2815       -3.345773       -3.348148    8.301385e-05
            2816       -3.345788       -3.348147     8.29886e-05
            2817       -3.345809       -3.348146    8.296329e-05
            2818       -3.345835       -3.348145     8.29379e-05
            2819       -3.345564       -3.348144    8.291353e-05
            2820       -3.345298       -3.348143    8.289027e-05
            2821       -3.345338       -3.348142    8.286686e-05
            2822       -3.345082       -3.348141    8.284459e-05
            2823       -3.345131        -3.34814     8.28221e-05
            2824       -3.345336       -3.348139    8.279873e-05
            2825       -3.345395       -3.348138    8.277512e-05
            2826       -3.345457       -3.348137    8.275127e-05
            2827       -3.345522       -3.348136    8.272716e-05
            2828       -3.345742       -3.348136    8.270224e-05
            2829       -3.345815       -3.348135    8.267708e-05
            2830       -3.345589       -3.348134    8.265276e-05
            2831       -3.345667       -3.348133    8.262816e-05
            2832       -3.345748       -3.348132    8.260327e-05
