#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
            1483       0.8824863       0.9593779     0.004134052
            1484       0.8856774       0.9593282     0.004131565
            1485       0.8889264       0.9592808     0.004129054
            1486       0.8922289       0.9592357     0.004126522
            1487        0.895594       0.9591929     0.004123969
            1488       0.8990169       0.9591524     0.004121396
            1489       0.9024806       0.9591144     0.004118804
            1490       0.9060012       0.9590787     0.004116194
            1491       0.9095485       0.9590455     0.004113567
            1492       0.9131249       0.9590147     0.004110925
            1493       0.9167395       0.9589864     0.004108269
            1494       0.9203816       0.9589606     0.004105601
            1495       0.9240612       0.9589372     0.004102921
            1496       0.9277549       0.9589164     0.004100231
            1497       0.9314448        0.958898     0.004097533
            1498       0.9351597       0.9588822     0.004094829
            1499       0.9388824       0.9588688     0.004092119
            1500       0.9425902        0.958858     0.004089405
            1501       0.9463201       0.9588496     0.004086689
            1502       0.9500414       0.9588438     0.004083972
            1503       0.9537624       0.9588404     0.004081257
            1504       0.9574727       0.9588395     0.004078543
            1505        0.961162        0.958841     0.004075833
            1506       0.9648465        0.958845     0.004073129
            1507       0.9685102       0.9588514     0.004070431
            1508       0.9721498       0.9588603     0.004067741
            1509       0.9757418       0.9588714     0.004065061
            1510       0.9793094        0.958885     0.004062392
            1511       0.9828429       0.9589008     0.004059734
            1512       0.9863256        0.958919      0.00405709
            1513       0.9897808       0.9589394     0.004054459
            1514       0.9932119        0.958962     0.004051845
            1515       0.9965828       0.9589868     0.004049246
            1516       0.9999033       0.9590138     0.004046665
            1517         1.00317       0.9590429     0.004044102
            1518        1.006388       0.9590741     0.004041558
            1519        1.009541       0.9591073     0.004039034
            1520        1.012639       0.9591426     0.004036531
            1521        1.015672       0.9591797     0.004034048
            1522        1.018652       0.9592188     0.004031587
            1523        1.021544       0.9592597     0.004029147
            1524         1.02437       0.9593025      0.00402673
            1525        1.027115       0.9593469     0.004024335
            1526        1.029791       0.9593931     0.004021962
            1527        1.032389       0.9594409     0.004019613
            1528        1.034893       0.9594903     0.004017285
            1529        1.037321       0.9595412      0.00401498
            1530        1.039644       0.9595935     0.004012698
            1531        1.041889       0.9596473     0.004010437
            1532        1.044052       0.9597024     0.004008197
            1533        1.046138       0.9597588     0.004005979
            1534        1.048126       0.9598164     0.004003782
            1535        1.050019       0.9598751     0.004001605
            1536         1.05181        0.959935     0.003999447
            1537        1.053511       0.9599959     0.003997308
            1538        1.055114       0.9600577     0.003995188
            1539        1.056626       0.9601204     0.003993085
            1540         1.05805        0.960184     0.003990998
            1541        1.059362       0.9602484     0.003988927
            1542        1.060567       0.9603135     0.003986871
            1543        1.061664       0.9603791     0.003984828
            1544        1.062665       0.9604454     0.003982798
            1545        1.063563       0.9605121     0.003980779
            1546        1.064365       0.9605793     0.003978771
            1547        1.065062       0.9606468     0.003976772
            1548        1.065643       0.9607147     0.003974781
            1549        1.066133       0.9607827     0.003972798
            1550        1.066513       0.9608509      0.00397082
            1551        1.066769       0.9609192     0.003968847
            1552        1.066929       0.9609875     0.003966878
            1553        1.066992       0.9610558     0.003964911
            1554         1.06696       0.9611239     0.003962945
            1555        1.066825       0.9611919     0.003960979
            1556        1.066583       0.9612597     0.003959013
            1557        1.066242       0.9613271     0.003957044
            1558        1.065808       0.9613941     0.003955073
            1559        1.065274       0.9614608     0.003953097
            1560        1.064643       0.9615269     0.003951116
            1561         1.06393       0.9615925      0.00394913
            1562         1.06311       0.9616575     0.003947136
            1563         1.06219       0.9617218     0.003945135
            1564        1.061191       0.9617854     0.003943125
            1565        1.060102       0.9618482     0.003941106
            1566        1.058912       0.9619102     0.003939077
            1567        1.057642       0.9619713     0.003937037
            1568        1.056294       0.9620315     0.003934985
            1569        1.054865       0.9620906     0.003932922
            1570         1.05335       0.9621488     0.003930846
            1571        1.051751       0.9622058     0.003928758
            1572        1.050089       0.9622617     0.003926657
            1573         1.04834       0.9623164     0.003924542
            1574        1.046534       0.9623699     0.003922413
            1575         1.04464       0.9624222      0.00392027
            1576        1.042708       0.9624731     0.003918114
            1577        1.040694       0.9625227     0.003915943
            1578        1.038653        0.962571     0.003913759
            1579        1.036516       0.9626178      0.00391156
            1580        1.034333       0.9626632     0.003909348
            1581        1.032104       0.9627071     0.003907122
            1582        1.029835       0.9627495     0.003904883
            1583        1.027495       0.9627904      0.00390263
            1584        1.025127       0.9628298     0.003900365
            1585         1.02272       0.9628676     0.003898087
            1586        1.020311       0.9629038     0.003895798
            1587        1.017844       0.9629384     0.003893497
            1588        1.015366       0.9629714     0.003891185
            1589        1.012856       0.9630028     0.003888862
            1590        1.010298       0.9630326      0.00388653
            1591         1.00772       0.9630607     0.003884189
            1592         1.00514       0.9630871     0.003881839
            1593        1.002535       0.9631119     0.003879481
            1594       0.9999396        0.963135     0.003877116
            1595       0.9973452       0.9631564     0.003874745
            1596       0.9947287       0.9631762     0.003872368
            1597       0.9921195       0.9631943     0.003869985
            1598       0.9895204       0.9632108     0.003867599
            1599       0.9869217       0.9632256     0.003865208
            1600       0.9843467       0.9632388     0.003862815
            1601       0.9817863       0.9632504      0.00386042
            1602       0.9792435       0.9632604     0.003858023
            1603       0.9767149       0.9632688     0.003855625
            1604       0.9742038       0.9632756     0.003853227
            1605       0.9717127       0.9632808      0.00385083
            1606       0.9692573       0.9632846     0.003848434
            1607       0.9668406       0.9632868      0.00384604
            1608       0.9644591       0.9632875     0.003843648
            1609       0.9620962       0.9632868      0.00384126
            1610       0.9597745       0.9632846     0.003838874
            1611       0.9575105        0.963281     0.003836493
            1612       0.9553006       0.9632761     0.003834116
            1613       0.9531279       0.9632698     0.003831744
            1614        0.951021       0.9632622     0.003829378
            1615        0.948962       0.9632533     0.003827017
            1616       0.9469599       0.9632432     0.003824662
            1617       0.9450167        0.963232     0.003822313
            1618       0.9431275       0.9632195     0.003819971
            1619       0.9412944        0.963206     0.003817636
            1620       0.9395328       0.9631914     0.003815307
            1621        0.937845       0.9631757     0.003812986
            1622       0.9362259       0.9631591     0.003810671
            1623       0.9346703       0.9631416     0.003808363
            1624       0.9331866       0.9631231     0.003806063
            1625       0.9317825       0.9631038      0.00380377
            1626       0.9304457       0.9630838     0.003801483
            1627       0.9292038       0.9630629     0.003799204
            1628       0.9280126       0.9630414     0.003796931
            1629       0.9269122       0.9630192     0.003794665
            1630       0.9258962       0.9629965     0.003792406
            1631       0.9249579       0.9629731     0.003790152
            1632       0.9240985       0.9629493     0.003787905
            1633       0.9233052        0.962925     0.003785663
            1634       0.9225976       0.9629004     0.003783426
            1635       0.9219817       0.9628753     0.003781195
            1636       0.9214183         0.96285     0.003778969
            1637       0.9209337       0.9628244     0.003776747
            1638       0.9205339       0.9627986      0.00377453
            1639       0.9202122       0.9627726     0.003772316
            1640       0.9199871       0.9627465     0.003770106
            1641       0.9198247       0.9627203     0.003767899
            1642       0.9197368       0.9626942     0.003765696
            1643       0.9197156        0.962668     0.003763495
            1644       0.9197669       0.9626419     0.003761296
            1645        0.919903       0.9626159     0.003759099
            1646       0.9201091       0.9625901     0.003756904
            1647       0.9203768       0.9625645      0.00375471
            1648       0.9207043       0.9625391     0.003752518
            1649       0.9211225        0.962514     0.003750326
            1650       0.9215845       0.9624891     0.003748135
            1651       0.9221152       0.9624647     0.003745945
            1652        0.922699       0.9624406     0.003743755
            1653       0.9233336        0.962417     0.003741565
            1654       0.9240295       0.9623938     0.003739375
            1655       0.9247646        0.962371     0.003737184
            1656       0.9255633       0.9623488     0.003734994
            1657       0.9264037       0.9623271     0.003732803
            1658        0.927297        0.962306     0.003730611
            1659       0.9282271       0.9622854     0.003728419
            1660       0.9292167       0.9622655     0.003726226
            1661       0.9302314       0.9622462     0.003724033
            1662       0.9312761       0.9622276     0.003721838
            1663       0.9323606       0.9622096     0.003719644
            1664       0.9334884       0.9621924     0.003717448
            1665       0.9346382       0.9621758     0.003715253
            1666       0.9358145         0.96216     0.003713056
            1667       0.9370146       0.9621449     0.003710859
            1668       0.9382292       0.9621306     0.003708662
            1669       0.9394692        0.962117     0.003706465
            1670        0.940713       0.9621042     0.003704268
            1671       0.9419648       0.9620921     0.003702071
            1672        0.943249       0.9620809     0.003699874
            1673       0.9445445       0.9620704     0.003697677
            1674       0.9458355       0.9620607     0.003695481
            1675       0.9471393       0.9620518     0.003693285
            1676        0.948448       0.9620437     0.003691091
            1677       0.9497724       0.9620363     0.003688897
            1678       0.9510845       0.9620298     0.003686704
            1679       0.9523891       0.9620241     0.003684513
            1680       0.9537045       0.9620191     0.003682323
            1681       0.9550037       0.9620149     0.003680135
            1682       0.9563039       0.9620115     0.003677949
            1683       0.9576033       0.9620089     0.003675764
            1684       0.9588816       0.9620071     0.003673582
            1685        0.960144        0.962006     0.003671402
            1686       0.9614024       0.9620056     0.003669224
            1687       0.9626502        0.962006     0.003667049
            1688       0.9638798       0.9620071     0.003664877
            1689       0.9651097       0.9620089     0.003662708
            1690       0.9663268       0.9620115     0.003660541
            1691       0.9675442       0.9620148     0.003658378
            1692       0.9687279       0.9620187     0.003656218
            1693       0.9698893       0.9620234     0.003654061
            1694       0.9710343       0.9620287     0.003651908
            1695       0.9721823       0.9620347     0.003649759
            1696       0.9733138       0.9620413     0.003647613
            1697        0.974429       0.9620486      0.00364547
            1698       0.9755204       0.9620566     0.003643332
            1699       0.9766002       0.9620651     0.003641198
            1700       0.9776625       0.9620743     0.003639068
            1701       0.9786944       0.9620841     0.003636941
            1702       0.9797087       0.9620944     0.003634819
            1703       0.9807124       0.9621054     0.003632701
            1704       0.9816926       0.9621169     0.003630588
            1705       0.9826561       0.9621289     0.003628478
            1706       0.9836033       0.9621415     0.003626373
            1707       0.9845606       0.9621546     0.003624272
            1708       0.9854829       0.9621683     0.003622176
            1709       0.9864031       0.9621825     0.003620085
            1710       0.9873147       0.9621972     0.003617997
            1711       0.9881989       0.9622124     0.003615915
            1712       0.9890558        0.962228     0.003613837
            1713       0.9898991       0.9622442     0.003611763
            1714       0.9907298       0.9622608     0.003609694
            1715       0.9915545       0.9622779      0.00360763
            1716       0.9923619       0.9622954      0.00360557
            1717       0.9931588       0.9623134     0.003603515
            1718       0.9939705       0.9623318     0.003601464
            1719       0.9947457       0.9623507     0.003599419
            1720       0.9955237         0.96237     0.003597378
            1721       0.9962977       0.9623897     0.003595341
            1722        0.997062       0.9624098      0.00359331
            1723       0.9978037       0.9624304     0.003591283
            1724       0.9985358       0.9624513     0.003589261
            1725       0.9992516       0.9624726     0.003587244
            1726       0.9999577       0.9624944     0.003585231
            1727        1.000661       0.9625165     0.003583223
            1728        1.001362       0.9625389      0.00358122
            1729        1.002053       0.9625618     0.003579222
            1730        1.002715        0.962585     0.003577228
            1731        1.003386       0.9626086     0.003575239
            1732        1.004055       0.9626325     0.003573255
            1733        1.004688       0.9626568     0.003571276
            1734        1.005303       0.9626814     0.003569301
            1735        1.005932       0.9627063     0.003567331
            1736        1.006543       0.9627315     0.003565365
            1737        1.007147       0.9627571     0.003563404
            1738        1.007724        0.962783     0.003561448
            1739        1.008306       0.9628092     0.003559496
            1740        1.008866       0.9628356     0.003557549
            1741        1.009396       0.9628624     0.003555606
            1742        1.009915       0.9628894     0.003553667
            1743        1.010417       0.9629167     0.003551733
            1744        1.010904       0.9629442     0.003549803
            1745        1.011365       0.9629719     0.003547877
            1746        1.011823       0.9629999     0.003545956
            1747        1.012237       0.9630281     0.003544038
            1748        1.012632       0.9630565     0.003542124
            1749        1.012988        0.963085     0.003540214
            1750        1.013315       0.9631137     0.003538307
            1751        1.013632       0.9631426     0.003536404
            1752        1.013919       0.9631715     0.003534504
            1753        1.014162       0.9632006     0.003532608
            1754        1.014371       0.9632298     0.003530714
            1755        1.014538        0.963259     0.003528823
            1756        1.014663       0.9632883     0.003526935
            1757        1.014776       0.9633176      0.00352505
            1758        1.014845       0.9633469     0.003523166
            1759        1.014861       0.9633762     0.003521285
            1760        1.014843       0.9634055     0.003519406
            1761        1.014776       0.9634346     0.003517528
            1762        1.014672       0.9634637     0.003515652
            1763        1.014523       0.9634927     0.003513777
            1764        1.014322       0.9635215     0.003511903
            1765        1.014074       0.9635501     0.003510031
            1766        1.013779       0.9635786     0.003508158
            1767        1.013442       0.9636068     0.003506286
            1768        1.013056       0.9636348     0.003504415
            1769        1.012614       0.9636624     0.003502543
            1770        1.012127       0.9636898     0.003500671
            1771         1.01157       0.9637169     0.003498799
            1772        1.010982       0.9637435     0.003496926
            1773        1.010336       0.9637698     0.003495053
            1774        1.009666       0.9637957     0.003493178
            1775        1.008925       0.9638211     0.003491303
            1776        1.008135       0.9638461     0.003489426
            1777        1.007294       0.9638705     0.003487548
            1778        1.006409       0.9638944     0.003485669
            1779        1.005474       0.9639178     0.003483788
            1780        1.004477       0.9639406     0.003481905
            1781        1.003432       0.9639628     0.003480021
            1782        1.002351       0.9639843     0.003478134
            1783        1.001211       0.9640052     0.003476246
            1784        1.000025       0.9640254     0.003474356
            1785       0.9988005       0.9640449     0.003472465
            1786       0.9975259       0.9640636     0.003470571
            1787       0.9962215       0.9640816     0.003468675
            1788       0.9948621       0.9640988     0.003466778
            1789        0.993476       0.9641152     0.003464879
            1790       0.9920388       0.9641308     0.003462979
            1791        0.990571       0.9641456     0.003461077
            1792       0.9890868       0.9641595     0.003459173
            1793       0.9875558       0.9641726     0.003457268
            1794        0.985993       0.9641847     0.003455363
            1795        0.984393        0.964196     0.003453456
            1796       0.9827642       0.9642063     0.003451549
            1797       0.9811089       0.9642157     0.003449641
            1798       0.9794362       0.9642242     0.003447733
            1799       0.9777276       0.9642317     0.003445824
            1800       0.9760047       0.9642382     0.003443916
            1801         0.97425       0.9642438     0.003442008
            1802       0.9724985       0.9642484     0.003440101
            1803       0.9707393        0.964252     0.003438195
            1804       0.9689613       0.9642546      0.00343629
            1805       0.9671666       0.9642562     0.003434387
            1806       0.9653505       0.9642568     0.003432485
            1807       0.9635419       0.9642564     0.003430586
            1808       0.9617371        0.964255     0.003428689
            1809       0.9599249       0.9642526     0.003426794
            1810       0.9581073       0.9642492     0.003424903
            1811        0.956306       0.9642448     0.003423014
            1812        0.954491       0.9642395     0.003421129
            1813       0.9526909       0.9642331     0.003419248
            1814       0.9509146       0.9642258     0.003417371
            1815       0.9491579       0.9642174     0.003415499
            1816       0.9474102       0.9642082      0.00341363
            1817       0.9456813        0.964198     0.003411767
            1818       0.9439738       0.9641869     0.003409908
            1819       0.9422762       0.9641748     0.003408055
            1820       0.9405971       0.9641619     0.003406207
            1821       0.9389644        0.964148     0.003404365
            1822       0.9373544       0.9641333     0.003402528
            1823       0.9357752       0.9641178     0.003400697
            1824        0.934216       0.9641014     0.003398872
            1825       0.9327114       0.9640842     0.003397053
            1826       0.9312377       0.9640662      0.00339524
            1827       0.9297972       0.9640474     0.003393434
            1828       0.9284047       0.9640279     0.003391634
            1829       0.9270553       0.9640077     0.003389839
            1830       0.9257566       0.9639868     0.003388051
            1831       0.9244981       0.9639653      0.00338627
            1832       0.9232827        0.963943     0.003384494
            1833       0.9221245       0.9639202     0.003382725
            1834       0.9210174       0.9638968     0.003380961
            1835       0.9199627       0.9638729     0.003379203
            1836       0.9189681       0.9638484     0.003377451
            1837       0.9180295       0.9638235     0.003375705
            1838       0.9171483       0.9637981     0.003373964
            1839       0.9163121       0.9637723     0.003372228
            1840       0.9155479       0.9637461     0.003370497
            1841       0.9148243       0.9637195     0.003368771
            1842       0.9141753       0.9636926     0.003367049
            1843       0.9135954       0.9636654     0.003365332
            1844       0.9130785        0.963638     0.003363619
            1845       0.9126052       0.9636103      0.00336191
            1846       0.9122216       0.9635825     0.003360204
            1847       0.9118823       0.9635545     0.003358501
            1848       0.9116133       0.9635264     0.003356801
            1849       0.9114015       0.9634982     0.003355104
            1850       0.9112598         0.96347     0.003353409
            1851       0.9111746       0.9634417     0.003351717
            1852       0.9111525       0.9634135     0.003350026
            1853        0.911207       0.9633853     0.003348336
            1854       0.9113047       0.9633572     0.003346648
            1855       0.9114841       0.9633292     0.003344961
            1856       0.9117123       0.9633014     0.003343274
            1857       0.9120274       0.9632738     0.003341588
            1858       0.9123826       0.9632464     0.003339902
            1859       0.9128096       0.9632193     0.003338215
            1860       0.9132682       0.9631924     0.003336529
            1861        0.913804       0.9631659     0.003334841
            1862       0.9143898       0.9631397     0.003333153
            1863       0.9150426       0.9631139     0.003331464
            1864       0.9157418       0.9630885     0.003329774
            1865       0.9164797       0.9630635     0.003328082
            1866       0.9172729        0.963039     0.003326389
            1867       0.9181059       0.9630149     0.003324694
            1868       0.9190029       0.9629913     0.003322998
            1869       0.9199233       0.9629683       0.0033213
            1870       0.9208914       0.9629458       0.0033196
            1871       0.9219055       0.9629238     0.003317898
            1872       0.9229515       0.9629025     0.003316195
            1873       0.9240328       0.9628817     0.003314489
            1874       0.9251327       0.9628616     0.003312782
            1875        0.926276       0.9628421     0.003311072
            1876       0.9274344       0.9628232     0.003309361
            1877       0.9286252        0.962805     0.003307648
            1878       0.9298588       0.9627874     0.003305933
            1879       0.9311064       0.9627706     0.003304217
            1880       0.9323658       0.9627544     0.003302499
            1881       0.9336209       0.9627389      0.00330078
            1882       0.9348964       0.9627241     0.003299059
            1883       0.9361971         0.96271     0.003297337
            1884       0.9375059       0.9626967     0.003295614
            1885       0.9388203        0.962684      0.00329389
            1886        0.940145        0.962672     0.003292165
            1887       0.9414647       0.9626608      0.00329044
            1888       0.9427764       0.9626503     0.003288714
            1889       0.9440836       0.9626404     0.003286987
            1890       0.9453909       0.9626313     0.003285261
            1891       0.9466957       0.9626229     0.003283534
            1892       0.9479826       0.9626152     0.003281808
            1893       0.9492624       0.9626081     0.003280082
            1894         0.95052       0.9626017     0.003278356
            1895       0.9517662        0.962596     0.003276631
            1896       0.9529666       0.9625909     0.003274907
            1897        0.954172       0.9625865     0.003273184
            1898       0.9553605       0.9625827     0.003271461
            1899       0.9565175       0.9625795      0.00326974
            1900       0.9576284       0.9625769      0.00326802
            1901       0.9587241       0.9625749     0.003266302
            1902       0.9597895       0.9625734     0.003264585
            1903       0.9608246       0.9625725      0.00326287
            1904       0.9618285       0.9625721     0.003261156
            1905       0.9627997       0.9625722     0.003259444
            1906       0.9637431       0.9625728     0.003257734
            1907       0.9646375       0.9625739     0.003256026
            1908       0.9655015       0.9625754      0.00325432
            1909       0.9663275       0.9625774     0.003252616
            1910       0.9671017       0.9625798     0.003250914
            1911       0.9678433       0.9625825     0.003249214
            1912       0.9685583       0.9625856     0.003247516
            1913       0.9692198       0.9625891      0.00324582
            1914       0.9698407       0.9625929     0.003244126
            1915       0.9704275        0.962597     0.003242435
            1916        0.970974       0.9626014     0.003240745
            1917       0.9714858        0.962606     0.003239058
            1918       0.9719431       0.9626109     0.003237373
            1919       0.9723729        0.962616      0.00323569
            1920       0.9727629       0.9626212     0.003234009
            1921       0.9731319       0.9626267      0.00323233
            1922       0.9734219       0.9626323     0.003230653
            1923       0.9736858       0.9626381     0.003228979
            1924       0.9739165       0.9626439     0.003227306
            1925        0.974108       0.9626499     0.003225635
            1926       0.9742482       0.9626559     0.003223965
            1927       0.9743509        0.962662     0.003222298
            1928       0.9744295       0.9626681     0.003220633
            1929       0.9744718       0.9626742     0.003218969
            1930       0.9744793       0.9626803     0.003217307
            1931       0.9744465       0.9626864     0.003215646
            1932       0.9743808       0.9626925     0.003213988
            1933       0.9742833       0.9626985     0.003212331
            1934       0.9741609       0.9627044     0.003210675
            1935       0.9739944       0.9627102     0.003209021
            1936       0.9737982        0.962716     0.003207369
            1937         0.97358       0.9627216     0.003205718
            1938       0.9733472        0.962727     0.003204068
            1939       0.9730687       0.9627324      0.00320242
            1940       0.9727851       0.9627376     0.003200774
            1941       0.9724583       0.9627426     0.003199129
            1942       0.9721154       0.9627474     0.003197485
            1943       0.9717512        0.962752     0.003195843
            1944        0.971354       0.9627565     0.003194202
            1945       0.9709511       0.9627607     0.003192562
            1946       0.9705307       0.9627647     0.003190924
            1947       0.9700946       0.9627684     0.003189287
            1948         0.96965        0.962772     0.003187652
            1949       0.9691716       0.9627752     0.003186018
            1950       0.9686869       0.9627783     0.003184386
            1951        0.968197        0.962781     0.003182755
            1952       0.9676961       0.9627836     0.003181125
            1953       0.9671787       0.9627858     0.003179497
            1954       0.9666656       0.9627878     0.003177871
            1955       0.9661391       0.9627895     0.003176246
            1956       0.9656002        0.962791     0.003174622
            1957       0.9650557       0.9627921        0.003173
            1958       0.9645199        0.962793      0.00317138
            1959       0.9639679       0.9627936     0.003169761
            1960       0.9634137       0.9627939     0.003168144
            1961       0.9628778        0.962794     0.003166528
            1962       0.9623416       0.9627937     0.003164914
            1963       0.9617932       0.9627932     0.003163302
            1964        0.961246       0.9627924     0.003161692
            1965       0.9606881       0.9627914     0.003160083
            1966       0.9601346         0.96279     0.003158476
            1967       0.9595856       0.9627884      0.00315687
            1968       0.9590477       0.9627865     0.003155267
            1969       0.9585278       0.9627843     0.003153665
            1970       0.9580131       0.9627819     0.003152065
            1971       0.9575038       0.9627792     0.003150467
            1972       0.9569947       0.9627763     0.003148871
            1973       0.9564923       0.9627731     0.003147277
            1974        0.955997       0.9627697     0.003145684
            1975       0.9555167        0.962766     0.003144093
            1976       0.9550247       0.9627621     0.003142505
            1977       0.9545547       0.9627579     0.003140918
            1978       0.9540941       0.9627535     0.003139333
            1979       0.9536222       0.9627489      0.00313775
            1980       0.9531799       0.9627441     0.003136169
            1981       0.9527535        0.962739      0.00313459
            1982       0.9523352       0.9627338     0.003133013
            1983       0.9519251       0.9627283     0.003131438
            1984       0.9515104       0.9627227     0.003129864
            1985       0.9511367       0.9627169     0.003128293
            1986       0.9507261       0.9627108     0.003126724
            1987       0.9503384       0.9627046     0.003125156
            1988       0.9499467       0.9626982     0.003123591
            1989       0.9495828       0.9626916     0.003122028
            1990       0.9492274       0.9626848     0.003120466
            1991       0.9488732       0.9626779     0.003118906
            1992       0.9485331       0.9626708     0.003117349
            1993       0.9482069       0.9626635     0.003115793
            1994       0.9478687       0.9626561     0.003114239
            1995       0.9475385       0.9626485     0.003112688
            1996       0.9472299       0.9626408     0.003111138
            1997         0.94693       0.9626329      0.00310959
            1998       0.9466381       0.9626249     0.003108044
            1999       0.9463601       0.9626168       0.0031065
            2000       0.9460897       0.9626085     0.003104957
            2001       0.9458208       0.9626001     0.003103417
            2002       0.9455533       0.9625916     0.003101878
            2003       0.9452939        0.962583     0.003100342
            2004       0.9450498       0.9625742     0.003098807
            2005       0.9448208       0.9625654     0.003097274
            2006       0.9446006       0.9625564     0.003095743
            2007       0.9443896       0.9625474     0.003094214
            2008       0.9441822       0.9625382     0.003092686
            2009       0.9439847        0.962529     0.003091161
            2010       0.9437837       0.9625197     0.003089637
            2011       0.9436062       0.9625103     0.003088115
            2012       0.9434396       0.9625008     0.003086595
            2013       0.9432786       0.9624912     0.003085076
            2014       0.9431367       0.9624816     0.003083559
            2015       0.9429869       0.9624719     0.003082044
            2016       0.9428691       0.9624622     0.003080531
            2017       0.9427579       0.9624525     0.003079019
            2018       0.9426532       0.9624426     0.003077509
            2019       0.9425815       0.9624328        0.003076
            2020       0.9425167       0.9624229     0.003074493
            2021        0.942478       0.9624131     0.003072988
            2022       0.9424468       0.9624032     0.003071484
            2023        0.942417       0.9623933     0.003069981
            2024       0.9423951       0.9623834     0.003068481
            2025       0.9423948       0.9623736     0.003066981
            2026       0.9424026       0.9623637     0.003065483
            2027       0.9424382       0.9623539     0.003063987
            2028       0.9424885       0.9623441     0.003062491
            2029       0.9425469       0.9623343     0.003060998
            2030       0.9426263       0.9623246     0.003059505
            2031       0.9427197        0.962315     0.003058014
            2032       0.9428144       0.9623054     0.003056524
            2033        0.942944       0.9622959     0.003055035
            2034       0.9430819       0.9622864     0.003053548
            2035       0.9432402        0.962277     0.003052062
            2036       0.9433924       0.9622678     0.003050577
            2037       0.9435845       0.9622586     0.003049093
            2038       0.9437775       0.9622495     0.003047611
            2039       0.9439781       0.9622406     0.003046129
            2040       0.9441995       0.9622317     0.003044649
            2041       0.9444218        0.962223     0.003043169
            2042       0.9446708       0.9622144     0.003041691
            2043       0.9449328       0.9622059     0.003040214
            2044       0.9452204       0.9621976     0.003038738
            2045       0.9455014       0.9621895     0.003037263
            2046       0.9458092       0.9621815     0.003035789
            2047        0.946118       0.9621736     0.003034316
            2048       0.9464532       0.9621659     0.003032845
            2049       0.9468019       0.9621584     0.003031374
            2050        0.947158       0.9621511     0.003029904
            2051       0.9475356        0.962144     0.003028435
            2052       0.9479225       0.9621371     0.003026967
            2053       0.9483235       0.9621303       0.0030255
            2054       0.9487383       0.9621238     0.003024034
            2055       0.9491803       0.9621175     0.003022569
            2056       0.9496309       0.9621114     0.003021105
            2057       0.9500906       0.9621056     0.003019642
            2058       0.9505468          0.9621      0.00301818
            2059         0.95104       0.9620946     0.003016719
            2060        0.951545       0.9620895     0.003015259
            2061       0.9520813       0.9620846       0.0030138
            2062       0.9526222       0.9620801     0.003012342
            2063       0.9531879       0.9620757     0.003010885
            2064       0.9537729       0.9620717     0.003009428
            2065       0.9543845        0.962068     0.003007973
            2066       0.9550169       0.9620646     0.003006519
            2067       0.9556648       0.9620615     0.003005066
            2068       0.9563355       0.9620587     0.003003615
            2069        0.957023       0.9620563     0.003002164
            2070        0.957741       0.9620542     0.003000714
            2071       0.9584771       0.9620525     0.002999266
            2072       0.9592451       0.9620511     0.002997819
            2073       0.9600327       0.9620501     0.002996373
            2074       0.9608539       0.9620496     0.002994928
            2075       0.9616769       0.9620494     0.002993485
            2076       0.9625423       0.9620496     0.002992043
            2077       0.9634513       0.9620503     0.002990602
            2078        0.964397       0.9620514     0.002989163
            2079       0.9653734        0.962053     0.002987726
            2080       0.9663812       0.9620551      0.00298629
            2081       0.9674151       0.9620577     0.002984856
            2082       0.9684887       0.9620608     0.002983424
            2083       0.9695891       0.9620644     0.002981994
            2084       0.9707228       0.9620685     0.002980566
            2085         0.97189       0.9620733      0.00297914
            2086       0.9731104       0.9620785     0.002977717
            2087       0.9743461       0.9620844     0.002976296
            2088       0.9756232       0.9620909     0.002974878
            2089       0.9769355        0.962098     0.002973462
            2090       0.9782894       0.9621058     0.002972049
            2091       0.9796775       0.9621142      0.00297064
            2092       0.9810603       0.9621232     0.002969234
            2093       0.9825033        0.962133     0.002967831
            2094       0.9839867       0.9621434     0.002966432
            2095       0.9855091       0.9621545     0.002965037
            2096       0.9870561       0.9621664     0.002963646
            2097       0.9886333        0.962179      0.00296226
            2098       0.9902276       0.9621924     0.002960878
            2099       0.9918516       0.9622065     0.002959501
            2100       0.9935164       0.9622215     0.002958129
            2101       0.9952078       0.9622372     0.002956763
            2102       0.9969174       0.9622537     0.002955403
            2103       0.9986421        0.962271     0.002954048
            2104        1.000393       0.9622891     0.002952699
            2105        1.002155        0.962308     0.002951357
            2106        1.003933       0.9623278     0.002950022
            2107        1.005732       0.9623484     0.002948694
            2108         1.00755       0.9623698     0.002947373
            2109        1.009371       0.9623921      0.00294606
            2110         1.01118       0.9624152     0.002944754
            2111         1.01302       0.9624392     0.002943457
            2112        1.014856        0.962464     0.002942168
            2113        1.016692       0.9624897     0.002940887
            2114        1.018536       0.9625162     0.002939616
            2115         1.02036       0.9625435     0.002938353
            2116         1.02218       0.9625717       0.0029371
            2117        1.023994       0.9626007     0.002935856
            2118        1.025786       0.9626306     0.002934621
            2119        1.027554       0.9626612     0.002933396
            2120        1.029308       0.9626927     0.002932181
            2121         1.03103       0.9627249     0.002930975
            2122        1.032731       0.9627579      0.00292978
            2123        1.034402       0.9627916     0.002928594
            2124        1.036041       0.9628261     0.002927418
            2125        1.037665       0.9628613     0.002926253
            2126        1.039225       0.9628972     0.002925097
            2127        1.040737       0.9629338      0.00292395
            2128        1.042218       0.9629711     0.002922814
            2129        1.043645        0.963009     0.002921686
            2130        1.045031       0.9630475     0.002920568
