#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
            2255       0.9161343       0.9401801     0.002800355
            2256       0.9157822       0.9401693     0.002799135
            2257       0.9154387       0.9401584     0.002797916
            2258       0.9151054       0.9401473     0.002796699
            2259       0.9147681        0.940136     0.002795483
            2260       0.9144418       0.9401247      0.00279427
            2261       0.9141141       0.9401132     0.002793057
            2262       0.9137884       0.9401015     0.002791847
            2263       0.9134638       0.9400898     0.002790638
            2264       0.9131464       0.9400779     0.002789431
            2265       0.9128266       0.9400658     0.002788225
            2266       0.9125009       0.9400537     0.002787021
            2267       0.9121753       0.9400414     0.002785819
            2268       0.9118448       0.9400289     0.002784618
            2269       0.9115131       0.9400164     0.002783419
            2270       0.9111771       0.9400037     0.002782222
            2271       0.9108341       0.9399908     0.002781027
            2272       0.9104878       0.9399778     0.002779833
            2273       0.9101353       0.9399647     0.002778641
            2274        0.909776       0.9399514     0.002777451
            2275       0.9094094        0.939938     0.002776263
            2276       0.9090353       0.9399244     0.002775076
            2277       0.9086467       0.9399107     0.002773891
            2278        0.908259       0.9398968     0.002772708
            2279       0.9078609       0.9398827     0.002771527
            2280       0.9074546       0.9398685     0.002770348
            2281       0.9070332       0.9398541     0.002769171
            2282       0.9066102       0.9398395     0.002767996
            2283       0.9061842       0.9398248     0.002766823
            2284       0.9057483       0.9398099     0.002765652
            2285       0.9052978       0.9397948     0.002764482
            2286       0.9048394       0.9397795     0.002763315
            2287       0.9043804        0.939764     0.002762151
            2288       0.9039144       0.9397483     0.002760988
            2289       0.9034347       0.9397325     0.002759827
            2290       0.9029511       0.9397164     0.002758669
            2291       0.9024642       0.9397002     0.002757512
            2292       0.9019722       0.9396837     0.002756358
            2293        0.901476        0.939667     0.002755207
            2294       0.9009739       0.9396502     0.002754057
            2295       0.9004736       0.9396331      0.00275291
            2296       0.8999664       0.9396158     0.002751765
            2297       0.8994623       0.9395983     0.002750623
            2298       0.8989534       0.9395806     0.002749483
            2299       0.8984473       0.9395628     0.002748345
            2300       0.8979404       0.9395447      0.00274721
            2301       0.8974355       0.9395264     0.002746077
            2302       0.8969359       0.9395079     0.002744946
            2303       0.8964425       0.9394892     0.002743818
            2304       0.8959538       0.9394703     0.002742692
            2305       0.8954665       0.9394512     0.002741569
            2306       0.8949903       0.9394319     0.002740448
            2307       0.8945198       0.9394124     0.002739329
            2308       0.8940534       0.9393928     0.002738213
            2309       0.8935965       0.9393729     0.002737098
            2310       0.8931544       0.9393529     0.002735987
            2311       0.8927238       0.9393328     0.002734877
            2312       0.8923009       0.9393124      0.00273377
            2313       0.8919019       0.9392919     0.002732665
            2314       0.8915121       0.9392713     0.002731562
            2315       0.8911345       0.9392505     0.002730461
            2316       0.8907717       0.9392295     0.002729362
            2317       0.8904246       0.9392085     0.002728266
            2318       0.8900934       0.9391873     0.002727171
            2319       0.8897787        0.939166     0.002726078
            2320        0.889481       0.9391446     0.002724987
            2321       0.8891985        0.939123     0.002723898
            2322       0.8889379       0.9391014     0.002722811
            2323       0.8886925       0.9390797     0.002721725
            2324       0.8884627        0.939058     0.002720641
            2325       0.8882551       0.9390361     0.002719559
            2326       0.8880629       0.9390142     0.002718478
            2327       0.8878881       0.9389922     0.002717399
            2328       0.8877304       0.9389702      0.00271632
            2329        0.887592       0.9389481     0.002715244
            2330        0.887466        0.938926     0.002714168
            2331        0.887361       0.9389039     0.002713094
            2332       0.8872653       0.9388818     0.002712021
            2333       0.8871852       0.9388596     0.002710949
            2334       0.8871203       0.9388374     0.002709878
            2335       0.8870746       0.9388153     0.002708808
            2336       0.8870407       0.9387931     0.002707739
            2337       0.8870222        0.938771     0.002706671
            2338       0.8870187       0.9387488     0.002705604
            2339       0.8870226       0.9387267     0.002704538
            2340       0.8870403       0.9387046     0.002703472
            2341       0.8870687       0.9386826     0.002702407
            2342        0.887109       0.9386605     0.002701343
            2343       0.8871582       0.9386386      0.00270028
            2344       0.8872156       0.9386166     0.002699217
            2345        0.887278       0.9385947     0.002698155
            2346       0.8873493       0.9385729     0.002697093
            2347        0.887422       0.9385511     0.002696032
            2348       0.8875068       0.9385294     0.002694971
            2349       0.8875895       0.9385077     0.002693911
            2350       0.8876832        0.938486     0.002692852
            2351       0.8877805       0.9384645     0.002691793
            2352       0.8878761        0.938443     0.002690734
            2353       0.8879736       0.9384215     0.002689676
            2354        0.888072       0.9384001     0.002688618
            2355       0.8881707       0.9383788     0.002687561
            2356       0.8882693       0.9383575     0.002686505
            2357       0.8883694       0.9383363     0.002685449
            2358       0.8884684       0.9383152     0.002684393
            2359        0.888564       0.9382941     0.002683338
            2360       0.8886604       0.9382731     0.002682283
            2361        0.888757       0.9382521     0.002681229
            2362       0.8888444       0.9382312     0.002680176
            2363       0.8889338       0.9382103     0.002679123
            2364        0.889016       0.9381895      0.00267807
            2365       0.8890931       0.9381687     0.002677018
            2366       0.8891713        0.938148     0.002675967
            2367        0.889244       0.9381274     0.002674916
            2368       0.8893182       0.9381068     0.002673866
            2369       0.8893805       0.9380862     0.002672816
            2370       0.8894444       0.9380657     0.002671767
            2371       0.8895121       0.9380452     0.002670719
            2372       0.8895703       0.9380247     0.002669671
            2373       0.8896282       0.9380043     0.002668624
            2374       0.8896842        0.937984     0.002667578
            2375       0.8897341       0.9379637     0.002666532
            2376        0.889787       0.9379434     0.002665487
            2377       0.8898414       0.9379232     0.002664442
            2378       0.8898933        0.937903     0.002663398
            2379       0.8899476       0.9378828     0.002662355
            2380       0.8900029       0.9378627     0.002661312
            2381       0.8900534       0.9378426      0.00266027
            2382       0.8901221       0.9378226     0.002659229
            2383       0.8901833       0.9378026     0.002658188
            2384       0.8902467       0.9377826     0.002657148
            2385       0.8903154       0.9377627     0.002656109
            2386       0.8903901       0.9377429      0.00265507
            2387       0.8904804       0.9377231     0.002654031
            2388        0.890567       0.9377033     0.002652993
            2389       0.8906644       0.9376836     0.002651956
            2390       0.8907734        0.937664     0.002650919
            2391       0.8908991       0.9376445     0.002649882
            2392       0.8910269        0.937625     0.002648846
            2393       0.8911711       0.9376056      0.00264781
            2394        0.891326       0.9375862     0.002646775
            2395       0.8914919        0.937567      0.00264574
            2396       0.8916718       0.9375478     0.002644705
            2397       0.8918664       0.9375288      0.00264367
            2398        0.892079       0.9375098     0.002642636
            2399       0.8923035        0.937491     0.002641601
            2400       0.8925494       0.9374722     0.002640567
            2401       0.8928168       0.9374536     0.002639533
            2402       0.8930997       0.9374352     0.002638498
            2403       0.8933983       0.9374169     0.002637464
            2404       0.8937214       0.9373987     0.002636429
            2405       0.8940536       0.9373807     0.002635395
            2406       0.8944063       0.9373628      0.00263436
            2407       0.8947745       0.9373451     0.002633325
            2408       0.8951649       0.9373276      0.00263229
            2409       0.8955682       0.9373103     0.002631254
            2410       0.8959909       0.9372931     0.002630218
            2411       0.8964282       0.9372762     0.002629182
            2412       0.8968795       0.9372594     0.002628145
            2413       0.8973509       0.9372429     0.002627108
            2414       0.8978372       0.9372265      0.00262607
            2415       0.8983404       0.9372104     0.002625032
            2416       0.8988485       0.9371946     0.002623994
            2417       0.8993783       0.9371789     0.002622955
            2418         0.89992       0.9371635     0.002621915
            2419       0.9004704       0.9371483     0.002620875
            2420        0.901022       0.9371334     0.002619835
            2421       0.9015891       0.9371187     0.002618794
            2422       0.9021642       0.9371043     0.002617752
            2423        0.902744       0.9370901      0.00261671
            2424       0.9033365       0.9370762     0.002615668
            2425       0.9039295       0.9370625     0.002614625
            2426       0.9045243       0.9370491     0.002613582
            2427       0.9051242        0.937036     0.002612538
            2428       0.9057307       0.9370231     0.002611494
            2429        0.906334       0.9370104     0.002610449
            2430       0.9069401       0.9369981     0.002609404
            2431       0.9075484       0.9369859     0.002608359
            2432       0.9081559       0.9369741     0.002607313
            2433       0.9087594       0.9369625     0.002606268
            2434       0.9093627       0.9369512     0.002605221
            2435       0.9099584       0.9369401     0.002604175
            2436       0.9105507       0.9369292     0.002603129
            2437       0.9111435       0.9369187     0.002602082
            2438       0.9117279       0.9369083     0.002601035
            2439         0.91231       0.9368982     0.002599988
            2440        0.912885       0.9368884     0.002598941
            2441       0.9134595       0.9368788     0.002597894
            2442       0.9140265       0.9368694     0.002596847
            2443       0.9145906       0.9368603       0.0025958
            2444       0.9151452       0.9368514     0.002594753
            2445       0.9156943       0.9368428     0.002593707
            2446         0.91624       0.9368344      0.00259266
            2447       0.9167818       0.9368262     0.002591613
            2448        0.917311       0.9368182     0.002590567
            2449       0.9178388       0.9368104     0.002589521
            2450       0.9183607       0.9368029     0.002588475
            2451       0.9188771       0.9367956     0.002587429
            2452       0.9193836       0.9367885     0.002586384
            2453       0.9198823       0.9367816     0.002585338
            2454       0.9203802       0.9367749     0.002584293
            2455       0.9208817       0.9367684     0.002583249
            2456       0.9213755       0.9367622     0.002582205
            2457       0.9218596       0.9367561     0.002581161
            2458        0.922343       0.9367502     0.002580117
            2459       0.9228167       0.9367446     0.002579074
            2460       0.9232867       0.9367391     0.002578032
            2461       0.9237508       0.9367338      0.00257699
            2462        0.924209       0.9367287     0.002575948
            2463       0.9246589       0.9367238     0.002574907
            2464       0.9251026       0.9367191     0.002573866
            2465       0.9255397       0.9367146     0.002572826
            2466       0.9259659       0.9367102     0.002571786
            2467         0.92639       0.9367061     0.002570747
            2468       0.9268049        0.936702     0.002569709
            2469       0.9272145       0.9366982     0.002568671
            2470       0.9276165       0.9366945     0.002567633
            2471       0.9280106        0.936691     0.002566597
            2472       0.9283984       0.9366877     0.002565561
            2473       0.9287683       0.9366845     0.002564525
            2474       0.9291378       0.9366814      0.00256349
            2475       0.9294911       0.9366785     0.002562456
            2476       0.9298476       0.9366757     0.002561423
            2477       0.9301822       0.9366731      0.00256039
            2478       0.9305103       0.9366706     0.002559358
            2479       0.9308294       0.9366683     0.002558327
            2480       0.9311387        0.936666     0.002557296
            2481       0.9314288       0.9366639     0.002556266
            2482       0.9317078       0.9366619     0.002555237
            2483       0.9319706         0.93666     0.002554209
            2484       0.9322213       0.9366583     0.002553181
            2485       0.9324548       0.9366566     0.002552154
            2486       0.9326775        0.936655     0.002551128
            2487       0.9328822       0.9366534     0.002550103
            2488       0.9330752        0.936652     0.002549078
            2489       0.9332454       0.9366506     0.002548054
            2490       0.9334013       0.9366493     0.002547031
            2491       0.9335399       0.9366481     0.002546009
            2492        0.933654       0.9366469     0.002544988
            2493       0.9337589       0.9366457     0.002543967
            2494       0.9338432       0.9366446     0.002542948
            2495       0.9339043       0.9366435     0.002541929
            2496       0.9339485       0.9366424      0.00254091
            2497       0.9339734       0.9366414     0.002539893
            2498       0.9339789       0.9366403     0.002538876
            2499       0.9339651       0.9366392     0.002537861
            2500        0.933934       0.9366381     0.002536846
            2501       0.9338788        0.936637     0.002535832
            2502       0.9338079       0.9366359     0.002534818
            2503        0.933717       0.9366347     0.002533806
            2504       0.9336038       0.9366335     0.002532794
            2505       0.9334752       0.9366323     0.002531784
            2506       0.9333205       0.9366309     0.002530774
            2507       0.9331464       0.9366296     0.002529765
            2508       0.9329552       0.9366281     0.002528756
            2509       0.9327404       0.9366265     0.002527749
            2510       0.9325091       0.9366249     0.002526742
            2511       0.9322593       0.9366232     0.002525737
            2512       0.9319958       0.9366213     0.002524732
            2513       0.9317123       0.9366194     0.002523728
            2514       0.9314114       0.9366173     0.002522725
            2515       0.9310937       0.9366151     0.002521723
            2516       0.9307576       0.9366128     0.002520722
            2517       0.9304081       0.9366103     0.002519721
            2518       0.9300411       0.9366077     0.002518722
            2519       0.9296636       0.9366049     0.002517724
            2520       0.9292697        0.936602     0.002516726
            2521       0.9288625        0.936599      0.00251573
            2522       0.9284471       0.9365957     0.002514734
            2523       0.9280107       0.9365923      0.00251374
            2524       0.9275656       0.9365887     0.002512747
            2525       0.9271101        0.936585     0.002511754
            2526       0.9266518       0.9365811     0.002510763
            2527       0.9261778       0.9365769     0.002509773
            2528       0.9256938       0.9365726     0.002508784
            2529       0.9252116       0.9365681     0.002507796
            2530        0.924719       0.9365635     0.002506809
            2531       0.9242229       0.9365586     0.002505823
            2532       0.9237177       0.9365535     0.002504839
            2533       0.9232066       0.9365482     0.002503855
            2534       0.9226947       0.9365428     0.002502873
            2535       0.9221808       0.9365371     0.002501892
            2536       0.9216676       0.9365313     0.002500913
            2537       0.9211584       0.9365252     0.002499934
            2538       0.9206452       0.9365189     0.002498957
            2539       0.9201377       0.9365125     0.002497981
            2540       0.9196277       0.9365058     0.002497006
            2541       0.9191182        0.936499     0.002496033
            2542       0.9186076        0.936492     0.002495061
            2543       0.9181126       0.9364847      0.00249409
            2544       0.9176138       0.9364773     0.002493121
            2545       0.9171254       0.9364697     0.002492153
            2546       0.9166434       0.9364619     0.002491186
            2547       0.9161728        0.936454     0.002490221
            2548       0.9157013       0.9364458     0.002489257
            2549       0.9152473       0.9364375     0.002488294
            2550       0.9148068        0.936429     0.002487333
            2551       0.9143673       0.9364204     0.002486373
            2552       0.9139384       0.9364116     0.002485414
            2553       0.9135201       0.9364026     0.002484457
            2554       0.9131151       0.9363935     0.002483501
            2555       0.9127217       0.9363842     0.002482546
            2556       0.9123339       0.9363748     0.002481593
            2557       0.9119657       0.9363652     0.002480641
            2558       0.9116106       0.9363556      0.00247969
            2559       0.9112643       0.9363458      0.00247874
            2560       0.9109297       0.9363358     0.002477792
            2561       0.9106139       0.9363258     0.002476845
            2562       0.9103103       0.9363156     0.002475899
            2563       0.9100236       0.9363054     0.002474954
            2564       0.9097517        0.936295      0.00247401
            2565       0.9094881       0.9362846     0.002473068
            2566       0.9092462        0.936274     0.002472126
            2567        0.909017       0.9362634     0.002471186
            2568       0.9088074       0.9362527     0.002470247
            2569        0.908602        0.936242     0.002469309
            2570       0.9084236       0.9362311     0.002468372
            2571       0.9082585       0.9362203     0.002467436
            2572       0.9081064       0.9362093     0.002466501
            2573       0.9079762       0.9361984     0.002465566
            2574       0.9078589       0.9361873     0.002464633
            2575       0.9077542       0.9361763     0.002463701
            2576       0.9076641       0.9361652     0.002462769
            2577       0.9075862       0.9361541     0.002461838
            2578       0.9075224        0.936143     0.002460909
            2579       0.9074861       0.9361319     0.002459979
            2580        0.907455       0.9361208     0.002459051
            2581       0.9074286       0.9361097     0.002458123
            2582       0.9074245       0.9360986     0.002457197
            2583       0.9074335       0.9360875      0.00245627
            2584       0.9074553       0.9360764     0.002455345
            2585       0.9074805       0.9360653      0.00245442
            2586       0.9075294       0.9360543     0.002453496
            2587       0.9075903       0.9360433     0.002452572
            2588       0.9076583       0.9360323     0.002451649
            2589       0.9077372       0.9360214     0.002450726
            2590       0.9078237       0.9360105     0.002449804
            2591       0.9079242       0.9359997     0.002448882
            2592       0.9080273       0.9359889     0.002447961
            2593       0.9081441       0.9359782     0.002447041
            2594       0.9082718       0.9359675     0.002446121
            2595       0.9084097       0.9359569     0.002445201
            2596       0.9085504       0.9359463     0.002444282
            2597        0.908696       0.9359358     0.002443364
            2598       0.9088523       0.9359254     0.002442445
            2599       0.9090122        0.935915     0.002441528
            2600       0.9091799       0.9359047      0.00244061
            2601       0.9093548       0.9358945     0.002439693
            2602       0.9095317       0.9358844     0.002438777
            2603       0.9097124       0.9358743      0.00243786
            2604       0.9098964       0.9358644     0.002436945
            2605       0.9100789       0.9358545     0.002436029
            2606       0.9102637       0.9358447     0.002435114
            2607       0.9104478       0.9358349       0.0024342
            2608       0.9106374       0.9358252     0.002433285
            2609        0.910834       0.9358157     0.002432372
            2610       0.9110262       0.9358062     0.002431458
            2611       0.9112132       0.9357968     0.002430545
            2612       0.9114034       0.9357874     0.002429633
            2613       0.9115983       0.9357782      0.00242872
            2614       0.9117795        0.935769     0.002427809
            2615       0.9119601       0.9357599     0.002426897
            2616       0.9121371       0.9357508     0.002425986
            2617       0.9123076       0.9357419     0.002425076
            2618       0.9124776        0.935733     0.002424166
            2619       0.9126426       0.9357242     0.002423256
            2620       0.9127996       0.9357154     0.002422347
            2621       0.9129547       0.9357067     0.002421439
            2622       0.9131006       0.9356981      0.00242053
            2623       0.9132327       0.9356896     0.002419623
            2624        0.913364        0.935681     0.002418716
            2625       0.9134852       0.9356726     0.002417809
            2626          0.9136       0.9356642     0.002416903
            2627       0.9137039       0.9356558     0.002415997
            2628        0.913801       0.9356475     0.002415092
            2629       0.9138839       0.9356392     0.002414188
            2630        0.913959        0.935631     0.002413284
            2631       0.9140237       0.9356228     0.002412381
            2632       0.9140824       0.9356146     0.002411478
            2633       0.9141262       0.9356064     0.002410576
            2634       0.9141524       0.9355983     0.002409675
            2635        0.914179       0.9355902     0.002408774
            2636       0.9141994        0.935582     0.002407874
            2637       0.9141979       0.9355739     0.002406974
            2638       0.9141902       0.9355658     0.002406075
            2639       0.9141671       0.9355577     0.002405177
            2640       0.9141328       0.9355496      0.00240428
            2641       0.9140919       0.9355415     0.002403383
            2642       0.9140379       0.9355333     0.002402487
            2643       0.9139752       0.9355252     0.002401592
            2644       0.9138999        0.935517     0.002400698
            2645       0.9138145       0.9355088     0.002399804
            2646       0.9137171       0.9355006     0.002398911
            2647       0.9136057       0.9354923     0.002398019
            2648       0.9134921        0.935484     0.002397128
            2649       0.9133723       0.9354756     0.002396238
            2650       0.9132421       0.9354672     0.002395348
            2651       0.9131041       0.9354588      0.00239446
            2652        0.912957       0.9354503     0.002393572
            2653       0.9128058       0.9354418     0.002392685
            2654        0.912649       0.9354332     0.002391799
            2655       0.9124829       0.9354246     0.002390913
            2656       0.9123106       0.9354159     0.002390029
            2657       0.9121416       0.9354071     0.002389146
            2658       0.9119722       0.9353983     0.002388263
            2659       0.9118009       0.9353894     0.002387381
            2660       0.9116266       0.9353805     0.002386501
            2661       0.9114435       0.9353715     0.002385621
            2662       0.9112727       0.9353624     0.002384742
            2663       0.9110975       0.9353533     0.002383864
            2664       0.9109302       0.9353441     0.002382986
            2665       0.9107672       0.9353349      0.00238211
            2666       0.9106119       0.9353256     0.002381234
            2667       0.9104607       0.9353163      0.00238036
            2668       0.9103194        0.935307     0.002379486
            2669       0.9101824       0.9352975     0.002378613
            2670        0.910053       0.9352881     0.002377741
            2671       0.9099347       0.9352786      0.00237687
            2672       0.9098333       0.9352691     0.002375999
            2673       0.9097453       0.9352595      0.00237513
            2674       0.9096718         0.93525     0.002374261
            2675       0.9096115       0.9352404     0.002373393
            2676       0.9095635       0.9352308     0.002372525
            2677       0.9095382       0.9352212     0.002371658
            2678       0.9095345       0.9352116     0.002370792
            2679       0.9095533        0.935202     0.002369926
            2680       0.9095892       0.9351925     0.002369061
            2681       0.9096457       0.9351829     0.002368197
            2682       0.9097258       0.9351734     0.002367333
            2683       0.9098306        0.935164     0.002366469
            2684       0.9099678       0.9351546     0.002365606
            2685       0.9101295       0.9351453     0.002364744
            2686       0.9103143        0.935136     0.002363881
            2687       0.9105319       0.9351269     0.002363019
            2688       0.9107789       0.9351178     0.002362158
            2689       0.9110626       0.9351089     0.002361296
            2690       0.9113683          0.9351     0.002360435
            2691        0.911706       0.9350914     0.002359574
            2692       0.9120781       0.9350828     0.002358713
            2693       0.9124894       0.9350744     0.002357852
            2694       0.9129297       0.9350662     0.002356991
            2695       0.9134019       0.9350582      0.00235613
            2696       0.9139057       0.9350503     0.002355269
            2697       0.9144437       0.9350427     0.002354408
            2698       0.9150161       0.9350352     0.002353547
            2699       0.9156211       0.9350281     0.002352686
            2700       0.9162654       0.9350211     0.002351825
            2701       0.9169464       0.9350144     0.002350964
            2702        0.917653        0.935008     0.002350102
            2703       0.9183984       0.9350018     0.002349241
            2704         0.91918        0.934996      0.00234838
            2705       0.9199927       0.9349904     0.002347518
            2706       0.9208429       0.9349852     0.002346656
            2707       0.9217232       0.9349803     0.002345794
            2708       0.9226352       0.9349758     0.002344933
            2709       0.9235781       0.9349716     0.002344071
            2710       0.9245488       0.9349677     0.002343209
            2711       0.9255509       0.9349642     0.002342347
            2712       0.9265811       0.9349611     0.002341486
            2713       0.9276405       0.9349584     0.002340624
            2714       0.9287282       0.9349561     0.002339763
            2715       0.9298387       0.9349543     0.002338902
            2716       0.9309685       0.9349528     0.002338041
            2717       0.9321203       0.9349518     0.002337181
            2718       0.9332904       0.9349511     0.002336321
            2719       0.9344864        0.934951     0.002335462
            2720       0.9356913       0.9349512     0.002334603
            2721       0.9369169        0.934952     0.002333745
            2722       0.9381612       0.9349531     0.002332888
            2723       0.9394134       0.9349548     0.002332032
            2724       0.9406786       0.9349569     0.002331177
            2725       0.9419572       0.9349595     0.002330323
            2726       0.9432384       0.9349625      0.00232947
            2727       0.9445228        0.934966     0.002328618
            2728       0.9458105         0.93497     0.002327768
            2729       0.9471019       0.9349744     0.002326919
            2730       0.9483996       0.9349793     0.002326072
            2731       0.9496908       0.9349847     0.002325227
            2732       0.9509762       0.9349906     0.002324383
            2733       0.9522511       0.9349969     0.002323541
            2734       0.9535246       0.9350037     0.002322701
            2735        0.954788       0.9350109     0.002321863
            2736       0.9560395       0.9350186     0.002321027
            2737       0.9572704       0.9350267     0.002320193
            2738       0.9584922       0.9350353     0.002319362
            2739       0.9596943       0.9350443     0.002318533
            2740       0.9608767       0.9350537     0.002317705
            2741       0.9620354       0.9350636     0.002316881
            2742       0.9631687       0.9350738     0.002316059
            2743       0.9642774       0.9350845     0.002315239
            2744       0.9653596       0.9350955     0.002314421
            2745       0.9664134       0.9351069     0.002313606
            2746       0.9674416       0.9351187     0.002312794
            2747       0.9684425       0.9351308     0.002311983
            2748       0.9694057       0.9351433     0.002311176
            2749        0.970334       0.9351561     0.002310371
            2750       0.9712233       0.9351692     0.002309568
            2751       0.9720788       0.9351826     0.002308767
            2752       0.9728925       0.9351963     0.002307969
            2753       0.9736653       0.9352103     0.002307173
            2754       0.9744001       0.9352245     0.002306379
            2755       0.9750887        0.935239     0.002305587
            2756       0.9757327       0.9352537     0.002304797
            2757       0.9763264       0.9352686     0.002304009
            2758       0.9768747       0.9352837     0.002303223
            2759       0.9773764       0.9352989     0.002302439
            2760        0.977824       0.9353143     0.002301657
            2761        0.978221       0.9353299     0.002300875
            2762       0.9785661       0.9353455     0.002300096
            2763       0.9788584       0.9353613     0.002299317
            2764       0.9790972       0.9353771      0.00229854
            2765       0.9792841        0.935393     0.002297763
            2766       0.9794182       0.9354089     0.002296988
            2767       0.9794988       0.9354248     0.002296213
            2768       0.9795189       0.9354408     0.002295438
            2769       0.9794777       0.9354567     0.002294665
            2770       0.9793839       0.9354725     0.002293891
            2771       0.9792348       0.9354883     0.002293117
            2772       0.9790234        0.935504     0.002292344
            2773       0.9787627       0.9355196      0.00229157
            2774       0.9784396       0.9355351     0.002290797
            2775       0.9780585       0.9355504     0.002290022
            2776       0.9776171       0.9355656     0.002289247
            2777       0.9771178       0.9355805     0.002288472
            2778       0.9765628       0.9355953     0.002287696
            2779       0.9759435       0.9356098     0.002286919
            2780       0.9752693       0.9356241     0.002286141
            2781       0.9745404       0.9356381     0.002285361
            2782       0.9737573       0.9356518     0.002284581
            2783       0.9729162       0.9356651     0.002283799
            2784       0.9720219       0.9356782     0.002283016
            2785       0.9710711       0.9356909     0.002282232
            2786       0.9700647       0.9357033     0.002281446
            2787       0.9690079       0.9357152     0.002280659
            2788       0.9678971       0.9357267      0.00227987
            2789       0.9667355       0.9357379      0.00227908
            2790       0.9655289       0.9357485     0.002278288
            2791       0.9642697       0.9357588     0.002277494
            2792       0.9629681       0.9357685     0.002276699
            2793       0.9616231       0.9357778     0.002275903
            2794       0.9602295       0.9357865     0.002275105
            2795       0.9587936       0.9357947     0.002274306
            2796       0.9573191       0.9358024     0.002273506
            2797       0.9558076       0.9358096     0.002272704
            2798       0.9542543       0.9358162     0.002271902
            2799       0.9526678       0.9358222     0.002271098
            2800       0.9510433       0.9358276     0.002270293
            2801       0.9493915       0.9358325     0.002269488
            2802       0.9477078       0.9358367     0.002268682
            2803       0.9459943       0.9358404     0.002267875
            2804       0.9442559       0.9358434     0.002267069
            2805       0.9424994       0.9358457     0.002266262
            2806       0.9407183       0.9358475     0.002265455
            2807        0.938915       0.9358486     0.002264648
            2808        0.937103        0.935849     0.002263841
            2809       0.9352758       0.9358488     0.002263035
            2810       0.9334425       0.9358479      0.00226223
            2811       0.9316014       0.9358464     0.002261426
            2812       0.9297526       0.9358443     0.002260623
            2813       0.9279057       0.9358414     0.002259821
            2814       0.9260587        0.935838     0.002259021
            2815       0.9242076       0.9358338     0.002258222
            2816        0.922364       0.9358291     0.002257425
            2817        0.920528       0.9358236      0.00225663
            2818       0.9187021       0.9358175     0.002255838
            2819       0.9168937       0.9358108     0.002255047
            2820       0.9151006       0.9358035      0.00225426
            2821       0.9133209       0.9357955     0.002253475
            2822       0.9115657       0.9357869     0.002252692
            2823       0.9098285       0.9357777     0.002251913
            2824       0.9081137       0.9357679     0.002251137
            2825        0.906428       0.9357576     0.002250364
            2826       0.9047714       0.9357466     0.002249595
            2827       0.9031457       0.9357351     0.002248828
            2828       0.9015502        0.935723     0.002248066
            2829       0.8999913       0.9357103     0.002247307
            2830       0.8984728       0.9356972     0.002246551
            2831       0.8969877       0.9356835     0.002245799
            2832       0.8955417       0.9356693     0.002245051
            2833       0.8941406       0.9356547     0.002244306
            2834        0.892779       0.9356395     0.002243565
            2835       0.8914642        0.935624     0.002242828
            2836       0.8901839       0.9356079     0.002242094
            2837       0.8889479       0.9355915     0.002241364
            2838       0.8877589       0.9355746     0.002240638
            2839        0.886617       0.9355574     0.002239915
            2840       0.8855158       0.9355398     0.002239196
            2841       0.8844648       0.9355218      0.00223848
            2842       0.8834575       0.9355035     0.002237767
            2843       0.8824937       0.9354848     0.002237058
            2844       0.8815734       0.9354659     0.002236351
            2845       0.8806941       0.9354466     0.002235648
            2846       0.8798645       0.9354271     0.002234948
            2847       0.8790756       0.9354073      0.00223425
            2848       0.8783469       0.9353873     0.002233556
            2849       0.8776534        0.935367     0.002232864
            2850       0.8770055       0.9353465     0.002232174
            2851       0.8763976       0.9353258     0.002231487
            2852       0.8758289        0.935305     0.002230802
            2853       0.8753032        0.935284     0.002230119
            2854       0.8748176       0.9352628     0.002229439
            2855       0.8743713       0.9352414      0.00222876
            2856       0.8739701         0.93522     0.002228083
            2857       0.8736042       0.9351984     0.002227407
            2858       0.8732727       0.9351768     0.002226733
            2859       0.8729722        0.935155     0.002226061
            2860       0.8727086       0.9351332     0.002225389
            2861       0.8724811       0.9351113     0.002224719
            2862       0.8722864       0.9350893      0.00222405
            2863       0.8721279       0.9350673     0.002223382
            2864       0.8719938       0.9350453     0.002222715
            2865         0.87189       0.9350233     0.002222048
            2866       0.8718133       0.9350012     0.002221382
            2867       0.8717674       0.9349791     0.002220717
            2868       0.8717516       0.9349571     0.002220052
            2869        0.871763       0.9349351     0.002219388
            2870       0.8718052       0.9349131     0.002218723
            2871       0.8718644       0.9348911     0.002218059
            2872       0.8719531       0.9348692     0.002217395
            2873       0.8720657       0.9348473     0.002216731
            2874       0.8722014       0.9348255     0.002216067
            2875       0.8723639       0.9348038     0.002215403
            2876       0.8725418       0.9347822     0.002214738
            2877       0.8727434       0.9347606     0.002214073
            2878       0.8729658       0.9347391     0.002213408
            2879       0.8732104       0.9347178     0.002212742
            2880        0.873472       0.9346965     0.002212076
            2881       0.8737567       0.9346753      0.00221141
            2882        0.874053       0.9346543     0.002210742
            2883       0.8743735       0.9346334     0.002210074
            2884       0.8747065       0.9346126     0.002209406
            2885       0.8750605        0.934592     0.002208736
            2886       0.8754258       0.9345715     0.002208066
            2887       0.8758084       0.9345511     0.002207395
            2888        0.876203       0.9345309     0.002206723
            2889       0.8766066       0.9345109     0.002206051
            2890       0.8770254        0.934491     0.002205377
            2891       0.8774613       0.9344712     0.002204702
            2892       0.8779093       0.9344517     0.002204027
            2893       0.8783661       0.9344323      0.00220335
            2894        0.878831       0.9344131     0.002202672
            2895       0.8793121       0.9343941     0.002201994
