#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             543               1        0.908729      0.00807828
             544               1        0.908897      0.00806517
             545               1        0.909064       0.0080521
             546               1        0.909231      0.00803908
             547               1        0.909397      0.00802609
             548               1        0.909562      0.00801315
             549               1        0.909727      0.00800025
             550               1        0.909891      0.00798739
             551               1        0.910054      0.00797456
             552               1        0.910217      0.00796178
             553               1         0.91038      0.00794904
             554               1        0.910542      0.00793634
             555               1        0.910703      0.00792367
             556               1        0.910863      0.00791105
             557               1        0.911023      0.00789847
             558               1        0.911183      0.00788592
             559               1        0.911342      0.00787341
             560               1          0.9115      0.00786094
             561               1        0.911658      0.00784852
             562               1        0.911815      0.00783612
             563               1        0.911972      0.00782377
             564               1        0.912128      0.00781146
             565               1        0.912283      0.00779918
             566               1        0.912438      0.00778694
             567            0.88        0.912381      0.00777341
             568             0.8        0.912183      0.00776225
             569            0.68        0.911775      0.00775932
             570            0.68        0.911368      0.00775636
             571             0.6        0.910823      0.00776192
             572            0.64         0.91035      0.00776278
             573            0.52        0.909668      0.00777906
             574            0.44         0.90885      0.00780842
             575            0.44        0.908035       0.0078373
             576            0.44        0.907222      0.00786571
             577            0.56         0.90662      0.00787506
             578            0.64        0.906159      0.00787493
             579            0.48        0.905423      0.00789565
             580            0.48         0.90469      0.00791604
             581            0.52        0.904028      0.00793005
             582            0.48        0.903299      0.00794983
             583             0.6        0.902779      0.00795319
             584            0.68        0.902397      0.00794872
             585            0.64        0.901949      0.00794778
             586            0.68         0.90157      0.00794323
             587             0.6        0.901056       0.0079463
             588            0.52        0.900408      0.00795917
             589            0.48        0.899694      0.00797759
             590            0.56        0.899119      0.00798482
             591            0.56        0.898545       0.0079919
             592             0.6        0.898041       0.0079943
             593            0.52        0.897403      0.00800619
             594            0.56        0.896835      0.00801284
             595             0.6        0.896336      0.00801489
             596            0.64        0.895906      0.00801297
             597            0.64        0.895477      0.00801101
             598            0.64         0.89505      0.00800899
             599             0.6        0.894558      0.00801076
             600            0.64        0.894133      0.00800863
             601             0.6        0.893644      0.00801025
             602            0.52        0.893023      0.00802095
             603            0.44        0.892272      0.00804276
             604            0.52        0.891656      0.00805302
             605            0.56        0.891107      0.00805835
             606            0.48        0.890429      0.00807356
             607             0.4        0.889621      0.00810058
             608            0.44        0.888882      0.00812094
             609             0.4        0.888079      0.00814719
             610            0.36        0.887213       0.0081797
             611             0.4        0.886416      0.00820509
             612            0.36        0.885556      0.00823664
             613            0.32        0.884633      0.00827471
             614            0.24        0.883583      0.00832758
             615             0.2        0.882472      0.00838789
             616            0.16        0.881299      0.00845587
             617            0.24        0.880259       0.0085058
             618            0.32        0.879353      0.00854022
             619            0.28        0.878384      0.00858113
             620            0.32        0.877484      0.00861442
             621            0.32        0.876586       0.0086472
             622            0.36        0.875756      0.00867309
             623            0.32        0.874864      0.00870493
             624            0.28         0.87391      0.00874302
             625            0.24        0.872896      0.00878767
             626             0.4        0.872141      0.00880604
             627            0.48        0.871515      0.00881417
             628            0.48        0.870892      0.00882216
             629            0.48         0.87027      0.00882999
             630            0.68        0.869968      0.00882114
             631            0.68        0.869667       0.0088123
             632            0.64        0.869304      0.00880584
             633             0.6        0.868878       0.0088022
             634            0.68         0.86858      0.00879336
             635            0.76        0.868409      0.00878118
             636             0.8        0.868302      0.00876803
             637             0.8        0.868195      0.00875492
             638            0.88        0.868213      0.00874122
             639            0.88        0.868232      0.00872756
             640            0.88         0.86825      0.00871394
             641            0.96        0.868393      0.00870152
             642            0.84        0.868349      0.00868808
             643            0.92        0.868429      0.00867494
             644            0.96        0.868571      0.00866263
             645            0.92        0.868651      0.00864957
             646               1        0.868854      0.00863857
             647               1        0.869057      0.00862759
             648               1        0.869259      0.00861665
             649               1        0.869461      0.00860572
             650               1        0.869662      0.00859483
             651               1        0.869862      0.00858396
             652               1        0.870061      0.00857311
             653               1         0.87026      0.00856229
             654               1        0.870459       0.0085515
             655               1        0.870656      0.00854073
             656               1        0.870854      0.00852998
             657               1         0.87105      0.00851927
             658               1        0.871246      0.00850857
             659               1        0.871442       0.0084979
             660               1        0.871636      0.00848726
             661               1        0.871831      0.00847664
             662               1        0.872024      0.00846605
             663               1        0.872217      0.00845548
             664               1         0.87241      0.00844493
             665               1        0.872602      0.00843441
             666               1        0.872793      0.00842392
             667               1        0.872984      0.00841345
             668               1        0.873174        0.008403
             669               1        0.873363      0.00839258
             670               1        0.873552      0.00838218
             671               1        0.873741      0.00837181
             672               1        0.873929      0.00836146
             673               1        0.874116      0.00835113
             674               1        0.874303      0.00834083
             675               1        0.874489      0.00833055
             676               1        0.874675       0.0083203
             677               1         0.87486      0.00831007
             678               1        0.875044      0.00829986
             679               1        0.875228      0.00828967
             680               1        0.875412      0.00827951
             681               1        0.875595      0.00826938
